

gen best mean std gain diversity
0 89.57642 6.829147 27.447536 52.6 0.574774
0 89.633025 77.654046 26.442931 53.2 0.556707
1 91.075982 76.21429 29.294433 67.0 0.544696
2 91.075982 81.860024 22.708391 29.8 0.534814
3 89.55194 79.886774 23.412602 50.2 0.535802
4 90.593025 82.097093 21.369103 62.8 0.518259
5 90.773025 83.790651 17.341782 64.6 0.518308
6 90.313561 82.157417 20.153669 29.8 0.502107
7 89.34704 83.266083 19.110942 31.0 0.486327
8 88.371858 83.77483 16.035207 41.8 0.493194
9 89.34704 81.397697 21.657615 49.0 0.489976
10 89.653561 85.446226 13.90202 55.0 0.468416
11 90.953025 83.491015 16.953284 66.4 0.474263
12 91.659467 85.184785 15.931203 75.4 0.470057
13 91.659467 82.518115 21.057709 75.4 0.463303
14 91.159688 84.007929 19.216383 68.8 0.440672
15 89.713561 82.403681 20.369289 55.6 0.448178
16 90.733561 83.381814 19.088746 65.8 0.442628
17 90.733561 85.802299 15.855902 50.8 0.440507
18 90.919688 85.295692 16.118299 66.4 0.424257
19 89.872977 82.911806 21.531584 59.8 0.417818
20 90.83642 85.388737 15.129439 65.2 0.410563
21 90.83642 85.690003 16.745855 50.8 0.388113
22 90.833025 84.303069 16.479597 65.2 0.394494
23 90.919688 84.582643 17.124587 66.4 0.381888
24 91.679318 84.114659 20.535659 72.4 0.379325
25 91.679318 88.771902 7.829727 50.8 0.371815
26 90.833025 88.288144 8.807521 65.2 0.358401
27 90.019688 86.782343 13.688442 57.4 0.368348
28 90.019688 87.299628 13.426842 51.4 0.356313
29 90.709641 87.883494 12.298181 64.0 0.357234
30 90.709641 86.478867 16.043023 50.8 0.359523
31 89.97194 87.514975 12.129564 50.8 0.346047
32 89.97194 89.325857 5.607554 54.4 0.333696
33 89.97194 88.161125 11.057233 54.4 0.330731
34 89.97194 89.17087 6.382975 50.8 0.331081
35 89.97194 89.768165 0.606799 54.4 0.327012
36 89.97194 89.353221 4.933342 50.8 0.32624
37 89.97194 88.499193 9.672276 50.8 0.324279
38 89.97194 89.40614 5.609292 29.8 0.318869
39 89.97194 89.821861 0.601216 54.4 0.315902
40 89.97194 89.864259 0.507872 54.4 0.315322
41 90.086267 89.897641 0.396343 58.0 0.309056
42 90.086267 89.405609 4.335804 54.4 0.308916
43 89.97194 89.370808 5.629487 54.4 0.308939
44 89.97194 89.359821 6.368866 54.4 0.308363
45 89.97194 89.888137 0.453748 54.4 0.311209
46 89.97194 89.883981 0.554942 54.4 0.317635
47 89.97194 88.449912 10.074616 54.4 0.32135
48 89.97194 88.736489 9.544633 54.4 0.323415
49 89.97194 89.388416 6.30322 54.4 0.323474
50 91.05194 89.905876 0.395162 65.2 0.326605
51 91.05194 89.532323 4.954286 65.2 0.325319
52 89.97194 89.869368 0.590782 54.4 0.319081
53 89.97194 89.919827 0.323307 54.4 0.323232
54 89.97194 89.891991 0.444511 54.4 0.323846
55 89.97194 89.253654 4.758918 54.4 0.325073
56 89.97194 89.821591 1.272238 54.4 0.325633
57 89.97194 89.218666 7.832434 54.4 0.32902
58 89.97194 89.531048 4.158818 54.4 0.326136
59 89.97194 89.136257 6.834322 54.4 0.322724
60 89.97194 87.789214 12.941788 54.4 0.321053
61 90.086267 89.949002 0.222617 58.0 0.323302
62 90.086267 89.941103 0.315816 58.0 0.320793
63 89.97194 89.969184 0.033641 54.4 0.320016
64 89.97194 89.658546 2.315199 54.4 0.325659
65 89.97194 89.963672 0.057876 54.4 0.324145
66 89.97194 89.030629 7.908396 54.4 0.324372
67 89.97194 89.935903 0.2478 54.4 0.327439
68 89.97194 88.823723 9.608878 54.4 0.333335
69 89.97194 88.723073 8.290854 54.4 0.33463
70 89.97194 89.847992 0.555972 54.4 0.332846
71 89.97194 89.912934 0.393687 54.4 0.33416
72 89.97194 89.017018 7.532419 54.4 0.332254
73 89.97194 89.859939 0.619833 54.4 0.336153
74 89.97194 89.909742 0.499907 54.4 0.334799
75 89.97194 89.715123 2.696858 54.4 0.330054
76 89.97194 89.194958 6.565272 54.4 0.333008
77 89.97194 89.852849 0.632923 54.4 0.33154
78 89.97194 89.6387 2.720416 54.4 0.334612
79 89.97194 89.490514 5.599417 54.4 0.335855
80 89.97194 89.46718 5.608347 54.4 0.331403
81 89.97194 89.314808 7.766071 54.4 0.329307
82 89.97194 89.217712 7.840981 54.4 0.331529
83 90.109641 88.852878 9.586922 58.0 0.335212
84 90.109641 89.419277 6.335327 58.0 0.336886
85 90.013152 88.750092 8.474127 57.4 0.328704
86 89.97194 89.923667 0.317318 54.4 0.33009
87 89.97194 89.923854 0.331847 54.4 0.332432
88 89.97194 89.411312 4.93632 54.4 0.334665
89 89.979556 89.046015 7.402148 56.8 0.333401
90 89.979556 89.249659 6.201584 54.4 0.334955
91 90.139688 88.813839 9.620303 58.6 0.334873
92 90.139688 89.22551 6.207541 54.4 0.339156
93 90.026267 89.454124 5.637375 54.4 0.336152
94 89.97194 89.711088 2.698431 54.4 0.33708
95 89.97194 89.688611 2.051784 54.4 0.341594
96 89.97194 88.669356 8.417755 54.4 0.341924
97 89.97194 88.771983 8.867797 54.4 0.348218
98 89.97194 89.232076 6.536608 54.4 0.3438
99 90.026267 88.695569 8.794003 57.4 0.345161
