gen,best,mean,sd
0,11.700000000000063,-72.85166666666662,28.95647619944267
1,22.750000000000142,-73.2098333333333,29.072228356954167
2,22.750000000000142,-73.2098333333333,29.072228356954167
3,22.750000000000142,-73.2098333333333,29.072228356954167
4,22.750000000000142,-73.2098333333333,29.072228356954167
5,22.750000000000142,-73.2098333333333,29.072228356954167
6,22.750000000000142,-73.2098333333333,29.072228356954167
7,22.750000000000142,-73.2098333333333,29.072228356954167
8,22.750000000000142,-73.2098333333333,29.072228356954167
9,22.750000000000142,-73.2098333333333,29.072228356954167
10,22.750000000000142,-73.2098333333333,29.072228356954167
11,22.750000000000142,-73.2098333333333,29.072228356954167
12,22.750000000000142,-73.2098333333333,29.072228356954167
13,22.750000000000142,-73.2098333333333,29.072228356954167
14,22.750000000000142,-73.2098333333333,29.072228356954167
15,22.750000000000142,-73.2098333333333,29.072228356954167
16,22.750000000000142,-73.2098333333333,29.072228356954167
17,22.750000000000142,-73.2098333333333,29.072228356954167
18,22.750000000000142,-73.2098333333333,29.072228356954167
19,22.750000000000142,-73.2098333333333,29.072228356954167
20,22.750000000000142,-73.2098333333333,29.072228356954167
21,22.750000000000142,-62.455208333333275,31.808632278936457
22,37.65000000000015,-32.78741721854298,36.62494590938895
23,45.70000000000023,-28.154333333333245,41.40103538828738
24,45.70000000000023,-19.880743243243156,40.03518575917835
25,50.100000000000215,-14.974161073825416,38.285542597006675
26,50.100000000000215,-21.774832214765016,43.52169852408699
27,50.100000000000215,-15.279999999999909,40.09467379424191
28,50.100000000000215,-18.68053691275159,42.93786821942266
29,50.100000000000215,-12.633112582781363,39.863316921791586
30,50.100000000000215,-11.540939597315345,39.586510080142375
31,50.100000000000215,-18.99493243243235,43.55037225609083
32,50.100000000000215,-15.545695364238323,39.23079187499263
33,50.100000000000215,-13.753666666666573,41.535413844359674
34,50.100000000000215,-7.122333333333239,39.293386015404145
35,50.100000000000215,-17.53523489932877,42.45114582660644
36,50.100000000000215,-11.490604026845538,43.10390184970163
37,50.100000000000215,-10.945608108108006,42.964021689843506
38,50.100000000000215,-7.222999999999897,42.235739064604246
39,50.100000000000215,-13.68933333333324,40.23274312740257
40,50.100000000000215,-17.69699999999991,42.598483631071545
41,50.100000000000215,-13.591721854304541,42.713989686237646
42,50.100000000000215,-11.188486842105158,43.86569569600563
43,50.100000000000215,-11.9195945945945,37.58159889508861
44,50.100000000000215,-17.705666666666563,44.89871547407817
45,50.100000000000215,-9.164999999999896,38.90051060076208
46,50.100000000000215,-11.016999999999895,44.87610456579319
47,53.75000000000022,-13.479801324503216,43.768417194012635
48,53.75000000000022,-3.510927152317766,40.007374276392916
49,53.75000000000022,-10.258333333333228,43.933334882397595
50,53.75000000000022,-13.267333333333236,42.37338118310707
51,53.75000000000022,-3.068999999999887,38.18930158652643
52,53.75000000000022,-8.57718120805359,40.083118960623096
53,53.75000000000022,-10.845999999999899,42.49837154527223
54,53.75000000000022,-8.361333333333228,42.206815463329605
55,55.70000000000023,-4.423333333333221,39.797960444670515
56,55.70000000000023,-4.8420529801323315,42.325084577907205
57,55.70000000000023,-7.418211920529696,41.35564956698675
58,55.70000000000023,-6.050662251655524,39.700291083872514
59,55.70000000000023,-7.179139072847572,43.236891118157935
60,55.70000000000023,-6.237583892617341,40.9049195881305
61,55.70000000000023,-10.496308724832113,41.92412853582749
62,55.70000000000023,-7.037248322147541,43.26972186972441
63,55.70000000000023,-7.844666666666553,44.93640734292065
64,55.70000000000023,-7.972147651006599,45.269680129328954
65,55.70000000000023,-14.936666666666573,42.97896798305997
66,55.70000000000023,-7.129470198675388,40.76618488628645
67,55.70000000000023,-13.287333333333237,44.75547459498365
68,55.70000000000023,-2.9546666666665526,40.793794604354055
69,55.70000000000023,-0.35799999999988574,36.06565914181157
70,55.70000000000023,-4.841999999999887,41.857496771785144
71,55.70000000000023,-16.845333333333233,46.589254965305315
72,55.70000000000023,-8.664999999999893,43.791608690098045
73,55.70000000000023,-13.415771812080434,41.767554717613926
74,55.70000000000023,-10.854333333333235,45.04629061186829
75,55.70000000000023,-2.243288590603914,41.38990922712287
76,55.70000000000023,-7.670198675496585,39.809322920030425
77,55.70000000000023,-2.80599999999989,40.372669765572894
78,55.70000000000023,-4.479666666666561,38.55040427659472
79,55.70000000000023,-6.852317880794597,44.019702970310014
80,55.70000000000023,-7.642999999999891,43.702389343528324
81,55.70000000000023,-9.474834437085986,45.90323535112825
82,55.70000000000023,-8.075827814569427,42.96812419878729
83,55.90000000000023,-15.356666666666557,50.025068937705896
84,55.90000000000023,-10.462333333333211,47.839823347174836
85,55.90000000000023,-5.240999999999877,45.01779798775893
86,55.90000000000023,-2.305333333333208,41.63732906366065
87,55.90000000000023,-5.10299999999988,46.125571804947185
88,55.90000000000023,-5.41766666666655,43.318651155003586
89,55.90000000000023,2.1146666666667895,36.308627783979375
90,55.90000000000023,-0.7976666666665402,42.84847812803733
91,55.90000000000023,-11.266999999999893,47.650159086827884
92,55.90000000000023,-8.398333333333216,47.77416750248571
93,55.90000000000023,-11.082333333333224,46.02512434771065
94,55.90000000000023,-8.510666666666554,46.19132407233593
95,55.90000000000023,-3.1756666666665434,44.507733311814036
96,55.90000000000023,-1.9679999999998767,42.79727572326699
97,55.90000000000023,-6.791999999999883,43.46031487844213
98,55.90000000000023,-6.579666666666555,45.274632741623584
99,55.90000000000023,-4.72799999999988,43.61654215241436
