# gen best mean std diversity
0.000000 89.469012 52.551976 7.667012 0.410511
1.000000 90.931122 54.704087 5.151730 0.238246
2.000000 90.991122 67.974145 2.979932 0.467249
3.000000 90.250675 76.001931 9.638733 0.255239
4.000000 91.274638 84.002641 11.208791 0.408470
5.000000 90.709641 83.420892 7.136818 0.172264
6.000000 93.156796 83.333639 5.771210 0.466270
7.000000 91.459688 82.662749 5.872249 0.255767
8.000000 91.573561 85.174215 8.174805 0.450455
9.000000 91.573561 86.237670 7.570447 0.273512
10.000000 90.745289 81.509106 7.001128 0.276233
11.000000 90.775480 82.943506 4.263669 0.143815
12.000000 90.533025 80.049450 10.564383 0.200832
13.000000 92.136504 85.356008 8.117463 0.134302
14.000000 92.016504 83.216038 10.846928 0.360032
15.000000 90.733561 86.748744 4.803895 0.260674
16.000000 90.733561 85.328944 7.962395 0.332815
17.000000 91.039688 85.558962 6.830653 0.169602
18.000000 91.039688 86.358710 6.807718 0.359258
19.000000 89.846611 87.669086 0.433471 0.208010
20.000000 89.899361 83.656525 7.316078 0.272198
21.000000 89.666611 83.716585 5.935946 0.127600
22.000000 90.083536 84.729830 6.778607 0.326686
23.000000 90.733561 86.324774 8.126536 0.233719
24.000000 90.733561 84.009038 6.523300 0.321881
25.000000 90.919688 87.181569 2.856965 0.217296
26.000000 90.919688 87.638532 3.648990 0.279276
27.000000 90.919688 83.692912 10.291782 0.155166
28.000000 90.919688 86.732776 6.020110 0.350682
29.000000 90.919688 86.466857 6.251075 0.247584
30.000000 90.919688 86.694029 5.356852 0.302313
31.000000 90.679688 86.601033 4.936056 0.219914
32.000000 90.739688 84.823979 8.428465 0.159070
33.000000 90.739688 85.862209 7.562635 0.126806
34.000000 89.562547 85.219781 7.052694 0.318696
35.000000 90.253561 84.709436 8.301030 0.153157
36.000000 89.246611 85.364702 6.838891 0.163205
37.000000 90.896420 85.945862 5.253942 0.059681
38.000000 90.073561 84.980022 7.613021 0.312701
39.000000 90.716420 81.885811 8.830520 0.256246
40.000000 91.073025 86.700639 3.534875 0.305727
41.000000 90.073561 85.422292 7.052111 0.214729
42.000000 89.558539 86.521744 8.098301 0.314597
43.000000 90.919688 85.559260 6.893528 0.251133
44.000000 89.558539 86.549972 4.711906 0.220883
45.000000 90.733561 87.043151 4.977603 0.155420
46.000000 90.733561 85.294950 7.152838 0.305784
47.000000 90.673561 86.335721 6.403893 0.218342
48.000000 89.398742 86.474529 5.840427 0.158351
49.000000 89.398742 85.881775 8.075099 0.140333
50.000000 89.350924 86.283595 6.172985 0.252919
51.000000 89.350924 86.912620 4.634905 0.149701
52.000000 89.350924 86.844847 3.958908 0.273514
53.000000 89.350924 85.638862 8.104872 0.206658
54.000000 90.326611 86.696663 4.893381 0.294804
55.000000 87.259358 87.220255 0.017110 0.178798
56.000000 87.297882 86.657132 6.026880 0.224220
57.000000 87.259256 87.224858 0.015466 0.140278
58.000000 87.297882 87.229958 0.023100 0.157439
59.000000 87.237882 86.672617 6.025460 0.084827
60.000000 87.237882 87.145831 0.862380 0.242297
61.000000 87.297882 86.634075 3.845767 0.181453
62.000000 92.322264 86.768002 5.234143 0.231544
63.000000 92.442264 87.385941 0.748931 0.143221
64.000000 87.297882 86.741657 4.686417 0.273807
65.000000 90.799688 86.930564 3.409429 0.167953
66.000000 87.237882 85.123455 7.309047 0.294962
67.000000 87.553561 87.198601 0.192565 0.201163
68.000000 87.237882 86.623465 4.577035 0.120443
69.000000 87.237882 87.225911 0.027546 0.095366
70.000000 87.297882 86.549778 4.312632 0.210348
71.000000 87.297882 86.555147 6.695511 0.132039
72.000000 90.859688 86.796332 4.601033 0.196801
73.000000 87.297882 86.754658 4.713084 0.106737
74.000000 89.558539 87.187672 0.385118 0.190705
75.000000 87.297882 87.226884 0.026945 0.123162
76.000000 89.153548 87.259168 0.125558 0.140408
77.000000 87.297882 87.031967 2.161698 0.095078
78.000000 87.297882 87.233798 0.018948 0.211077
79.000000 87.297882 87.232254 0.020108 0.130852
80.000000 87.297882 86.822492 4.061534 0.151457
81.000000 87.297882 86.944769 2.803579 0.115119
82.000000 89.378539 86.976984 2.754623 0.185532
83.000000 89.558539 86.499559 5.699425 0.142109
84.000000 89.530924 86.841650 4.678321 0.093165
85.000000 89.378539 87.275001 0.186175 0.080590
86.000000 89.574668 87.261000 0.258192 0.053234
87.000000 89.574668 87.356632 0.405677 0.053309
88.000000 89.791940 87.556532 0.371795 0.063760
89.000000 87.297882 87.223416 0.026856 0.058824
90.000000 89.574668 86.315441 6.983314 0.233763
91.000000 89.350924 86.788234 4.705572 0.120475
92.000000 89.558539 87.153344 5.817023 0.282965
93.000000 89.558539 87.463270 4.683421 0.194257
94.000000 89.558539 86.335895 6.693981 0.063016
95.000000 89.558539 87.220647 4.612978 0.040674
96.000000 89.558539 87.609504 0.496685 0.276381
97.000000 89.558539 87.634587 0.379316 0.179439
98.000000 89.558539 86.916849 4.669034 0.193955
99.000000 89.574668 87.363680 0.418006 0.149881
