# gen best mean std diversity
0.000000 89.347040 64.994566 3.570146 0.415980
1.000000 87.256175 71.878265 13.689415 0.254966
2.000000 90.279556 79.488458 10.694313 0.416698
3.000000 90.759556 83.198589 9.366850 0.270088
4.000000 90.799688 82.738131 4.973586 0.388888
5.000000 90.739688 82.793727 4.942901 0.188056
6.000000 90.679688 83.457369 11.799963 0.468184
7.000000 90.733561 86.660911 6.849870 0.325943
8.000000 90.919688 86.660666 6.459886 0.455440
9.000000 90.559688 87.287931 2.331993 0.224195
10.000000 89.791940 84.280402 6.744899 0.313124
11.000000 89.791940 82.845554 8.847277 0.208302
12.000000 89.582832 87.197275 6.503054 0.326495
13.000000 90.559688 87.070593 4.477029 0.210001
14.000000 90.679688 87.088676 5.641576 0.339101
15.000000 89.846267 87.068458 6.709956 0.235727
16.000000 90.499688 86.771655 5.237485 0.314118
17.000000 90.679688 86.740219 7.931673 0.111267
18.000000 90.199688 87.543555 1.178643 0.338923
19.000000 90.679688 86.925534 6.327652 0.190845
20.000000 89.971940 86.721303 5.286260 0.345509
21.000000 89.558539 85.851855 8.058416 0.242538
22.000000 89.971940 86.693485 6.915452 0.142526
23.000000 89.558539 86.937792 5.540763 0.067186
24.000000 89.558539 86.793402 4.628584 0.127887
25.000000 90.146611 87.229245 0.209009 0.079633
26.000000 89.527040 86.787215 2.958074 0.327592
27.000000 89.558539 86.228526 7.712822 0.230903
28.000000 89.574668 86.861190 5.192610 0.302915
29.000000 89.971940 87.316640 0.362622 0.194039
30.000000 89.350924 86.146230 7.853825 0.067924
31.000000 89.350924 85.733332 7.598372 0.049175
32.000000 89.350924 87.158372 2.589976 0.278484
33.000000 89.350924 87.003788 6.446923 0.194029
34.000000 89.350924 84.410944 8.062459 0.318990
35.000000 89.697882 86.168299 9.690399 0.228305
36.000000 89.432890 87.000611 6.526862 0.160525
37.000000 89.558539 87.637450 0.106596 0.109551
38.000000 90.086611 87.652216 0.374213 0.050157
39.000000 89.558539 87.118081 4.039638 0.049544
40.000000 89.558539 87.419045 1.668822 0.120675
41.000000 89.558539 86.349658 8.223414 0.086640
42.000000 89.558539 87.595043 0.316486 0.168445
43.000000 89.971940 87.005526 3.568630 0.111274
44.000000 89.558539 87.575365 0.334391 0.221058
45.000000 89.558539 87.613756 0.219355 0.135428
46.000000 89.558539 86.701772 5.695223 0.210031
47.000000 89.558539 86.076022 8.857059 0.153097
48.000000 89.558539 86.800760 5.815302 0.161269
49.000000 89.558539 86.823043 6.717330 0.107994
50.000000 89.558539 86.944301 2.801368 0.041313
51.000000 89.558539 86.745544 5.911910 0.056344
52.000000 89.558539 86.765961 6.093139 0.233388
53.000000 89.659688 86.391145 6.022882 0.115720
54.000000 89.558539 86.503066 6.580511 0.197145
55.000000 89.378539 87.201854 0.138278 0.151123
56.000000 89.558539 87.332425 0.248540 0.261256
57.000000 87.250040 86.774827 4.724320 0.183764
58.000000 89.530924 87.224972 0.210017 0.230779
59.000000 87.297882 86.054151 8.802793 0.185739
60.000000 89.558539 87.264872 0.259075 0.047891
61.000000 89.971940 86.627781 6.615606 0.048090
62.000000 89.971940 87.355431 3.412222 0.126603
63.000000 89.971940 87.532851 2.799837 0.096556
64.000000 90.286268 87.801626 0.151784 0.262826
65.000000 90.559688 87.229153 3.204091 0.165580
66.000000 89.971940 87.308374 2.458321 0.245482
67.000000 89.971940 87.324275 5.426314 0.187839
68.000000 89.558539 87.803274 0.445257 0.239593
69.000000 89.971940 87.249614 6.725596 0.151398
70.000000 89.558539 84.630730 12.672172 0.233148
71.000000 89.971940 87.512409 6.081829 0.136406
72.000000 89.971940 88.464129 2.038323 0.134537
73.000000 89.971940 88.068682 6.688412 0.086887
74.000000 89.971940 88.520167 0.222434 0.203580
75.000000 89.971940 87.974812 6.730636 0.151027
76.000000 89.971940 88.491618 2.168675 0.064844
77.000000 89.971940 87.641380 6.198598 0.053897
78.000000 89.971940 88.860500 1.629992 0.078134
79.000000 89.971940 88.542029 0.176705 0.049932
80.000000 89.574668 87.795462 5.678050 0.049158
81.000000 89.971940 88.512067 0.309539 0.051936
82.000000 89.971940 88.413764 2.122429 0.126625
83.000000 89.971940 88.827375 0.982004 0.094401
84.000000 89.971940 88.642375 0.049474 0.237913
85.000000 89.971940 88.621493 0.190502 0.194812
86.000000 89.971940 88.617304 0.350458 0.064273
87.000000 89.971940 88.665936 0.205649 0.063604
88.000000 89.971940 88.824878 0.392540 0.086579
89.000000 89.971940 89.036566 0.349084 0.057517
90.000000 89.971940 87.439738 8.041246 0.140430
91.000000 89.971940 88.567361 3.325546 0.084510
92.000000 89.971940 86.751330 7.711041 0.186690
93.000000 89.971940 88.064297 7.736522 0.143529
94.000000 89.971940 87.761183 6.935830 0.054053
95.000000 89.971940 88.753839 3.569437 0.049382
96.000000 89.971940 86.970663 6.664857 0.044439
97.000000 89.971940 87.099891 8.630362 0.052154
98.000000 89.971940 85.115437 7.265625 0.257664
99.000000 89.971940 87.732417 7.799462 0.169342
