gen,best,mean,sd
0,-7.533333333333202,-78.53177777777773,22.873127800063223
1,-4.33333333333324,-78.67103703703701,23.499038975066938
2,-4.33333333333324,-78.67103703703701,23.499038975066938
3,-4.33333333333324,-78.67103703703701,23.499038975066938
4,-4.33333333333324,-78.67103703703701,23.499038975066938
5,-4.33333333333324,-78.67103703703701,23.499038975066938
6,-4.33333333333324,-78.67103703703701,23.499038975066938
7,-4.33333333333324,-78.67103703703701,23.499038975066938
8,-4.33333333333324,-78.67103703703701,23.499038975066938
9,-4.33333333333324,-78.67103703703701,23.499038975066938
10,-4.33333333333324,-78.67103703703701,23.499038975066938
11,-4.33333333333324,-78.67103703703701,23.499038975066938
12,-4.33333333333324,-78.67103703703701,23.499038975066938
13,-4.33333333333324,-78.67103703703701,23.499038975066938
14,-4.33333333333324,-78.67103703703701,23.499038975066938
15,-4.33333333333324,-78.67103703703701,23.499038975066938
16,-4.33333333333324,-78.67103703703701,23.499038975066938
17,-4.33333333333324,-78.67103703703701,23.499038975066938
18,-4.33333333333324,-78.67103703703701,23.499038975066938
19,-4.33333333333324,-78.67103703703701,23.499038975066938
20,-4.33333333333324,-78.67103703703701,23.499038975066938
21,-4.33333333333324,-74.08805555555551,26.556546167890215
22,4.566666666666801,-47.66466666666661,29.885551130443826
23,10.466666666666761,-40.4779249448123,30.55836594171032
24,10.466666666666761,-40.704444444444384,32.51648508786179
25,10.466666666666761,-34.20242825607058,28.727630923970533
26,10.466666666666761,-36.21148648648642,32.22211383992183
27,10.466666666666761,-31.59463087248316,27.927871054064276
28,10.466666666666761,-34.843400447427236,28.533693129695955
29,10.466666666666761,-31.23818984547455,30.288576834219203
30,10.466666666666761,-31.513245033112515,31.14613850502815
31,12.90000000000014,-32.427069351230365,30.464788140855788
32,12.90000000000014,-32.35399999999994,31.384515566331988
33,12.90000000000014,-34.27660044150104,33.34448881648513
34,12.90000000000014,-31.130666666666603,33.16110473073786
35,12.90000000000014,-32.312162162162096,33.237464197137356
36,12.90000000000014,-28.22818791946302,30.14580964738764
37,12.90000000000014,-33.487999999999936,33.66909920364943
38,12.90000000000014,-29.579865771812017,31.248953406794534
39,12.90000000000014,-32.597571743929294,32.955501940617225
40,12.90000000000014,-31.841834451901505,31.262554919740747
41,12.90000000000014,-29.760444444444378,30.26552797335897
42,12.90000000000014,-30.47905405405399,30.44156127498952
43,12.90000000000014,-34.496846846846786,33.03679456095025
44,12.90000000000014,-29.017555555555493,32.30219845669647
45,14.366666666666827,-26.00335570469792,29.18401995621696
46,18.566666666666823,-28.96313465783658,31.696009909517375
47,18.566666666666823,-26.90110375275932,31.811611908285393
48,18.566666666666823,-27.320357941834388,29.660590512517157
49,18.566666666666823,-27.70402684563752,30.806116148201674
50,18.566666666666823,-25.924780701754315,28.474624359384443
51,18.566666666666823,-28.349999999999927,32.22357654241979
52,18.566666666666823,-28.677631578947302,30.83780829933238
53,18.566666666666823,-27.612582781456886,31.363079380420306
54,18.566666666666823,-22.618984547461295,28.37738077519739
55,18.566666666666823,-23.383552631578873,28.723976016518392
56,18.566666666666823,-29.053947368420985,31.53324661865665
57,18.566666666666823,-24.991832229580503,28.799632071603163
58,18.566666666666823,-27.315111111111044,34.093502060736355
59,18.566666666666823,-23.737555555555485,29.764101244848327
60,18.566666666666823,-28.794630872483157,31.97054714373624
61,18.566666666666823,-30.177927927927865,31.359193266299524
62,18.566666666666823,-23.820088300220682,28.060638396481753
63,18.566666666666823,-27.40838852097124,31.611705812078867
64,18.566666666666823,-25.961368653421566,28.28138962563471
65,18.566666666666823,-29.30626398210284,33.232835610302374
66,18.566666666666823,-24.800444444444373,30.087508171176598
67,18.566666666666823,-28.441163310961905,32.560945526670146
68,18.566666666666823,-22.08599999999993,29.136853402902375
69,18.566666666666823,-28.67049549549543,33.95624757838144
70,18.566666666666823,-24.921333333333262,31.98268959574506
71,18.566666666666823,-21.381777777777703,27.9463755250597
72,18.566666666666823,-24.091555555555487,28.77569735594585
73,18.566666666666823,-25.327891156462517,31.754631146597884
