

gen best mean std gain diversity
0 28.132384 -2.310253 7.472973 -13.495472 0.575095
0 30.742207 17.809558 9.732103 -9.397353 0.557625
1 51.215443 19.792923 9.533358 -7.536062 0.555893
2 57.537041 25.239535 14.912612 -8.060469 0.539555
3 41.508598 24.279066 10.649808 9.665258 0.531723
4 34.800224 21.5812 8.804105 -14.341659 0.530047
5 34.418447 23.624425 8.89823 -35.857864 0.514739
6 34.798736 20.941055 8.565458 19.731724 0.500055
7 34.798736 20.721237 6.736641 -46.11862 0.495202
8 34.351588 24.126098 7.927844 5.419588 0.471416
9 41.074803 21.911379 7.461813 0.853863 0.484399
10 41.074803 23.957938 9.831617 -36.336602 0.475278
11 66.322504 26.743783 9.049324 -12.328444 0.453366
12 66.322504 32.38959 16.159009 -12.328444 0.431985
13 39.560885 26.444832 8.075405 -6.751624 0.424854
14 41.657453 27.363638 8.089183 17.90691 0.406022
15 40.237046 27.468785 6.953555 -31.835034 0.410871
16 40.237046 29.839746 8.164364 12.774385 0.400743
17 37.358946 24.191119 7.861108 -5.419588 0.404617
18 41.444647 24.348245 6.641207 15.036336 0.403026
19 39.520805 25.894227 7.023215 -6.751624 0.3949
20 39.527169 26.954302 8.831375 -6.751624 0.398065
21 41.513683 29.251758 7.587877 12.183673 0.3654
22 44.715096 31.600859 9.508438 -9.669935 0.363823
23 50.738299 33.131665 9.423327 -13.335052 0.36188
24 41.479022 32.031002 6.988924 10.573577 0.355163
25 47.680464 33.48609 9.109119 -7.468785 0.346301
26 41.405664 33.281288 9.659686 -11.722284 0.348039
27 41.30551 32.529924 7.834109 13.564384 0.344057
28 41.543607 34.538196 8.036435 12.183673 0.329241
29 41.543607 36.912733 8.100485 6.168952 0.32766
30 41.458006 35.93128 8.783035 10.573577 0.316023
31 48.380509 34.557596 8.849694 11.190568 0.313249
32 48.380509 36.797697 8.615116 -6.751624 0.316822
33 41.453837 34.172506 8.889167 9.491942 0.311616
34 43.556065 34.622835 8.449354 -15.857864 0.311931
35 43.556065 37.10781 7.225239 -1.380712 0.313826
36 51.024253 36.636951 8.530139 -17.238576 0.297776
37 67.285604 38.734987 8.314629 -8.103466 0.293236
38 67.285604 38.844134 9.458054 7.002835 0.294077
39 67.285604 39.882436 6.47109 9.491942 0.297335
40 67.285604 40.022713 10.718581 5.600552 0.293831
41 63.560212 38.222545 8.541605 -4.043314 0.294051
42 62.564794 37.282644 9.374464 5.563739 0.28689
43 62.564794 41.468364 11.581666 2.653233 0.288885
44 48.766535 38.22121 8.33558 8.739502 0.290388
45 48.787696 39.529984 8.07613 6.494536 0.291142
46 41.652673 38.616307 6.650293 15.036336 0.29073
47 55.086005 37.328955 8.455181 -21.952621 0.285289
48 55.086005 39.913624 10.133294 -21.952621 0.281937
49 41.600992 38.800489 7.200801 6.040815 0.279999
50 41.600992 39.327186 5.04299 4.038876 0.2785
51 41.659272 38.922789 7.328031 15.036336 0.275594
52 49.102393 39.29278 5.768871 -21.835034 0.280108
53 49.102393 39.498677 7.850407 10.573577 0.282324
54 57.293617 39.085355 6.631223 -8.806053 0.27618
55 67.317007 40.467623 8.964428 -6.032398 0.273751
56 67.317007 41.975213 10.676679 9.723858 0.27472
57 52.396247 38.16836 8.251136 -8.895431 0.276609
58 52.396247 40.130466 7.847968 9.723858 0.279726
59 41.660706 38.487314 7.986873 15.67192 0.276239
60 41.746768 38.940349 7.003837 16.648756 0.276405
61 57.096512 39.908666 6.113475 -5.575187 0.281185
62 57.555945 39.394839 11.010129 -5.575187 0.280889
63 55.460173 38.917189 8.098825 4.428483 0.272934
64 55.57415 41.013839 9.913532 6.962434 0.276971
65 84.173825 40.546291 8.663191 8.583582 0.278097
66 41.599653 39.110651 6.520237 14.36967 0.286474
67 45.852338 38.796035 7.274041 -4.477153 0.280183
68 47.814685 39.572778 6.617354 -7.3031 0.285871
69 56.35017 38.364663 8.753704 15.733841 0.284876
70 56.35017 43.034023 9.75599 9.723858 0.28224
71 60.67385 40.242416 9.429948 -5.886933 0.27778
72 60.67385 40.854394 8.476898 -21.380712 0.277787
73 56.186649 40.236817 9.454009 9.723858 0.27765
74 61.011308 38.461707 9.006785 -1.330584 0.275661
75 61.011308 42.096748 10.085833 10.872654 0.275843
76 55.099303 39.424456 6.366954 5.301934 0.277491
77 55.099303 40.700948 6.703122 5.301934 0.281482
78 41.734525 38.036676 7.779333 -20.22578 0.285963
79 67.297402 39.228512 7.379814 -6.446612 0.289082
80 67.297402 41.421582 9.755866 8.845068 0.28889
81 57.780008 38.745936 7.341302 -18.619288 0.289701
82 57.780008 40.782218 8.971946 9.723858 0.285011
83 42.474647 39.485867 6.886268 9.257401 0.282147
84 87.398317 40.471996 5.93317 43.573872 0.278971
85 87.398317 44.349991 16.512079 -6.751624 0.28052
86 41.68709 39.282503 6.755432 9.257401 0.272909
87 70.415983 39.781472 6.381937 10.358525 0.274404
88 70.415983 41.973444 11.315853 10.351012 0.272241
89 46.850892 39.931571 5.331282 -31.952621 0.274471
90 53.108177 39.212484 8.704541 -5.857864 0.277506
91 52.843541 39.211479 8.162653 -10.883656 0.281216
92 52.843541 39.783337 7.615166 9.723858 0.282677
93 45.288226 39.178072 7.447135 -7.714242 0.281877
94 58.305695 38.584236 7.855367 0.633241 0.29086
95 72.180605 42.468944 9.143563 -11.893747 0.286224
96 84.081705 43.541282 12.610105 6.268921 0.285509
97 60.057034 41.973043 8.105758 -7.238576 0.287075
98 62.739941 40.069673 10.160885 -11.996215 0.279771
99 62.739941 41.881946 8.163522 1.959619 0.286949
