# gen best mean std diversity
0.000000 74.803556 19.884746 7.833213 0.455688
1.000000 66.075744 16.263637 2.629634 0.444453
2.000000 75.313025 27.942940 5.012263 0.389599
3.000000 86.252890 17.951176 2.453767 0.376611
4.000000 75.313025 28.720821 6.741853 0.317818
5.000000 57.213103 20.946689 3.371062 0.277777
6.000000 66.105597 21.618102 2.925269 0.262346
7.000000 75.194865 26.664977 5.604321 0.226193
8.000000 66.165189 28.015484 6.661721 0.222400
9.000000 86.515982 34.283950 7.609914 0.196470
10.000000 85.311655 35.618209 6.440805 0.328339
11.000000 85.311655 39.100226 7.796901 0.306043
12.000000 86.395982 37.557962 6.003340 0.278872
13.000000 86.324258 45.529206 4.416453 0.207047
14.000000 84.170977 33.510433 3.601873 0.237629
15.000000 87.567729 34.725058 5.659520 0.202880
16.000000 87.567729 36.480825 4.942297 0.176355
17.000000 87.747729 41.907365 5.283739 0.165690
18.000000 86.103229 41.978949 5.292369 0.153519
19.000000 86.283229 46.131192 3.306698 0.125686
20.000000 86.343229 41.566868 5.892406 0.325403
21.000000 83.658710 40.767290 5.566829 0.306466
22.000000 84.723021 38.211429 5.341424 0.274811
23.000000 83.658710 33.423844 4.990454 0.263719
24.000000 83.658710 35.480586 8.024715 0.235367
25.000000 75.219256 34.801253 5.377778 0.194416
26.000000 86.211655 37.926782 3.999340 0.164898
27.000000 75.296218 37.756464 6.329403 0.165054
28.000000 75.102846 33.063983 5.674448 0.140983
29.000000 66.474547 36.164030 5.358366 0.134619
30.000000 66.344008 41.093618 3.177226 0.244777
31.000000 57.256997 26.246452 1.374623 0.253837
32.000000 57.306268 29.372709 3.269345 0.259449
33.000000 75.470571 33.978004 2.532903 0.211714
34.000000 86.935982 37.126033 2.749544 0.184936
35.000000 74.966914 32.837320 2.581885 0.178387
36.000000 75.156456 30.896080 5.161349 0.157542
37.000000 66.347511 37.801788 6.740969 0.139374
38.000000 85.217040 40.949801 4.773536 0.124854
39.000000 85.633573 35.156259 7.989381 0.126186
40.000000 85.877040 45.097293 3.956786 0.258188
41.000000 85.217040 32.288000 6.459188 0.217581
42.000000 75.424051 33.205640 2.247095 0.191493
43.000000 85.347729 36.974154 4.014025 0.182121
44.000000 85.407729 43.636187 6.475769 0.156824
45.000000 66.286267 30.376318 6.430629 0.163770
46.000000 84.973573 37.952346 3.452440 0.138543
47.000000 75.462666 24.886281 3.159614 0.131587
48.000000 75.462666 41.914701 6.047651 0.114664
49.000000 66.470571 36.463416 2.857717 0.099185
50.000000 66.615505 35.626979 2.586636 0.195096
51.000000 66.615505 27.500061 6.547083 0.217567
52.000000 57.458736 27.087541 3.968947 0.214417
53.000000 57.390528 24.698707 2.688454 0.190633
54.000000 66.194865 28.983847 5.074549 0.149709
55.000000 75.344008 36.845221 5.150112 0.154085
56.000000 75.427846 34.399965 4.894875 0.147921
57.000000 75.427846 31.250380 5.322530 0.142089
58.000000 75.450924 35.680370 6.628367 0.123542
59.000000 66.502832 29.687592 7.727680 0.116188
60.000000 57.375982 26.615217 4.304780 0.181137
61.000000 75.412751 26.748316 5.839933 0.173216
62.000000 75.412751 29.860021 9.845141 0.166620
63.000000 66.260207 24.172804 6.483953 0.165977
64.000000 75.462666 25.708222 8.085941 0.148033
65.000000 57.282972 22.148370 4.123776 0.137201
66.000000 66.443172 28.367053 6.706196 0.114334
67.000000 66.073074 24.220953 6.136012 0.103235
68.000000 83.975317 22.796116 5.822800 0.094280
69.000000 75.458736 25.065338 6.768853 0.098288
70.000000 39.583900 23.013117 3.821589 0.158476
71.000000 75.427846 26.484715 6.786556 0.173046
72.000000 75.470571 24.281229 6.999881 0.157613
73.000000 75.458736 25.390837 7.829528 0.135399
74.000000 85.422547 27.248722 9.128088 0.121388
75.000000 85.422547 26.082905 6.248259 0.102077
76.000000 85.422547 25.452974 10.239221 0.107540
77.000000 85.422547 32.541236 9.094331 0.091398
78.000000 85.422547 29.800937 8.847864 0.087210
79.000000 85.422547 31.090890 10.704015 0.091791
80.000000 66.462666 22.459463 2.675254 0.143507
81.000000 66.486571 25.440953 7.964140 0.177924
82.000000 39.273152 21.822715 2.447577 0.138786
83.000000 74.777424 25.539327 5.141611 0.148857
84.000000 57.234809 21.578116 3.622757 0.125480
85.000000 30.691732 22.305198 2.489946 0.109964
86.000000 48.222348 22.301847 2.729499 0.109699
87.000000 75.282972 26.233316 6.763430 0.102349
88.000000 30.696695 22.826944 3.320942 0.106453
89.000000 30.696695 22.887894 2.174922 0.078962
90.000000 30.696695 22.305735 1.146357 0.163703
91.000000 39.672124 23.398369 3.406734 0.193942
92.000000 66.234809 24.507165 5.409755 0.189223
93.000000 66.116678 25.862963 6.730194 0.163681
94.000000 57.365210 25.767680 4.238787 0.166148
95.000000 39.737310 21.961971 1.557742 0.138842
96.000000 66.113896 23.368410 3.958915 0.137710
97.000000 66.116678 24.888564 4.088430 0.114069
98.000000 66.142067 23.200800 6.835704 0.113625
99.000000 66.142067 27.661930 6.903979 0.087303
