,gen,best,mean,sd,med,worst
0,0,-80.0,-99.26666666666667,3.2856590747604284,-100.0,-100.0
1,1,-70.0,-97.65306122448979,5.49601347326336,-100.0,-100.0
2,2,-70.0,-96.11940298507463,7.718019984386803,-100.0,-100.0
3,3,-70.0,-96.50246305418719,7.8836204732265225,-100.0,-100.0
4,4,-70.0,-96.13861386138613,8.14111883590959,-100.0,-100.0
5,5,-60.0,-96.30541871921183,8.401578563675997,-100.0,-100.0
6,6,-60.0,-95.8048780487805,8.996529174089853,-100.0,-100.0
7,7,-60.0,-95.91133004926108,8.68337518681013,-100.0,-100.0
8,8,-60.0,-95.86206896551724,9.184517367079215,-100.0,-100.0
9,9,-60.0,-95.32338308457712,9.251591257375388,-100.0,-100.0
10,10,-60.0,-94.8019801980198,9.911009781586182,-100.0,-100.0
11,11,-60.0,-94.82758620689656,9.893264245173803,-100.0,-100.0
12,12,-60.0,-94.85,10.196935814253221,-100.0,-100.0
13,13,-60.0,-94.38423645320196,10.504052597389277,-100.0,-100.0
14,14,-60.0,-94.85148514851485,10.158531641977918,-100.0,-100.0
15,15,-60.0,-94.4390243902439,10.697728914411432,-100.0,-100.0
16,16,-60.0,-94.77832512315271,10.519750280461055,-100.0,-100.0
17,17,-60.0,-95.22167487684729,10.2349311631295,-100.0,-100.0
18,18,-60.0,-94.4059405940594,10.711960759973106,-100.0,-100.0
19,19,-60.0,-95.32019704433498,10.037905300326178,-100.0,-100.0
20,20,-60.0,-94.75247524752476,10.863150483520199,-100.0,-100.0
21,21,-60.0,-85.90604026845638,12.79751563656701,-80.0,-100.0
22,22,-60.0,-84.62585034013605,12.304089737844148,-80.0,-100.0
23,23,-60.0,-87.8,12.903229569891925,-90.0,-100.0
24,24,-60.0,-87.28476821192054,13.997813208324665,-90.0,-100.0
25,25,-60.0,-87.06666666666666,14.214859205149455,-90.0,-100.0
26,26,-60.0,-86.95945945945945,13.539670630739028,-90.0,-100.0
27,27,-60.0,-87.6,14.079772725438433,-90.0,-100.0
28,28,-60.0,-87.13333333333334,14.20500694199838,-90.0,-100.0
29,29,-60.0,-87.46666666666667,14.705403390893052,-100.0,-100.0
30,30,-60.0,-87.85234899328859,14.54286690112053,-100.0,-100.0
31,31,-60.0,-84.16107382550335,14.003866730680393,-80.0,-100.0
32,32,-60.0,-85.2,15.219286010410169,-90.0,-100.0
33,33,-40.0,-84.36241610738254,16.15039001133192,-90.0,-100.0
34,34,-40.0,-83.55704697986577,16.346656801777797,-90.0,-100.0
35,35,-40.0,-83.04635761589404,16.152968172220646,-80.0,-100.0
36,36,-40.0,-85.86666666666666,16.499966329931976,-90.0,-100.0
37,37,-30.0,-82.13333333333334,17.83579422272963,-80.0,-100.0
38,38,-30.0,-79.4,17.252246230563717,-80.0,-100.0
39,39,-30.0,-80.0,17.88854381999832,-80.0,-100.0
40,40,-30.0,-81.61073825503355,18.136955269141655,-80.0,-100.0
