

gen best mean std gain diversity
0 8.466667 -80.669778 23.518466 8.466667 0.577399
0 12.166667 -47.856889 30.722331 12.166667 0.609101
1 12.166667 -35.906444 32.67322 -84.933333 0.569746
2 12.166667 -30.140667 32.406159 -84.933333 0.540877
3 12.166667 -25.036 29.731258 -84.733333 0.548751
4 12.166667 -27.996222 34.356817 -42.766667 0.519792
5 12.166667 -21.747778 30.720872 -42.766667 0.509583
6 12.166667 -15.822 29.496823 2.633333 0.533257
7 28.733333 -15.300444 30.584879 28.733333 0.51516
8 28.733333 -13.182889 28.090311 -14.233333 0.514746
9 28.733333 -11.925556 32.921078 -14.233333 0.510886
10 28.733333 -11.951333 28.081054 12.166667 0.509628
11 28.733333 -11.480889 29.141268 -3.566667 0.52778
12 28.733333 -18.079556 32.841961 1.8 0.565651
13 12.166667 -16.743333 28.935947 -84.733333 0.540487
14 12.166667 -17.240222 30.324435 4.866667 0.53636
15 12.166667 -16.389556 29.903541 5.266667 0.559135
16 12.166667 -15.601111 29.552162 -14.233333 0.575346
17 13.0 -12.726667 25.774719 13.0 0.573151
18 20.733333 -12.536222 25.750207 20.733333 0.584536
19 20.733333 -9.153778 23.600211 5.266667 0.579032
20 20.733333 -10.945556 28.263706 -84.733333 0.531594
21 19.466667 -12.967333 27.224001 3.333333 0.518927
22 19.466667 -11.651333 26.566682 19.466667 0.5466
23 19.466667 -12.524889 26.649059 -14.233333 0.574866
24 19.466667 -12.978 29.811841 -84.733333 0.575397
25 19.466667 -13.088222 31.573642 -0.133333 0.586869
26 19.466667 -10.946444 29.463473 4.633333 0.549335
27 19.466667 -12.760222 31.120812 -13.266667 0.554823
28 19.466667 -9.780222 27.583264 -84.733333 0.586797
29 19.466667 -8.159556 28.25414 19.466667 0.562986
30 19.466667 -13.683778 31.286716 7.0 0.612812
31 23.2 -10.054889 27.353034 23.2 0.599685
32 23.2 -9.587333 30.54128 8.333333 0.577189
33 23.2 -6.755778 27.444208 7.0 0.599257
34 23.2 -6.407556 25.97731 -16.733333 0.611582
35 23.2 -4.57 23.55981 15.933333 0.578776
36 23.2 -6.874222 30.126583 23.2 0.583866
37 23.2 -8.925556 32.009826 11.4 0.591365
38 23.2 -7.161333 30.446167 14.366667 0.581204
39 31.566667 -8.126 30.263826 31.566667 0.576282
40 31.566667 -7.148 33.416186 8.333333 0.573733
41 31.566667 -6.549333 33.452457 31.566667 0.546648
42 31.566667 -10.136444 36.49975 -56.833333 0.572316
43 31.566667 -5.600444 31.179364 5.733333 0.58348
44 31.566667 -7.084889 34.095346 -20.533333 0.562777
45 31.566667 -5.021111 30.920375 17.233333 0.55287
46 31.566667 -9.861778 34.552861 -1.366667 0.599065
47 31.566667 -7.306889 32.405088 17.233333 0.60476
48 31.566667 -5.973111 33.608656 10.9 0.607685
49 31.566667 -1.769333 29.191736 8.333333 0.544562
50 37.666667 -3.226222 29.690403 37.666667 0.604821
51 37.666667 -1.070889 30.787619 17.366667 0.543811
52 37.666667 -1.137333 28.67063 10.333333 0.568576
53 37.666667 -3.958667 33.067997 31.566667 0.571074
54 37.666667 -4.491778 34.242846 9.566667 0.592069
55 37.666667 -2.206222 27.82914 17.166667 0.557052
56 37.666667 -1.065778 29.75554 24.033333 0.558244
57 37.666667 -2.269333 29.56924 37.666667 0.528923
58 37.666667 -8.062667 37.54086 -5.166667 0.597538
59 37.666667 -3.416667 31.574143 17.066667 0.57909
60 37.066667 -6.491333 33.757957 37.066667 0.604034
61 37.066667 -5.528 32.365086 -29.266667 0.655304
62 37.066667 -7.004 35.916918 16.866667 0.612618
63 37.066667 -2.372667 30.956465 15.9 0.604542
64 37.066667 -4.943556 33.085763 -27.233333 0.658838
65 37.066667 -6.335556 35.012564 24.033333 0.641936
66 37.066667 -1.772667 29.021107 12.4 0.597738
67 37.066667 -3.290667 30.713359 -31.633333 0.605719
68 37.066667 -9.045333 36.698634 12.566667 0.635708
69 37.066667 -6.474889 37.596592 11.066667 0.628447
70 37.066667 -2.128444 34.501053 6.466667 0.616067
71 37.066667 -2.874889 32.606341 17.066667 0.606561
72 31.566667 -7.024 34.337845 15.866667 0.61137
73 31.266667 -3.813333 31.671452 7.166667 0.596598
74 31.266667 -4.873333 32.20746 9.533333 0.598114
75 38.833333 -3.662 29.633639 38.833333 0.660735
76 38.833333 -1.738222 31.778337 15.866667 0.648495
77 38.833333 -4.142889 32.255054 -16.833333 0.640936
78 38.833333 -2.419778 30.359636 17.066667 0.612775
79 38.833333 -4.600444 32.936335 18.466667 0.636665
80 38.833333 -5.289556 33.080083 14.7 0.64329
81 32.633333 -4.787778 29.849385 9.533333 0.637996
82 35.933333 -5.254 31.346264 35.933333 0.624654
83 37.8 -2.329556 31.13529 37.8 0.646051
84 37.8 -5.914889 31.623297 7.166667 0.636143
85 37.8 -2.000667 30.872204 8.933333 0.619822
86 37.8 -2.201556 29.832298 24.2 0.614127
87 37.8 -1.205778 31.456211 15.5 0.632617
88 37.8 0.690222 31.193614 4.1 0.654757
89 37.8 -0.641556 29.327598 14.7 0.644536
90 37.8 -2.915333 31.213924 35.933333 0.673497
91 35.933333 -4.607556 31.133778 -13.466667 0.649689
92 35.933333 -5.07 33.910979 -24.133333 0.676389
93 35.933333 -1.484222 29.677837 19.233333 0.635854
94 35.933333 0.255556 31.52298 4.1 0.61614
95 35.933333 -5.096222 33.966518 5.2 0.659126
96 35.933333 -6.899778 35.942619 5.2 0.643358
97 35.933333 -5.767556 31.942327 24.2 0.651923
98 42.1 -2.225111 31.907124 42.1 0.651281
99 42.1 -0.231111 30.439546 4.1 0.660886
100 42.1 -1.511556 33.075333 11.3 0.651078
101 42.1 -0.486222 29.813783 -24.133333 0.651863
102 40.366667 -2.031778 29.108014 19.7 0.655879
103 35.966667 1.466889 29.006168 21.4 0.62558
104 35.966667 -2.126222 30.506582 4.1 0.670174
105 35.966667 -4.642 30.308258 5.2 0.696243
106 35.966667 -5.001778 31.049587 -24.133333 0.689389
107 29.2 -6.410889 30.273613 29.2 0.701615
108 29.5 -5.967111 28.970415 29.5 0.655067
109 29.5 -5.403111 32.608682 -24.133333 0.687524
110 29.5 -5.701556 30.864995 5.366667 0.659064
111 35.933333 -3.056889 30.047308 26.266667 0.687038
112 35.933333 0.026 27.763616 -30.533333 0.664656
113 35.933333 0.333111 28.206473 21.4 0.633231
114 35.933333 0.297111 23.714056 5.633333 0.61503
115 35.933333 -5.062667 31.000337 12.366667 0.651871
