# gen best mean std diversity
0.000000 89.153532 36.204791 7.561716 0.544455
1.000000 91.911655 44.956915 2.174679 0.503355
2.000000 91.911655 57.595411 1.641116 0.463537
3.000000 92.668354 65.295992 3.152314 0.441156
4.000000 91.911655 67.657727 1.858720 0.390158
5.000000 91.099688 72.769860 4.294275 0.363309
6.000000 90.313561 77.783209 0.893130 0.477845
7.000000 91.911655 74.311820 2.257388 0.527288
8.000000 90.776369 82.519009 5.623165 0.470547
9.000000 91.039688 78.894136 5.903648 0.433483
10.000000 91.039688 80.506541 7.999175 0.410276
11.000000 91.039688 82.711530 2.453881 0.373905
12.000000 89.403229 80.522429 1.318160 0.360392
13.000000 89.403229 81.135163 0.362227 0.545974
14.000000 90.679688 80.414458 3.709265 0.505387
15.000000 90.679688 85.496864 6.100224 0.469040
16.000000 90.733561 84.344979 3.258126 0.424493
17.000000 90.733561 83.948029 2.472854 0.371580
18.000000 89.582832 83.903777 3.632117 0.340800
19.000000 90.679688 82.735100 6.749280 0.317763
20.000000 89.350924 81.933540 11.273524 0.399816
21.000000 89.546611 83.191523 1.386628 0.358026
22.000000 89.666611 85.394444 6.372579 0.357282
23.000000 90.799688 84.975093 7.189858 0.351604
24.000000 90.804008 82.000928 2.814371 0.323926
25.000000 90.776420 85.569234 8.388457 0.311255
26.000000 89.558539 85.160507 6.050769 0.435035
27.000000 90.799688 82.440364 11.185820 0.404659
28.000000 90.739688 86.194428 4.861419 0.360696
29.000000 90.919688 83.553039 8.867332 0.349594
30.000000 89.971940 83.295920 2.617429 0.323225
31.000000 90.091940 85.925079 8.215481 0.290756
32.000000 89.971940 87.409655 2.850908 0.275302
33.000000 89.971940 86.338201 7.867759 0.443382
34.000000 89.971940 86.898271 7.308602 0.354365
35.000000 89.971940 88.659147 0.081108 0.281664
36.000000 89.971940 85.064227 11.831281 0.262581
37.000000 90.439688 85.362157 2.805058 0.257964
38.000000 90.679688 86.457867 6.167144 0.249473
39.000000 90.187798 86.261065 6.791332 0.246379
40.000000 89.971940 84.061239 5.261078 0.388246
41.000000 89.731940 83.267637 6.395775 0.349963
42.000000 89.558539 83.047407 10.754723 0.324717
43.000000 90.086611 83.531428 2.364487 0.311951
44.000000 90.086611 85.172254 3.842264 0.296782
45.000000 90.026611 84.869626 9.427589 0.267239
46.000000 89.827040 87.348539 5.148684 0.418023
47.000000 90.026611 82.075852 1.170564 0.360536
48.000000 89.971940 83.763327 7.178343 0.336263
49.000000 89.971940 86.153769 5.358314 0.312335
50.000000 90.566611 87.853466 5.468774 0.306234
51.000000 90.122832 85.251902 7.448375 0.272421
52.000000 89.971940 86.156234 2.935513 0.263242
53.000000 89.758742 87.023389 3.976918 0.417357
54.000000 90.057582 86.079010 8.810652 0.344515
55.000000 90.238742 88.236160 2.855378 0.319590
56.000000 90.238742 85.868665 7.542535 0.292126
57.000000 89.818742 85.266716 11.537109 0.269106
58.000000 89.971940 88.381921 2.325480 0.260853
59.000000 90.363229 87.952571 3.284882 0.254931
60.000000 90.294668 84.398687 3.502079 0.378920
61.000000 90.439688 86.624320 2.763193 0.353591
62.000000 90.139688 86.264725 9.509179 0.330896
63.000000 90.139688 85.779404 8.314678 0.307115
64.000000 90.762547 85.099652 7.828211 0.283500
65.000000 91.106611 86.441046 7.514608 0.276975
66.000000 89.814668 85.221539 3.485859 0.385308
67.000000 89.971940 87.848539 2.427576 0.333822
68.000000 89.971940 84.838787 10.812774 0.238302
69.000000 89.979467 86.805892 9.915430 0.226462
70.000000 90.249900 87.837969 6.444266 0.231256
71.000000 89.574668 87.198684 6.044927 0.226801
72.000000 89.582832 88.200715 6.592461 0.221405
73.000000 89.754668 87.096267 3.937786 0.440079
74.000000 90.302832 88.954874 0.477076 0.344137
75.000000 90.777582 86.890237 6.973457 0.312761
76.000000 90.777582 86.779574 4.084792 0.283615
77.000000 90.777582 88.253951 4.206228 0.267195
78.000000 90.606677 86.720489 4.443386 0.240540
79.000000 90.582907 87.910627 5.621018 0.233443
80.000000 90.663229 86.748623 4.339251 0.345450
81.000000 90.094553 82.597002 4.839292 0.328909
82.000000 90.094553 84.564529 4.645299 0.322119
83.000000 90.571940 84.265677 10.494285 0.295309
84.000000 90.571940 84.851111 7.660284 0.266661
85.000000 90.571940 85.729800 10.011379 0.256700
86.000000 90.363246 85.160032 3.009771 0.344737
87.000000 90.659827 86.509101 8.428890 0.388674
88.000000 90.963246 88.786071 1.555586 0.365060
89.000000 90.959827 87.105071 4.033898 0.346461
90.000000 90.959827 86.713739 3.465845 0.335590
91.000000 90.593025 88.183056 5.514474 0.321636
92.000000 90.850924 87.304464 7.013170 0.309934
93.000000 90.850924 89.382573 0.150603 0.384463
94.000000 90.539827 88.377168 6.827075 0.273384
95.000000 90.117582 87.625053 7.594482 0.256542
96.000000 89.663536 88.680463 4.056879 0.253278
97.000000 89.760907 88.820523 2.698922 0.255211
98.000000 89.574668 88.753621 2.646354 0.245136
99.000000 89.707040 87.766125 7.666968 0.232817
