,gen,best,mean,sd,med,worst
190,190,79.51310062818104,34.17592676598704,20.56990612499583,42.481109483036605,-5.911915081212485
191,191,79.51310062818104,31.132203671616118,22.635644336221546,34.83007303930364,-5.915326949689313
192,192,79.51310062818104,33.48559940196903,21.538294972987586,39.32496400575769,-5.97203268048235
193,193,79.51310062818104,29.49642069640129,21.14393406996992,34.83007303930364,-5.928979050574075
194,194,79.51310062818104,28.010098868528452,21.195860700267723,34.82749181057738,-5.953612001681437
195,195,79.51310062818104,27.769109426119588,23.31988636678692,34.83007303930364,-5.962069265939335
196,196,79.51310062818104,30.975171269571742,21.060984404632663,34.83007303930364,-5.896116599688015
197,197,79.51310062818104,32.93395854798845,20.302387600045396,39.14560984870877,-5.893796397419397
198,198,79.51310062818104,31.282057836616197,20.535475764617292,34.83007303930364,-5.927956554261193
199,199,79.51310062818104,29.864922856734914,21.79064377828665,34.83007303930364,-5.8712724854763865
200,200,79.51310062818104,29.387251226548734,21.435626980626683,34.83007303930364,-5.93050499630858
201,201,79.51310062818104,28.941760605891464,21.949527041139394,34.83007303930364,-5.856228484265978
202,202,79.51310062818104,31.194429053870657,21.02173485772682,35.1146586653218,-5.929702427401017
203,203,79.51310062818104,32.74473254641223,21.473618739568828,42.485080947109765,-5.8864758718467005
204,204,79.51310062818104,30.52104828066748,22.05128978014473,36.89996581317865,-5.982675458144322
205,205,79.51310062818104,30.091731821664368,21.83394885161494,34.82878483837452,-5.912296444086404
206,206,79.51310062818104,31.879236163523764,21.356302889570976,34.83017946132842,-5.982343717610366
207,207,79.51310062818104,31.15124902900745,21.678626036819985,37.17281048822436,-5.989277648637646
208,208,79.51310062818104,27.760224321852412,22.427156974877473,34.824140616204346,-5.982157451613919
209,209,79.51310062818104,29.996554637270897,22.555697687055996,35.44774235133653,-5.981178471773399
210,210,79.51310062818104,33.698791827124126,19.99845472050517,41.385828657472764,-5.979373986735132
211,211,79.51310062818104,32.53429571565852,19.795214008974185,34.83007303930364,-5.9336184480036795
212,212,79.51310062818104,33.32189753827224,19.850980321142362,39.51369722386387,-5.924986891200486
213,213,79.51310062818104,34.959263436485756,19.68073523505547,42.48235948564078,-5.945077318266096
214,214,79.51310062818104,28.667565962161813,22.832349262843138,34.83007303930364,-5.984233095581981
