

gen best mean std gain diversity
0 87.139358 2.595283 19.508127 29.8 0.573826
0 91.511917 68.296266 29.588528 74.2 0.549717
1 91.511917 80.068987 23.792872 29.8 0.522517
2 88.999688 80.390607 19.647666 47.2 0.525439
3 89.426611 84.267633 15.958731 49.6 0.512803
4 91.379599 82.901185 19.487695 70.0 0.493103
5 91.379599 84.515278 16.434781 29.8 0.468088
6 90.733561 86.044188 11.255956 52.0 0.476315
7 90.919688 85.225308 14.914825 66.4 0.454221
8 90.919688 85.401447 14.367364 30.4 0.449538
9 89.558539 85.062912 14.210438 50.8 0.449257
10 90.893025 86.18971 14.817387 65.8 0.422563
11 90.893025 87.586944 10.424497 65.8 0.394977
12 90.733561 86.955839 12.510748 29.8 0.405022
13 90.586268 86.19408 15.148274 62.8 0.377136
14 90.586268 87.313693 12.745872 50.8 0.359511
15 90.870571 87.871595 11.385766 64.0 0.353031
16 90.870571 86.198136 17.149241 49.0 0.34985
17 89.97194 87.781709 11.407643 54.4 0.339037
18 89.97194 87.730939 11.35529 54.4 0.330747
19 89.97194 88.35816 9.549974 50.8 0.33026
20 89.85194 87.502705 13.397148 53.2 0.329778
21 90.123246 88.462539 7.778746 58.0 0.321287
22 90.123246 88.402563 9.564188 50.8 0.314633
23 89.97194 88.406443 9.545711 54.4 0.318599
24 89.97194 88.229982 10.946968 54.4 0.315033
25 89.97194 88.301853 10.484007 50.8 0.319586
26 89.97194 88.444209 9.568942 54.4 0.317434
27 89.97194 87.636234 12.707598 50.8 0.316266
28 89.97194 88.091375 10.264699 50.8 0.314562
29 89.937582 89.482663 0.554889 53.8 0.309369
30 89.97194 88.921166 7.050906 54.4 0.312988
31 89.97194 88.22426 10.99806 54.4 0.307253
32 89.97194 88.420456 9.11497 54.4 0.307906
33 89.97194 89.187739 4.099677 54.4 0.295552
34 89.97194 88.997861 7.07079 54.4 0.306596
35 89.97194 88.242112 10.991299 54.4 0.30717
36 89.97194 89.533107 0.401931 50.8 0.308669
37 89.97194 89.569038 0.376311 50.8 0.305376
38 89.97194 88.637484 7.80643 54.4 0.309016
39 89.97194 88.430047 9.540241 54.4 0.315622
40 89.97194 88.271563 10.987261 54.4 0.315231
41 89.97194 89.300701 3.433315 50.8 0.309004
42 89.97194 89.537923 0.27713 54.4 0.312103
43 89.97194 88.307387 10.484815 50.8 0.31635
44 89.97194 88.751595 8.030372 50.8 0.321129
45 89.97194 86.319367 17.184337 54.4 0.320827
46 89.97194 88.583434 8.489554 50.8 0.322943
47 89.97194 89.594284 0.123543 50.8 0.318108
48 89.97194 87.407635 13.384983 54.4 0.325613
49 89.97194 89.049201 5.577231 50.8 0.329866
50 89.566571 88.669936 6.899314 50.8 0.327718
51 89.558539 89.508028 0.345667 50.8 0.338341
52 90.386611 88.886766 7.735521 59.2 0.340808
53 90.538742 88.38353 11.009426 60.4 0.343728
54 90.538742 89.556512 0.402348 50.8 0.340229
55 89.97194 89.587532 0.317767 54.4 0.341865
56 89.97194 88.383797 10.442303 54.4 0.333288
57 89.97194 89.497603 0.38688 54.4 0.332377
58 89.97194 88.934222 7.802009 50.8 0.334189
59 89.97194 87.748601 13.000893 50.8 0.33146
60 89.97194 89.63371 0.261074 50.8 0.333403
61 89.97194 89.196195 4.138505 54.4 0.334752
62 89.97194 88.506359 9.521265 54.4 0.333115
63 89.97194 88.714589 8.48731 54.4 0.328913
64 89.97194 89.656649 0.395504 54.4 0.322109
65 89.97194 88.980311 7.753876 54.4 0.330127
66 89.97194 88.185916 10.998838 54.4 0.325956
67 89.97194 89.609892 0.393487 50.8 0.331102
68 90.010924 88.658025 9.491927 55.6 0.325498
69 90.662832 89.642609 0.831489 61.6 0.334005
70 89.97194 89.803171 0.47085 54.4 0.326337
71 89.97194 89.036484 7.564841 54.4 0.32736
72 89.97194 89.844208 0.47009 54.4 0.325805
73 89.97194 89.61491 2.073513 54.4 0.318896
74 89.97194 89.792634 0.775789 54.4 0.316478
75 89.97194 88.782369 9.606983 54.4 0.31627
76 89.97194 89.871784 0.471503 54.4 0.314195
77 89.97194 89.82854 0.548526 54.4 0.316865
78 89.97194 89.942689 0.231377 54.4 0.314329
79 89.97194 89.897044 0.347631 54.4 0.321219
80 89.97194 89.848752 0.564663 54.4 0.323916
81 89.97194 89.879075 0.458784 54.4 0.325398
82 89.97194 89.804106 0.719272 54.4 0.3294
83 89.97194 89.843092 0.639794 54.4 0.331685
84 89.97194 89.875683 0.45653 54.4 0.332882
85 89.97194 89.900842 0.406334 54.4 0.330888
86 89.97194 89.90495 0.395832 54.4 0.336293
87 89.97194 89.817102 0.611691 54.4 0.338916
88 89.97194 89.065604 6.920642 54.4 0.343321
89 89.97194 89.908431 0.38986 54.4 0.346804
90 89.97194 89.632778 2.754588 54.4 0.350799
91 89.97194 89.865923 0.505901 54.4 0.343632
92 89.97194 89.91741 0.335159 54.4 0.347039
93 89.97194 89.897298 0.42027 54.4 0.347311
94 89.97194 89.666842 2.731102 54.4 0.348268
95 89.97194 89.853256 0.535149 54.4 0.350223
96 89.97194 89.431795 5.641028 54.4 0.349197
97 89.97194 89.23096 7.843269 54.4 0.349272
98 90.15194 89.707749 2.694387 56.2 0.34799
99 90.15194 89.289881 7.837176 56.2 0.348848
