

gen best mean std gain diversity
0 37.55 -75.082667 27.815268 37.55 0.577345
0 37.55 -34.614333 38.961011 -18.85 0.597602
1 25.65 -29.677 38.368949 25.65 0.595833
2 29.6 -13.939667 34.982801 29.6 0.630248
3 34.65 -12.196333 39.528299 34.65 0.589367
4 39.95 -1.306667 33.023164 39.95 0.569293
5 47.5 6.473 32.657834 47.5 0.571567
6 47.5 12.873 31.634039 11.15 0.57686
7 47.5 16.646 24.84691 11.15 0.553349
8 46.45 15.618667 29.548981 18.5 0.5879
9 46.45 20.431333 22.403915 28.65 0.52722
10 46.45 20.836 22.640363 46.45 0.569873
11 46.45 19.995667 26.61388 39.85 0.548299
12 46.45 19.212667 26.899192 11.15 0.560704
13 46.45 15.174667 35.178556 28.3 0.520329
14 41.55 20.052 31.245759 41.55 0.506815
15 41.55 18.177333 29.401209 15.7 0.522175
16 48.25 17.602 30.139702 48.25 0.545982
17 48.25 18.357667 31.139192 35.4 0.505858
18 48.25 19.754333 29.486068 48.25 0.516717
19 48.25 19.533333 28.115194 8.65 0.5377
20 43.6 22.913667 22.234685 36.55 0.510789
21 48.6 23.802667 20.173853 48.6 0.49824
22 48.6 20.3 25.543598 38.35 0.496978
23 51.4 19.985 28.345277 51.4 0.507343
24 51.4 19.153333 29.275307 36.4 0.495482
25 51.4 25.697667 22.025153 51.4 0.47307
26 42.95 21.844667 25.944567 32.45 0.504914
27 44.0 20.680333 29.893172 44.0 0.512978
28 45.9 17.547667 32.24411 45.9 0.528467
29 45.9 23.051 25.168606 34.1 0.489644
30 44.0 12.365667 38.339407 18.65 0.5693
31 44.0 20.908 25.951973 32.75 0.502591
32 43.5 21.359667 26.992564 42.95 0.528357
33 41.7 18.896333 28.39125 32.6 0.529052
34 47.75 21.440333 25.590964 47.75 0.54769
35 47.75 16.456 32.787269 21.15 0.574223
36 44.0 17.902333 31.949602 21.15 0.582178
37 44.0 19.141667 28.281094 33.4 0.590079
38 41.95 17.399667 29.604262 41.95 0.600142
39 47.1 16.229333 31.107648 47.1 0.595907
40 47.1 14.115667 32.632455 21.15 0.607321
41 41.9 16.310333 29.696981 41.9 0.585975
42 45.3 15.327667 33.52818 45.3 0.59541
43 45.3 17.616 29.394603 34.1 0.58327
44 42.65 17.523 30.123997 42.65 0.581114
45 51.35 14.849333 31.188601 51.35 0.61078
46 51.35 16.058 32.354052 18.65 0.615107
47 45.95 16.425333 31.749972 35.2 0.606406
48 42.2 10.135333 38.584739 42.2 0.630981
49 50.6 13.139 37.923969 50.6 0.602419
50 50.6 14.636 36.393691 32.45 0.574315
51 41.35 16.506667 32.446145 32.75 0.598238
52 41.3 19.714667 26.38857 35.6 0.599499
53 39.95 18.457 28.81067 30.95 0.592744
54 39.95 18.374 27.773135 32.45 0.598342
55 39.95 15.905333 33.627471 34.15 0.622984
56 39.95 17.865667 30.081112 32.45 0.624078
57 39.95 9.383 39.262074 32.75 0.624075
58 40.95 15.818 34.110172 40.95 0.609268
59 40.95 17.763333 30.645996 40.95 0.588006
60 42.95 12.659667 37.111874 42.95 0.619638
61 42.95 13.662333 34.54208 28.65 0.666224
62 45.2 18.497333 28.126443 45.2 0.655228
63 48.6 14.190667 37.900746 48.6 0.677326
64 48.6 17.474 33.299563 18.65 0.667047
65 46.0 16.572667 36.659445 46.0 0.662198
66 49.1 17.405667 35.757799 49.1 0.631945
67 49.1 14.871 36.088453 32.9 0.633588
68 46.25 17.221 33.983883 46.25 0.655841
69 45.5 19.253333 29.223641 37.1 0.648945
70 48.65 18.988 31.716888 48.65 0.662826
71 48.65 13.849333 36.113958 18.65 0.634004
72 48.65 15.498 34.015368 38.3 0.622137
73 48.65 17.086333 31.414019 23.65 0.619877
74 48.65 17.282333 32.62924 32.6 0.612328
75 48.65 15.539333 32.875367 37.1 0.690019
76 48.65 18.652 31.38579 0.95 0.688536
77 47.8 18.024667 31.85237 47.6 0.692427
78 47.8 15.468333 33.681632 47.8 0.674653
79 47.8 19.985333 29.142743 37.05 0.659089
80 47.6 18.083667 31.757681 39.95 0.654741
81 47.15 12.515667 35.852093 28.65 0.667395
82 47.8 17.636 30.381978 21.8 0.674018
83 58.55 17.481 31.99737 58.55 0.689255
84 58.55 18.149 34.165591 32.6 0.683835
85 58.55 19.001 31.387644 45.3 0.655642
86 60.15 15.117667 37.990088 60.15 0.68427
87 60.15 18.051333 34.06444 40.6 0.694652
88 60.15 20.389 31.378772 47.4 0.684726
89 60.15 16.358 35.577819 29.45 0.701291
90 60.15 15.947333 36.125634 17.1 0.702375
91 60.15 18.806 30.873358 -16.75 0.684946
92 60.15 18.921333 32.430078 33.2 0.696991
93 60.15 15.586 37.107293 12.55 0.694765
94 47.9 18.962 30.47885 42.1 0.64147
95 47.9 20.545667 27.101312 10.85 0.687866
96 50.15 17.597 33.624648 50.15 0.673329
97 53.8 19.264667 32.271655 53.8 0.715573
98 53.8 19.276667 29.32767 32.75 0.670956
99 53.8 16.291667 32.322365 48.55 0.704611
