# gen best mean std diversity
0.000000 90.130924 66.542117 4.852000 0.440761
1.000000 90.919688 76.801614 3.497560 0.288497
2.000000 89.347040 78.128516 4.880831 0.413491
3.000000 89.726611 86.225822 7.009714 0.289035
4.000000 90.733561 87.400078 2.749827 0.408001
5.000000 90.973573 87.227817 4.803785 0.265991
6.000000 90.973573 86.378520 7.065346 0.404090
7.000000 90.973573 87.061913 7.534476 0.240408
8.000000 90.086611 85.835017 6.213911 0.436890
9.000000 90.086611 85.552382 3.712862 0.269290
10.000000 90.679688 87.173912 4.532157 0.344717
11.000000 92.176695 81.654154 8.230852 0.134105
12.000000 90.499688 85.719054 8.514904 0.334313
13.000000 90.386611 85.389960 5.394040 0.213427
14.000000 90.853561 86.611408 6.353357 0.319089
15.000000 90.853561 86.421664 5.448670 0.198748
16.000000 90.146611 84.916125 5.978211 0.363563
17.000000 89.426611 86.401205 5.453063 0.214911
18.000000 89.463229 86.428523 3.878728 0.371188
19.000000 90.919688 84.957505 9.052021 0.284627
20.000000 90.663229 84.900052 5.996323 0.309298
21.000000 90.919688 84.473037 9.515023 0.197053
22.000000 90.919688 83.139303 10.397240 0.278642
23.000000 90.799688 81.980553 10.333652 0.181995
24.000000 90.979688 85.651707 9.539034 0.341149
25.000000 89.971940 87.577213 0.854731 0.223820
26.000000 89.558539 87.263697 0.332133 0.259858
27.000000 91.013025 86.691840 5.873568 0.116207
28.000000 91.013025 86.510090 5.831276 0.326647
29.000000 91.196420 84.515394 10.172188 0.260567
30.000000 87.366659 83.457005 10.457742 0.167476
31.000000 87.319358 81.992921 14.412877 0.118237
32.000000 87.597882 85.774001 7.861809 0.299127
33.000000 89.726611 85.504069 6.317907 0.221143
34.000000 90.086611 86.857109 5.153198 0.288282
35.000000 90.859688 86.868743 4.365054 0.169888
36.000000 89.312890 86.774462 4.693699 0.345392
37.000000 87.297882 86.733561 4.710271 0.187377
38.000000 89.237040 87.200298 0.145867 0.294517
39.000000 87.897882 85.374633 5.335907 0.213635
40.000000 87.259358 86.085653 8.327180 0.299432
41.000000 87.259358 87.170940 0.191210 0.202946
42.000000 90.193561 87.128347 0.842108 0.300592
43.000000 90.193561 85.163910 8.979956 0.141852
44.000000 89.971940 86.090668 6.874865 0.273487
45.000000 90.679688 85.067482 7.885775 0.146307
46.000000 89.486611 86.433226 5.520288 0.293706
47.000000 90.313561 87.035299 3.289151 0.145148
48.000000 87.717882 86.355808 6.119780 0.259128
49.000000 87.297882 85.724092 7.695168 0.160060
50.000000 89.463229 84.521810 10.773464 0.273398
51.000000 89.463229 84.091551 11.068565 0.110276
52.000000 87.297882 84.582948 8.537435 0.061723
53.000000 87.256175 86.847874 3.432099 0.048186
54.000000 87.250040 85.862051 7.084000 0.254476
55.000000 89.846611 85.892736 7.944882 0.180975
56.000000 89.726611 86.812583 4.684234 0.300544
57.000000 90.439688 86.723148 5.729095 0.178441
58.000000 90.439688 86.768206 6.048768 0.235240
59.000000 90.953025 85.615646 8.167513 0.147692
60.000000 90.086611 85.377709 8.329286 0.268452
61.000000 90.386611 85.157022 9.273465 0.169373
62.000000 89.906611 87.424281 1.637095 0.116944
63.000000 90.139688 85.779906 8.028710 0.056795
64.000000 89.628788 86.306764 6.925899 0.226823
65.000000 89.786611 87.215416 0.169760 0.162327
66.000000 87.297882 87.184269 0.009025 0.268684
67.000000 89.653561 87.183823 0.212542 0.182048
68.000000 90.073561 87.349010 0.460956 0.270726
69.000000 87.297882 86.611142 5.962866 0.190297
70.000000 93.436695 86.349353 6.384262 0.289755
71.000000 93.436695 87.064922 3.736394 0.158838
72.000000 90.139688 85.958320 7.377453 0.287838
73.000000 90.146611 87.117503 3.659297 0.187037
74.000000 90.499688 86.170533 6.141393 0.154212
75.000000 89.906611 86.167864 6.527385 0.103915
76.000000 90.266611 86.536307 6.878687 0.223360
77.000000 90.386611 87.569436 0.518788 0.165095
78.000000 90.146611 85.943798 6.682433 0.258836
79.000000 90.146611 86.010370 5.882517 0.158297
80.000000 89.558539 85.960395 5.507331 0.233262
81.000000 89.558539 85.544819 9.061280 0.177715
82.000000 90.086611 84.848577 11.565860 0.233807
83.000000 90.086611 85.686423 5.585500 0.188897
84.000000 89.971940 86.586513 5.728376 0.114838
85.000000 89.558539 87.085582 3.904714 0.074237
86.000000 89.558539 87.225792 4.662266 0.237656
87.000000 90.086611 86.596039 4.973627 0.171558
88.000000 90.736456 87.362176 4.621148 0.251483
89.000000 90.506611 86.681426 7.862119 0.167084
90.000000 90.199688 85.844204 8.475725 0.248281
91.000000 90.199688 86.151926 7.850592 0.179453
92.000000 90.799688 88.319536 0.896425 0.060232
93.000000 90.799688 86.495540 8.335961 0.041508
94.000000 90.225069 85.985622 7.465925 0.125975
95.000000 90.006659 86.383921 5.313095 0.106146
96.000000 90.079688 85.970793 8.682827 0.221789
97.000000 90.836420 87.163681 6.929657 0.175811
98.000000 90.285069 87.455984 6.987877 0.241964
99.000000 89.839688 86.019864 7.143234 0.195840
