

gen best mean std gain diversity
0 11.15 -74.966 26.271794 11.15 0.577399
0 36.55 -32.744 32.89658 -50.0 0.617631
1 35.6 -15.626 35.970926 14.75 0.603044
2 39.8 -7.303333 35.285726 39.8 0.636906
3 46.9 2.120333 31.15332 46.9 0.652589
4 46.9 9.716333 29.028725 23.65 0.633118
5 55.1 16.469 27.471529 55.1 0.633914
6 55.1 20.489333 25.813734 35.1 0.636035
7 50.6 22.240333 23.111556 50.6 0.667207
8 55.8 26.783 23.771861 55.8 0.606938
9 55.8 25.945333 25.712647 13.75 0.627096
10 55.1 24.525667 29.392721 13.75 0.582464
11 55.1 25.166667 29.078345 34.9 0.572094
12 55.1 25.810667 25.955119 46.5 0.582136
13 54.5 22.154667 31.451799 54.5 0.632588
14 54.5 26.575333 26.823936 36.6 0.603169
15 55.7 27.957667 20.733718 55.7 0.60827
16 55.7 26.402 27.432899 23.6 0.610428
17 55.45 24.21 27.95708 27.4 0.62906
18 54.5 22.488 31.814128 16.7 0.616472
19 54.5 25.111333 24.925979 32.75 0.593423
20 54.5 24.795667 27.619903 22.0 0.55677
21 54.5 24.484667 27.459752 32.45 0.553897
22 53.35 23.965667 30.653128 53.35 0.535173
23 53.35 27.816333 20.801302 32.75 0.555139
24 48.9 24.726 24.210111 40.2 0.550155
25 51.45 26.289333 25.10787 51.45 0.554463
26 51.45 26.938 25.092245 33.95 0.519704
27 51.45 21.539333 29.695968 44.95 0.53668
28 51.45 24.776 24.277612 31.7 0.533859
29 46.5 21.618667 28.638481 32.45 0.546213
30 50.35 21.981333 26.07058 50.35 0.60941
31 50.7 21.410667 28.103177 50.7 0.625657
32 55.1 17.755333 34.438241 55.1 0.571663
33 55.1 20.713 35.581474 36.2 0.592077
34 55.1 19.742333 34.174612 40.4 0.523253
35 55.1 20.337 34.329818 26.6 0.554151
36 55.1 22.498333 32.362887 38.0 0.53043
37 55.1 24.677667 28.372613 35.2 0.563363
38 50.8 20.722 35.512907 50.8 0.582468
39 50.8 23.899667 28.611472 32.75 0.559386
40 50.8 20.171333 32.186367 34.95 0.609308
41 47.4 20.628667 31.729657 35.1 0.542058
42 51.35 25.07 27.383888 51.35 0.584958
43 51.35 24.186333 28.637435 19.4 0.525425
44 51.35 21.283333 30.252962 23.65 0.565472
45 51.35 18.582333 32.704519 51.35 0.567713
46 51.35 20.616333 30.714982 25.4 0.588405
47 49.2 22.394667 28.595255 12.65 0.570444
48 49.2 19.243667 34.853195 19.4 0.577831
49 47.6 18.625667 34.158266 38.5 0.608048
50 47.6 20.357 34.087754 42.55 0.606007
51 49.6 24.346667 26.473311 49.6 0.601284
52 49.6 20.278 28.293505 49.6 0.611507
53 49.6 21.523333 31.268728 41.3 0.623614
54 49.6 23.94 29.507752 23.05 0.614032
55 49.8 24.315333 28.873179 49.8 0.62989
56 49.8 23.668 27.091961 23.65 0.635636
57 47.85 23.128 29.482081 47.85 0.611619
58 47.85 20.196 35.023923 37.4 0.632453
59 46.5 24.811667 25.969898 32.1 0.640065
60 46.5 21.474 27.642204 37.5 0.625823
61 44.9 18.190333 32.719234 0.95 0.64535
62 46.5 20.615 33.269524 38.5 0.634033
63 45.45 16.708333 36.068985 22.25 0.64323
64 46.5 20.639333 31.756629 37.1 0.632799
65 45.45 21.223333 28.89216 13.25 0.635192
66 52.05 22.588667 31.640546 52.05 0.624871
67 66.45 19.721 32.009018 66.45 0.633303
68 66.45 20.876333 33.837344 38.05 0.596708
69 46.8 16.744667 33.567764 8.75 0.598772
70 44.25 19.374 32.29784 36.15 0.599391
71 46.8 18.463667 28.300081 46.8 0.649549
72 46.8 21.077 30.123253 44.0 0.622055
73 46.8 23.519333 26.040342 21.45 0.624468
74 49.7 21.673667 26.679021 49.7 0.604504
75 49.7 16.537 31.594634 35.95 0.661702
76 46.8 14.596 34.833341 36.55 0.665766
77 46.8 11.926667 37.587282 8.75 0.634161
78 48.0 15.724 36.616716 48.0 0.660555
79 48.0 19.481333 29.510315 37.6 0.625742
80 49.25 21.446 27.028993 49.25 0.64243
81 49.25 21.323 29.75109 14.85 0.630065
82 49.25 21.108333 32.106546 37.45 0.624412
83 49.25 18.004667 33.428257 36.3 0.612638
84 49.25 17.938333 31.963266 39.0 0.617467
85 47.55 19.362 34.858963 11.15 0.606739
86 46.1 19.225333 31.281582 11.15 0.622717
87 46.5 18.930667 34.928865 38.95 0.600844
88 46.5 20.529667 28.468005 11.15 0.60359
89 46.5 12.435333 39.036114 38.55 0.648888
90 46.5 15.277667 34.473397 37.2 0.638691
91 46.5 16.402 33.003855 44.05 0.647308
92 46.55 17.807333 32.169734 46.55 0.631789
93 46.55 19.069667 28.463098 17.8 0.632441
94 46.55 16.764 36.346181 30.15 0.651901
95 46.55 16.548333 34.526393 38.5 0.639594
96 46.55 18.408667 32.883665 17.8 0.606292
97 46.55 15.113 34.196997 24.85 0.649963
98 46.5 19.938 32.55328 38.35 0.60861
99 46.5 17.167667 32.282641 31.1 0.623107
