

gen best mean std gain diversity
0 15.9 -72.58 30.514169 15.9 0.577373
0 36.55 -9.472 33.702341 11.15 0.625604
1 38.0 1.330333 39.195404 38.0 0.709128
2 40.7 7.208667 36.963968 40.7 0.702002
3 41.6 6.174667 34.539851 41.6 0.727393
4 41.6 16.58 35.48146 41.6 0.748495
5 41.4 15.666 31.450995 41.4 0.707831
6 41.65 16.975 32.488378 41.65 0.73449
7 41.65 18.967333 26.47443 32.75 0.694055
8 44.55 17.785 29.846832 44.55 0.700795
9 44.55 20.424333 33.180279 32.75 0.752281
10 40.1 17.454333 30.033888 32.45 0.734989
11 41.6 18.108333 31.902928 41.6 0.761231
12 42.85 22.287667 26.571332 42.85 0.601265
13 49.85 20.190333 26.112934 49.85 0.738573
14 49.85 19.555333 29.692075 24.2 0.599975
15 66.0 21.432667 28.312218 66.0 0.640113
16 49.85 21.296 30.334728 28.9 0.743401
17 66.0 24.76 35.773259 40.35 0.692691
18 42.55 19.189667 26.113095 32.9 0.705153
19 46.6 17.710333 35.757133 34.1 0.716831
20 46.6 15.588667 37.74202 18.65 0.708978
21 46.6 15.87 36.889944 11.15 0.782604
22 46.6 13.015333 41.595588 39.45 0.760798
23 46.6 18.733667 32.756686 35.95 0.797698
24 46.6 17.403 34.078799 29.65 0.765279
25 46.6 14.221333 37.183607 39.4 0.775985
26 46.6 13.088 33.721939 3.6 0.745158
27 46.6 21.900333 28.753109 37.0 0.766591
28 43.15 15.876667 34.119696 33.2 0.767046
29 47.95 14.915667 34.825485 47.95 0.763338
30 47.95 15.237333 33.067307 29.1 0.765178
31 46.6 21.034333 28.04352 32.6 0.706537
32 38.2 13.502333 36.541876 28.5 0.667159
33 47.85 18.463333 32.643814 47.85 0.673049
34 47.85 12.581333 40.820262 18.65 0.743338
35 46.6 18.956333 33.373367 32.9 0.751992
36 39.95 12.854333 37.081177 31.6 0.762541
37 46.6 17.343333 32.514536 21.65 0.756146
38 64.15 17.230333 32.800309 64.15 0.773864
39 64.15 17.510667 36.444823 29.45 0.779133
40 51.6 18.333667 31.276092 32.75 0.742476
41 46.6 15.479667 38.567915 22.15 0.696642
42 36.6 12.098 36.806405 36.6 0.69688
43 46.6 23.571667 25.078199 33.55 0.710987
44 42.25 13.250667 35.576556 32.9 0.693619
45 46.6 17.680333 30.013052 35.6 0.69812
46 40.2 11.671 37.610823 32.6 0.644566
47 46.6 15.026667 37.869033 46.6 0.691331
48 40.1 13.056 37.702743 18.65 0.647106
49 46.6 18.185 32.339076 21.15 0.699492
50 42.4 8.906 39.148942 -31.5 0.691363
51 47.85 10.815667 42.900614 47.85 0.739043
52 47.85 19.474 29.190655 31.6 0.659967
53 46.6 8.39 35.065415 32.6 0.709561
54 38.8 10.196667 35.815201 32.75 0.679581
55 46.6 18.741333 29.665251 23.65 0.654106
56 38.9 7.747667 38.306547 32.85 0.704841
57 49.95 16.152333 31.800088 49.95 0.689337
58 49.95 14.827333 34.604355 28.9 0.642421
59 46.6 18.081 29.469042 33.6 0.649807
60 45.8 11.207667 33.103237 45.8 0.56417
61 46.6 18.094 36.071132 11.15 0.682125
62 43.85 17.616667 29.703636 32.75 0.551411
63 46.6 20.581 29.998044 28.9 0.598027
64 46.0 17.730667 30.044672 32.0 0.594448
65 46.6 13.765 37.193066 23.65 0.634189
66 40.45 19.162333 28.184253 23.65 0.606943
67 46.6 14.7 38.518951 12.35 0.675052
68 39.1 17.881 30.239561 39.1 0.594607
69 46.6 20.377333 28.573223 32.75 0.584619
70 44.75 12.931667 37.23903 21.15 0.591044
71 46.6 13.808667 39.556257 24.15 0.62206
72 44.75 14.113 32.029029 34.25 0.574636
73 46.6 16.234667 35.913096 32.75 0.628704
74 45.0 9.815 38.925734 45.0 0.610947
75 46.6 12.938 38.143255 29.65 0.647089
76 45.45 11.781 34.192554 45.45 0.654438
77 47.6 13.188333 40.826598 47.6 0.648238
78 47.6 18.382333 32.957794 17.8 0.655376
79 46.6 16.509 35.683289 36.3 0.635813
80 45.0 14.494333 34.507076 35.15 0.619514
81 46.6 17.325667 35.973493 24.7 0.630161
82 40.9 17.702 31.275154 40.9 0.636023
83 46.6 16.495333 36.396595 32.9 0.617786
84 47.45 12.972 37.886721 47.45 0.701933
85 47.45 16.532333 34.702465 33.0 0.668969
86 41.75 18.006667 29.367747 41.75 0.624728
87 48.4 21.948333 29.065486 48.4 0.634281
88 48.4 20.292667 31.927725 24.25 0.615531
89 46.6 16.489 33.819015 32.75 0.629187
90 60.55 18.65 35.914278 60.55 0.655614
91 60.55 19.104667 33.676693 32.75 0.647797
92 48.4 23.284667 24.629924 32.75 0.644761
93 44.3 15.310333 32.845932 32.75 0.632645
94 49.6 19.48 33.683887 49.6 0.639229
95 49.6 12.389333 40.511323 21.15 0.636645
96 47.0 17.578 37.739169 32.75 0.682338
97 49.6 15.275333 39.046184 18.65 0.641844
98 46.6 15.381333 38.92951 46.6 0.638624
99 44.45 17.524667 34.893409 42.4 0.6358
