# gen best mean std diversity
0.000000 75.282972 24.193391 5.101550 0.469292
1.000000 48.790514 12.768348 3.078365 0.291171
2.000000 75.176954 27.965408 5.139137 0.453075
3.000000 75.394198 17.774278 4.084881 0.287619
4.000000 84.331054 27.461781 6.686487 0.403907
5.000000 84.331054 27.978268 2.990338 0.128318
6.000000 88.618336 34.018074 6.777593 0.367082
7.000000 88.618336 37.359553 3.891044 0.145663
8.000000 88.618336 38.731630 5.597262 0.481128
9.000000 86.410121 35.424542 1.048108 0.351242
10.000000 87.391940 32.468873 4.457638 0.338727
11.000000 88.112828 36.595761 5.277228 0.290101
12.000000 66.337040 35.308736 4.223436 0.355516
13.000000 75.139214 31.911483 4.892143 0.356091
14.000000 75.139214 29.692327 8.831972 0.304446
15.000000 75.139214 29.745354 6.421634 0.117871
16.000000 66.185869 28.065600 7.991039 0.365788
17.000000 57.490612 27.653527 5.273491 0.034885
18.000000 85.690119 31.332793 8.868990 0.390126
19.000000 66.390528 29.183253 6.304506 0.233641
20.000000 87.522547 38.981890 2.385137 0.151304
21.000000 87.471655 36.891312 5.198407 0.063396
22.000000 87.471655 45.005151 5.215398 0.234552
23.000000 87.179599 43.729266 6.174656 0.087750
24.000000 84.850040 40.704901 8.767719 0.058284
25.000000 85.319599 45.100811 6.675615 0.056793
26.000000 86.811655 38.230583 7.046125 0.328765
27.000000 87.038539 50.001717 7.956973 0.195430
28.000000 88.112828 51.857964 6.399905 0.338642
29.000000 87.582547 59.225192 10.375565 0.168378
30.000000 86.957040 46.448701 10.167905 0.120669
31.000000 87.017040 41.594058 6.187498 0.037862
32.000000 86.627846 45.958836 7.382918 0.243670
33.000000 86.811655 39.667606 6.387175 0.140100
34.000000 87.123229 42.571053 7.017066 0.218548
35.000000 86.627846 42.217825 7.835019 0.109838
36.000000 86.751655 42.449911 7.816213 0.293911
37.000000 87.762547 52.308829 8.445662 0.196761
38.000000 87.342547 45.624696 8.212861 0.097044
39.000000 88.182547 52.554366 7.328601 0.063132
40.000000 85.832890 48.000635 3.139078 0.326691
41.000000 86.556796 46.789924 6.726983 0.258524
42.000000 86.556796 44.990466 2.677110 0.206185
43.000000 85.832890 54.012658 6.401996 0.142144
44.000000 84.543229 43.879981 5.622286 0.202482
45.000000 84.733573 48.473121 3.415801 0.127103
46.000000 85.416168 49.146556 1.461968 0.149577
47.000000 85.907846 49.753749 5.581635 0.107426
48.000000 86.751655 47.588980 3.714284 0.199295
49.000000 88.708354 50.900742 5.865541 0.134250
50.000000 85.997040 47.627234 5.607138 0.113272
51.000000 84.685189 47.421457 4.600410 0.058334
52.000000 84.505189 38.475032 5.499467 0.207106
53.000000 75.174000 42.007590 3.877116 0.027571
54.000000 85.090040 46.919797 2.981841 0.253673
55.000000 85.090040 47.513435 2.824585 0.167300
56.000000 84.625189 47.413787 2.427195 0.250529
57.000000 85.090040 46.210206 6.475414 0.117396
58.000000 75.139214 46.017223 5.785446 0.235866
59.000000 75.136369 45.086571 4.757762 0.067406
60.000000 75.136369 40.888435 4.036817 0.244364
61.000000 75.159358 43.813941 4.322608 0.167764
62.000000 75.225448 28.841445 5.386815 0.258481
63.000000 75.225448 37.112908 5.112589 0.221974
64.000000 66.228559 31.220525 6.817461 0.213359
65.000000 75.136369 34.009007 7.030210 0.152802
66.000000 75.136369 29.972115 4.222945 0.250542
67.000000 66.412751 33.363733 4.298750 0.189985
68.000000 75.142067 37.948684 4.271982 0.227024
69.000000 66.462666 35.240123 2.704853 0.189565
70.000000 84.363942 37.670617 3.357400 0.215807
71.000000 84.663942 32.536861 1.397535 0.136704
72.000000 84.543942 40.296225 7.505854 0.220415
73.000000 66.206986 36.189297 4.104886 0.105310
74.000000 66.142067 30.556538 4.985129 0.253731
75.000000 75.133532 37.199598 4.983488 0.154944
76.000000 66.142067 36.100389 5.640915 0.253048
77.000000 75.210040 42.338040 4.494047 0.182106
78.000000 66.182889 36.464640 4.882555 0.251242
79.000000 66.219256 39.988337 4.271788 0.162997
80.000000 75.188859 42.196486 1.557176 0.199300
81.000000 75.222348 42.245528 3.130102 0.174625
82.000000 75.188859 40.212715 4.891739 0.197574
83.000000 75.188859 47.267975 5.787455 0.143413
84.000000 66.266659 35.457930 5.703570 0.211149
85.000000 75.159358 40.028975 3.644870 0.029936
86.000000 75.194865 43.209453 4.898538 0.243737
87.000000 75.165189 39.884836 3.058819 0.141688
88.000000 66.197882 48.095024 1.642260 0.191809
89.000000 75.116678 50.053737 2.058464 0.124609
90.000000 75.168118 50.806959 2.663971 0.119417
91.000000 66.188859 37.038250 5.646849 0.101793
92.000000 66.139214 25.061563 1.810902 0.228942
93.000000 66.150675 33.576109 4.509654 0.152132
94.000000 66.150675 32.717685 3.764488 0.205547
95.000000 66.216175 30.838101 2.278857 0.159494
96.000000 66.292890 40.588443 2.228398 0.220509
97.000000 66.292890 29.700927 5.072638 0.148411
98.000000 66.292890 34.089160 3.469165 0.176752
99.000000 66.292890 43.126705 4.027253 0.092491
