# gen best mean std diversity
0.000000 48.458736 7.483335 2.226701 0.533826
1.000000 66.575050 13.923189 2.997759 0.511028
2.000000 75.188859 25.385408 5.292283 0.466036
3.000000 75.188859 24.082358 4.435459 0.440980
4.000000 75.358093 24.921405 3.146806 0.394473
5.000000 85.973532 33.009862 3.281034 0.379101
6.000000 88.951940 28.764442 3.783915 0.493196
7.000000 85.362353 28.759466 1.922006 0.512806
8.000000 75.634024 27.684682 3.910597 0.446472
9.000000 84.557367 30.046100 4.275191 0.401447
10.000000 84.257891 28.895505 2.063392 0.354231
11.000000 86.043229 32.701459 3.678944 0.349768
12.000000 86.579599 44.326114 4.650684 0.340998
13.000000 86.579599 38.664318 3.110158 0.548189
14.000000 86.579599 42.868999 3.006291 0.522297
15.000000 85.323942 41.535091 2.639812 0.445173
16.000000 85.870119 37.747625 2.433680 0.431505
17.000000 87.096168 41.515945 4.430238 0.377648
18.000000 86.451655 42.080850 1.756594 0.351127
19.000000 87.642547 46.898978 2.431709 0.320049
20.000000 87.038539 50.630509 2.724481 0.342934
21.000000 85.352890 46.149974 2.252442 0.292621
22.000000 85.067846 46.817709 3.323097 0.259514
23.000000 85.352890 45.734801 1.324689 0.244915
24.000000 85.712890 49.500217 2.606539 0.234513
25.000000 85.455814 52.806270 1.761289 0.225981
26.000000 85.023942 44.709990 3.092441 0.428417
27.000000 87.516168 53.061032 1.473516 0.449922
28.000000 87.516168 54.307356 3.211143 0.411330
29.000000 87.516168 54.659488 1.865282 0.401873
30.000000 88.537323 58.182442 4.097443 0.380451
31.000000 90.148142 51.071530 1.419795 0.379703
32.000000 87.516168 56.131925 1.492777 0.367476
33.000000 87.516168 57.485516 0.575504 0.489748
34.000000 87.051655 57.079103 1.785475 0.406186
35.000000 87.055982 55.527859 0.453438 0.395258
36.000000 86.202547 51.535987 1.203078 0.325182
37.000000 87.063229 57.719275 1.946871 0.237073
38.000000 87.387729 55.521639 0.681010 0.228843
39.000000 87.387729 62.106211 2.625893 0.218060
40.000000 86.972892 63.170233 3.957203 0.317767
41.000000 87.591655 62.301500 2.144972 0.333962
42.000000 89.252828 58.636228 0.912155 0.248440
43.000000 89.252828 61.740021 3.630804 0.260558
44.000000 89.011940 60.560490 1.928123 0.250693
45.000000 87.497040 56.074181 2.325974 0.235661
46.000000 87.235982 54.362107 2.776351 0.418353
47.000000 88.172892 55.432401 3.319478 0.415387
48.000000 87.119599 52.425746 1.999283 0.406896
49.000000 86.935982 49.283930 0.951955 0.388549
50.000000 86.935982 46.339794 2.551598 0.336190
51.000000 87.459644 53.039062 4.035290 0.281191
52.000000 87.459644 52.150279 3.216130 0.271994
53.000000 87.459644 54.206798 2.105838 0.419231
54.000000 87.459644 55.515553 1.169790 0.344923
55.000000 86.492828 59.347553 2.368694 0.363171
56.000000 86.519599 58.922394 1.537536 0.354190
57.000000 86.931655 63.143222 5.042102 0.343386
58.000000 88.227729 57.574759 6.532853 0.321204
59.000000 88.479644 61.179910 4.837493 0.299452
60.000000 88.227729 56.570365 1.879607 0.293327
61.000000 88.231940 59.173497 3.940326 0.277529
62.000000 87.452828 55.716227 2.101764 0.266835
63.000000 87.825064 53.102709 1.439977 0.263331
64.000000 87.825064 55.200619 1.202677 0.254205
65.000000 87.825064 54.882830 2.236294 0.252978
66.000000 87.825064 55.160545 2.276989 0.339209
67.000000 87.825064 61.176911 2.943844 0.377957
68.000000 87.055982 60.179809 5.362860 0.345434
69.000000 87.055982 58.905727 4.589278 0.261941
70.000000 86.871655 61.987919 1.747561 0.234178
71.000000 87.291655 62.910589 3.822893 0.231232
72.000000 86.819599 62.854340 0.877768 0.225848
73.000000 87.345064 65.070490 5.985182 0.407348
74.000000 87.345064 65.449872 1.219472 0.349708
75.000000 88.422547 64.562057 2.715721 0.318536
76.000000 87.932892 64.239504 3.268643 0.261578
77.000000 87.932892 66.808844 1.483397 0.252338
78.000000 87.932892 63.865200 2.263441 0.245791
79.000000 87.345064 66.546526 2.794695 0.236647
80.000000 88.296168 63.934880 3.374240 0.344870
81.000000 88.296168 62.137813 1.127691 0.336050
82.000000 87.636796 61.522429 1.542901 0.282815
83.000000 87.636796 65.351176 0.762800 0.256655
84.000000 88.411733 61.387568 2.446537 0.245681
85.000000 89.492828 62.484973 5.025621 0.236038
86.000000 89.492828 60.922630 2.267682 0.356285
87.000000 88.683229 61.466076 0.439836 0.266315
88.000000 87.931940 62.748221 4.999231 0.262178
89.000000 88.779644 61.291584 2.203059 0.260134
90.000000 87.175982 60.073100 3.460711 0.259097
91.000000 87.691940 58.523738 2.221508 0.253715
92.000000 87.876168 57.068539 1.206359 0.243416
93.000000 88.482547 60.936942 1.746174 0.380965
94.000000 88.536796 63.882706 1.522379 0.355779
95.000000 90.511733 63.193272 0.993116 0.350476
96.000000 90.511733 65.754798 2.062982 0.342882
97.000000 89.791733 63.951964 1.090927 0.331067
98.000000 89.972892 66.592579 3.133712 0.312393
99.000000 90.396168 68.008370 2.459901 0.305752
