gen,best,mean,sd
0,-9.079999999999934,-78.8525333333333,24.16519994224938
1,-2.3599999999999994,-72.52666666666661,27.082016902479275
2,-2.3599999999999994,-71.98517647058819,27.658551985055816
3,-2.3599999999999994,-70.66445714285709,28.85070355402879
4,-2.3599999999999994,-71.46931818181814,28.545960460738286
5,-2.3599999999999994,-70.9029545454545,28.56370313396369
6,-2.3599999999999994,-71.0888636363636,28.707248428664176
7,-2.3599999999999994,-70.49101123595501,29.51996399486797
8,-2.3599999999999994,-70.68719101123591,29.071583445345645
9,-2.3599999999999994,-71.0132571428571,29.17925474848073
10,-2.3599999999999994,-70.6729545454545,29.36511373904459
11,-2.3599999999999994,-70.61363636363632,29.712590160563035
12,-2.3599999999999994,-69.53288135593216,30.524361839505968
13,-2.3599999999999994,-70.54269662921344,29.666035918373286
14,-2.3599999999999994,-69.67685393258422,30.011579622715214
15,-2.3599999999999994,-70.15235955056175,29.465866065192237
16,-2.3599999999999994,-69.27707865168536,30.34940290408139
17,-2.3599999999999994,-69.02022471910108,30.784875681672307
18,-2.3599999999999994,-70.95123595505613,29.661030379801655
19,1.9600000000001145,-69.27887005649713,30.589408877034423
20,1.9600000000001145,-70.76584269662916,29.533365660066774
21,1.9600000000001145,-57.22792452830184,33.13202885342204
22,2.2000000000001236,-47.48582781456948,31.364690957895
23,3.320000000000068,-44.56958904109583,31.14199641845404
24,3.320000000000068,-45.394933333333285,31.500135295935213
25,3.320000000000068,-40.61890410958898,30.61371067007079
26,3.320000000000068,-43.09181208053686,32.108561655977276
27,10.640000000000128,-36.95573333333327,29.077159383192104
28,10.640000000000128,-38.58255033557041,30.162417549360402
29,10.640000000000128,-37.48719999999994,30.15179307260738
30,10.640000000000128,-40.37289473684204,33.19716557398863
31,10.640000000000128,-41.38210526315783,32.57496836512541
32,10.640000000000128,-37.88627450980386,31.444247286712294
33,11.480000000000118,-39.528947368420994,33.85663060220366
34,11.480000000000118,-36.979337748344314,30.569921711851155
35,12.640000000000114,-32.90552631578941,30.79069221947717
36,12.640000000000114,-33.36483221476504,30.88829283673383
37,21.48000000000009,-32.16295302013417,30.835950462797523
38,21.48000000000009,-34.25394736842099,30.33459940827287
39,21.48000000000009,-32.53589403973504,30.263342222544416
40,21.48000000000009,-37.24724832214759,33.14727018347347
41,21.48000000000009,-32.754594594594536,31.602257069118885
42,21.48000000000009,-36.33999999999994,31.486255259561613
43,21.48000000000009,-31.08751677852343,29.083375954673148
44,21.48000000000009,-32.90794520547939,30.63151725270033
45,21.48000000000009,-33.30899328859054,31.38340821305217
46,21.48000000000009,-30.391733333333267,31.88731703455503
47,21.48000000000009,-36.33679999999993,33.668670547360016
48,21.48000000000009,-34.82331125827808,32.406879608953595
49,21.48000000000009,-33.05918918918913,31.292951790699124
50,21.48000000000009,-33.394630872483155,32.089492531107666
51,21.48000000000009,-31.618666666666602,31.05367522353659
52,21.48000000000009,-36.692980132450266,35.612841362727
53,21.48000000000009,-33.55552631578941,33.86993995592153
54,21.48000000000009,-34.9474666666666,29.689576222116912
55,21.48000000000009,-36.26773333333327,32.55298661457794
56,24.160000000000124,-31.966486486486417,31.431077770534472
57,24.160000000000124,-35.140533333333266,33.13852001898834
58,24.160000000000124,-36.10157894736837,32.987681873718614
59,24.160000000000124,-37.89139072847676,33.39824522573889
60,24.160000000000124,-35.11597315436235,32.54071118546207
61,24.160000000000124,-33.06324324324318,30.684029128121818
62,24.160000000000124,-37.333245033112526,34.86142792570939
63,24.160000000000124,-36.566666666666606,35.18791593083565
64,24.160000000000124,-34.08870748299314,34.09560835670417
65,24.160000000000124,-36.38857142857137,36.05529540207117
66,24.160000000000124,-36.707919463087194,34.55598215045807
67,25.20000000000001,-33.88319999999994,33.072823250517956
68,25.20000000000001,-33.87119999999994,33.84140008766385
69,25.20000000000001,-33.59973333333327,32.80632573039672
70,25.20000000000001,-34.131466666666604,33.1014980000738
71,25.20000000000001,-32.922684563758324,34.20240728273462
72,25.20000000000001,-32.32402684563752,32.98471242232033
73,25.20000000000001,-34.11733333333327,33.86814705425867
74,25.20000000000001,-33.93959731543618,34.02169654910609
75,25.20000000000001,-32.041324503311195,33.57289080375994
76,25.20000000000001,-33.074133333333265,33.66021600617297
77,25.20000000000001,-30.563489932885844,32.03627304330099
78,25.20000000000001,-31.55570469798651,33.64520485505031
79,25.20000000000001,-32.74799999999994,34.77424111800766
80,25.20000000000001,-33.958133333333265,34.25483084932046
81,25.20000000000001,-31.095302013422764,32.8172698347293
82,25.20000000000001,-32.68594594594589,35.08480917599522
83,25.20000000000001,-32.414054054054,34.31360359497025
84,25.20000000000001,-28.49108108108102,33.1339302931165
85,25.20000000000001,-34.0202666666666,36.29545154141986
86,25.20000000000001,-33.634399999999935,32.681801673714396
87,25.20000000000001,-36.9002666666666,33.001129272529795
88,25.20000000000001,-31.692533333333266,32.375552961798554
89,25.20000000000001,-35.86933333333327,32.47121249489907
90,25.20000000000001,-37.09119999999994,33.071443349613084
91,25.20000000000001,-32.1394666666666,33.73305203677184
92,25.20000000000001,-28.6338666666666,33.22215637766794
93,25.20000000000001,-27.7106666666666,31.946515775937492
94,25.20000000000001,-31.026666666666607,31.643747495446178
95,25.20000000000001,-31.493066666666607,33.40281744497346
96,25.20000000000001,-31.559199999999933,32.99487652186827
97,25.20000000000001,-30.561866666666603,32.14386073859553
98,25.20000000000001,-28.950666666666603,31.860347406908318
99,25.20000000000001,-34.241066666666605,34.06224574993389
