gen,best,mean,sd
0,19.650000000000084,-74.99633333333328,27.33233439028256
1,19.650000000000084,-76.04666666666662,25.88382871386862
2,19.650000000000084,-76.04666666666662,25.88382871386862
3,19.650000000000084,-76.04666666666662,25.88382871386862
4,19.650000000000084,-76.04666666666662,25.88382871386862
5,19.650000000000084,-76.04666666666662,25.88382871386862
6,19.650000000000084,-76.04666666666662,25.88382871386862
7,19.650000000000084,-76.04666666666662,25.88382871386862
8,19.650000000000084,-76.04666666666662,25.88382871386862
9,19.650000000000084,-76.04666666666662,25.88382871386862
10,19.650000000000084,-76.04666666666662,25.88382871386862
11,19.650000000000084,-76.04666666666662,25.88382871386862
12,19.650000000000084,-76.04666666666662,25.88382871386862
13,19.650000000000084,-76.04666666666662,25.88382871386862
14,19.650000000000084,-76.04666666666662,25.88382871386862
15,19.650000000000084,-76.04666666666662,25.88382871386862
16,19.650000000000084,-76.04666666666662,25.88382871386862
17,19.650000000000084,-76.04666666666662,25.88382871386862
18,19.650000000000084,-76.04666666666662,25.88382871386862
19,19.650000000000084,-76.04666666666662,25.88382871386862
20,19.650000000000084,-76.04666666666662,25.88382871386862
21,26.150000000000084,-66.62385620915028,33.016486318046965
22,32.75000000000014,-36.147350993377415,40.825792388006306
23,32.75000000000014,-31.61973684210519,42.597473809261864
24,32.75000000000014,-23.07833333333325,42.11857603507299
25,32.75000000000014,-17.261824324324238,42.139941556373174
26,32.75000000000014,-22.48673469387747,43.15594894651065
27,56.40000000000024,-19.873999999999917,40.838912701817485
28,56.40000000000024,-17.92348993288582,40.74543189162604
29,56.850000000000236,-17.4285234899328,42.73847003156188
30,56.850000000000236,-16.210544217686994,40.9508371378274
31,56.850000000000236,-12.03469387755093,41.855773426422054
32,56.850000000000236,-13.050666666666578,43.06990557480044
33,56.850000000000236,-8.000331125827726,38.17532640656756
34,56.850000000000236,-11.27583892617441,39.147794131598666
35,56.850000000000236,-10.09864864864856,41.43431098198968
36,56.850000000000236,-13.19493243243235,39.922774159833374
37,56.850000000000236,-5.453061224489701,37.30242246719941
38,56.850000000000236,-10.299337748344286,37.60278055572074
39,56.850000000000236,-10.90298013245024,42.87872943708432
40,56.850000000000236,-9.145364238410506,40.89185072029523
41,56.850000000000236,-20.371710526315713,41.85234999024167
42,56.850000000000236,-11.637333333333245,41.93494850625461
43,56.850000000000236,-10.819666666666578,39.74456478424303
44,58.850000000000186,-13.343666666666577,41.27892936946029
45,58.850000000000186,-5.325333333333237,41.09190867095644
46,58.850000000000186,-7.604729729729635,41.426429960247376
47,58.850000000000186,-9.083666666666574,41.698731993777606
48,58.850000000000186,-9.002941176470497,42.56859371752896
49,58.850000000000186,-5.159666666666573,39.03680344523902
50,58.850000000000186,-8.156081081080984,40.30965526539579
51,58.850000000000186,-14.038175675675587,42.746729115222635
52,58.850000000000186,-11.938255033556958,39.869721311943074
53,58.850000000000186,-9.264238410595937,38.14843194918467
54,58.850000000000186,-6.173509933774741,37.27919799180444
55,58.850000000000186,-4.359602649006527,35.937914968629514
56,58.850000000000186,-7.317218543046265,36.34843066943949
57,58.850000000000186,-11.588999999999908,38.444415229436586
58,58.850000000000186,-11.186842105263063,40.05954726241684
59,58.850000000000186,-11.37733333333325,37.62142766503629
60,58.850000000000186,-5.129666666666575,31.470628685949237
61,58.850000000000186,-4.325333333333238,32.57265251028166
62,58.850000000000186,-11.969333333333243,36.11272526717174
63,58.850000000000186,-7.413999999999908,37.54281871854237
64,58.850000000000186,-12.916666666666575,41.66200573930911
65,62.25000000000017,-8.654666666666579,38.7643187939058
66,62.25000000000017,-6.91899999999991,37.751095644144364
67,62.25000000000017,-1.1373333333332332,32.64473984511988
68,62.25000000000017,-8.030333333333239,37.25212785719617
69,62.25000000000017,-9.950335570469706,38.26490388090517
70,62.25000000000017,-3.9198675496687816,32.25402951338032
71,62.25000000000017,-8.074333333333247,37.827865274453764
72,62.25000000000017,-10.417785234899238,40.564756446509286
73,62.25000000000017,-7.473333333333246,38.732169948105046
74,62.25000000000017,-8.674666666666585,35.736791847556184
75,62.25000000000017,-6.345695364238323,36.92249038241664
76,62.25000000000017,-9.678666666666578,36.49431021710404
77,62.25000000000017,-13.82633333333325,42.15507667990762
78,62.25000000000017,-11.468791946308638,38.412597327438526
79,62.25000000000017,-6.406375838926088,37.542336856729044
80,62.25000000000017,-2.419666666666579,31.22138684548713
81,62.25000000000017,-3.4519867549667995,34.83986825310719
82,62.25000000000017,-3.2439999999999105,33.84474893785842
83,62.25000000000017,-6.714569536423747,34.76625761457957
84,62.25000000000017,-10.848999999999917,39.8092629379981
85,62.25000000000017,-8.746979865771724,37.2435739370381
86,62.25000000000017,-8.910333333333243,37.56670436111688
87,62.25000000000017,-7.840728476821109,38.249943688645544
88,62.25000000000017,-2.7533112582780506,34.851703175040576
89,62.25000000000017,-5.553642384105874,38.39344120800638
90,62.25000000000017,-1.8799999999999082,35.732795860385764
91,62.25000000000017,-11.584666666666582,38.95392789209099
92,62.25000000000017,-6.530666666666576,40.05521929647735
93,62.25000000000017,-3.6129999999999054,36.767634966094874
94,62.25000000000017,-9.442999999999916,37.41027311225268
95,62.40000000000017,-3.3123333333332394,36.52077761889649
96,62.40000000000017,-7.4089999999999145,38.084380468463294
97,62.40000000000017,-3.05399999999991,36.43968922297044
98,62.40000000000017,-5.55866666666658,37.90957563583232
99,62.40000000000017,-4.45299999999991,41.58377256815455
