

gen best mean std gain diversity
0 18.55 -71.248333 31.089648 18.55 0.577357
0 36.55 -22.479333 37.932242 -41.9 0.571683
1 36.55 -7.460333 37.781361 -41.9 0.561105
2 42.85 1.856667 33.260059 42.85 0.522557
3 43.05 9.309333 29.999763 43.05 0.499345
4 43.05 16.256 23.38069 21.15 0.490288
5 42.85 12.757333 31.180927 37.95 0.510021
6 38.75 15.803 30.003485 38.75 0.501565
7 45.55 16.940333 26.49255 45.55 0.48919
8 45.55 20.231 24.198008 32.75 0.492956
9 45.55 14.701 32.171185 31.4 0.552885
10 45.55 20.902 24.821421 32.45 0.565701
11 41.7 20.715333 24.659751 41.7 0.558633
12 42.85 21.109333 27.9129 42.85 0.592266
13 44.0 23.03 26.570671 44.0 0.549008
14 44.75 24.462667 22.619283 44.75 0.590259
15 44.75 22.451 23.169552 32.6 0.562132
16 46.55 21.121 25.40563 46.55 0.585183
17 46.55 20.758667 24.416041 32.6 0.500665
18 66.05 24.064667 23.744449 66.05 0.498876
19 66.05 24.848 21.620994 32.6 0.538206
20 45.85 22.171333 24.340473 32.6 0.481164
21 45.85 24.443667 18.193721 32.75 0.512464
22 44.55 27.306667 16.592889 44.55 0.461794
23 47.2 24.613333 20.249273 47.2 0.459113
24 47.2 23.656333 23.337109 32.9 0.486379
25 47.2 27.358667 17.065487 32.75 0.447439
26 68.15 25.589 20.884141 68.15 0.470375
27 68.15 27.246 20.256249 32.6 0.448371
28 68.15 28.382667 21.299415 32.75 0.445248
29 68.15 28.882667 20.491983 32.75 0.434326
30 45.75 25.642 22.50204 45.75 0.466541
31 45.8 22.31 27.366779 45.8 0.4929
32 45.8 23.806333 25.443757 30.25 0.461297
33 49.0 25.117333 26.742802 49.0 0.431448
34 49.0 28.784667 19.252477 22.15 0.422601
35 50.85 24.319 26.541696 50.85 0.439654
36 50.85 25.451333 23.37018 26.8 0.426521
37 68.2 25.541333 24.550432 68.2 0.43963
38 68.2 25.210667 27.153294 36.6 0.452289
39 68.2 25.461333 27.466187 37.95 0.462609
40 68.2 29.862667 19.480484 36.4 0.43584
41 68.2 27.102667 25.242936 38.25 0.45668
42 46.55 29.209333 22.023096 21.3 0.448493
43 47.8 31.003333 17.540763 47.8 0.46172
44 51.75 26.230667 26.764769 51.75 0.453731
45 51.75 27.473 23.55319 32.0 0.529732
46 45.65 20.635667 29.975782 33.3 0.569755
47 47.9 23.086667 28.024615 47.9 0.519383
48 47.9 25.536 27.817885 36.5 0.510489
49 48.15 21.886667 31.512317 48.15 0.513083
50 48.15 24.818333 30.04289 39.2 0.49905
51 48.15 22.112333 28.421636 32.75 0.502043
52 48.15 28.352333 19.920122 42.15 0.483457
53 46.35 24.745667 27.727215 29.9 0.483514
54 57.55 24.913667 28.588331 57.55 0.478627
55 57.55 20.959 31.607752 36.45 0.507502
56 46.25 25.332667 24.441133 36.45 0.515851
57 43.8 24.716 27.867344 32.75 0.506328
58 43.0 26.421 21.752729 43.0 0.513723
59 71.5 24.503333 28.913091 71.5 0.551903
60 71.5 17.921 34.237801 18.65 0.595671
61 71.5 19.939333 30.716882 41.15 0.616017
62 45.15 19.155 29.763586 45.15 0.58223
63 45.15 23.084333 26.969244 11.15 0.575638
64 45.15 22.385667 28.694182 38.25 0.56291
65 45.4 24.242667 24.493331 45.4 0.566521
66 45.4 23.002 29.544679 32.3 0.553121
67 47.25 24.112 25.86486 47.25 0.58571
68 49.55 25.465333 27.497116 49.55 0.553198
69 49.55 24.177 27.078277 21.15 0.532432
70 49.55 23.291667 28.610448 36.25 0.565491
71 55.15 20.665667 32.200746 55.15 0.579186
72 47.6 25.506667 22.706601 31.1 0.569813
73 47.95 20.000667 31.806086 47.95 0.583946
74 47.95 21.593667 30.80935 30.2 0.58591
75 43.65 20.539 27.050532 32.6 0.61015
76 42.75 15.458333 33.468491 39.55 0.646889
77 55.15 19.435 31.343752 37.1 0.637319
78 55.15 22.84 24.247346 36.1 0.627102
79 55.15 19.516667 29.706614 35.0 0.632377
80 48.8 21.165667 28.637852 48.8 0.608778
81 48.8 20.493667 26.831967 32.45 0.613177
82 48.8 24.222333 26.226313 20.75 0.613889
83 48.8 20.207667 30.207069 11.15 0.641027
84 48.8 20.749667 29.422063 37.7 0.632998
85 51.25 20.341 31.915281 51.25 0.637717
86 46.1 22.418333 27.431907 37.15 0.58828
87 51.25 22.959 27.540091 25.65 0.595807
88 51.25 21.635 31.89068 34.25 0.62349
89 51.25 20.347667 26.642306 23.65 0.644611
90 47.45 20.505667 28.34539 35.2 0.643902
91 47.45 19.473 31.545808 11.15 0.624408
92 47.45 22.231667 24.305803 11.15 0.657942
93 47.45 18.118667 33.874211 -31.5 0.655121
94 47.75 16.938333 33.01455 47.75 0.653869
95 49.25 25.344 21.557543 49.25 0.621778
96 49.25 17.057667 34.644552 32.45 0.618141
97 49.25 21.348667 31.533068 23.65 0.60824
98 47.75 21.471333 27.981865 32.75 0.590115
99 47.75 19.493667 34.369475 38.85 0.577302
