# gen best mean std diversity
0.000000 93.366939 74.284610 9.854510 0.437658
1.000000 92.843900 84.405020 9.370884 0.400619
2.000000 93.691733 88.370212 7.512778 0.334911
3.000000 94.398708 87.737116 12.732794 0.297206
4.000000 94.468891 84.992040 13.140439 0.255924
5.000000 93.631733 86.523193 10.544767 0.251091
6.000000 93.931733 88.437051 11.534791 0.214750
7.000000 93.931733 90.772930 8.448728 0.188798
8.000000 93.859465 91.680212 6.162781 0.179790
9.000000 93.879644 91.687439 6.219423 0.169943
10.000000 94.059644 90.156878 4.963104 0.307478
11.000000 94.300945 90.236005 8.405080 0.299858
12.000000 93.941885 92.318179 4.983191 0.248334
13.000000 93.946708 91.169245 7.029988 0.235517
14.000000 94.005064 91.036697 7.379739 0.220519
15.000000 93.931733 92.228852 5.098212 0.186099
16.000000 94.005064 90.108642 7.974881 0.193997
17.000000 94.010514 87.237663 12.052088 0.171832
18.000000 93.931733 92.452207 1.847240 0.149310
19.000000 94.006708 92.719262 0.276705 0.153541
20.000000 93.827755 91.675859 6.446115 0.277905
21.000000 93.931733 89.796419 9.065975 0.262188
22.000000 93.931733 90.538343 11.020162 0.255132
23.000000 93.743558 90.957102 8.481183 0.228092
24.000000 93.934253 91.842578 5.305776 0.202103
25.000000 93.736695 92.135897 3.337214 0.189900
26.000000 93.679465 88.956533 13.180368 0.177478
27.000000 94.552404 91.186059 7.236305 0.158056
28.000000 94.552404 90.622935 8.977609 0.157483
29.000000 93.615050 90.837035 7.690342 0.135879
30.000000 93.314823 90.833884 7.611941 0.271151
31.000000 94.126708 90.887816 7.878209 0.251902
32.000000 94.055214 90.513562 8.592846 0.243672
33.000000 93.995214 90.910510 9.012051 0.203890
34.000000 93.406250 88.357448 5.463925 0.197865
35.000000 93.556695 88.239548 11.626580 0.179018
36.000000 94.239644 92.567644 0.182379 0.174075
37.000000 93.931733 92.407194 2.585050 0.142535
38.000000 93.931733 90.897973 7.025977 0.141424
39.000000 93.996796 91.444698 5.629918 0.118343
40.000000 93.931733 91.554935 5.363136 0.252272
41.000000 93.931733 90.619045 9.423820 0.229424
42.000000 94.159465 92.700180 0.071545 0.199736
43.000000 94.282788 92.562341 0.419731 0.186095
44.000000 94.678596 92.384506 6.323104 0.157638
45.000000 94.159465 91.913211 6.454592 0.153410
46.000000 94.339465 92.590196 0.287667 0.129664
47.000000 93.991733 91.810586 6.692007 0.125462
48.000000 94.066708 92.014123 5.016035 0.112657
49.000000 94.235214 92.525803 0.306354 0.108962
50.000000 93.879644 91.599544 6.090873 0.215037
51.000000 93.880945 91.971748 6.482124 0.210481
52.000000 93.936796 91.937963 6.496606 0.178011
53.000000 94.056796 92.506390 0.909735 0.168642
54.000000 94.010928 91.403218 7.316586 0.160301
55.000000 93.676695 92.377664 0.452851 0.141712
56.000000 93.931733 92.422483 0.246368 0.138637
57.000000 93.991733 92.539431 0.302138 0.127679
58.000000 93.991733 92.669929 0.345408 0.108079
59.000000 94.576054 92.550552 0.462130 0.091317
60.000000 92.668559 92.284041 0.492009 0.167468
61.000000 92.606267 91.146930 7.893966 0.206996
62.000000 93.639644 92.131149 2.118770 0.170133
63.000000 92.786267 91.174943 6.487940 0.160982
64.000000 92.669573 90.750428 7.946357 0.148205
65.000000 92.536456 91.793146 6.512285 0.116872
66.000000 92.835203 91.822925 6.002537 0.112545
67.000000 93.931733 92.294199 1.385026 0.102201
68.000000 94.132404 92.502097 0.207263 0.087398
69.000000 93.931733 92.499865 0.245591 0.088777
70.000000 93.931733 92.535635 0.271437 0.150696
71.000000 93.015203 92.408164 0.187802 0.222949
72.000000 93.299827 91.209039 6.604718 0.201001
73.000000 93.626611 90.055664 11.481157 0.184383
74.000000 93.871733 92.014869 5.195763 0.158158
75.000000 93.931733 92.501413 0.294236 0.148620
76.000000 93.931733 91.782561 6.569195 0.141889
77.000000 93.931733 91.186095 8.938855 0.132836
78.000000 93.931733 91.570180 6.691524 0.127798
79.000000 93.936796 92.557619 0.342327 0.114829
80.000000 93.931733 92.419913 0.147171 0.180343
81.000000 93.931733 90.990444 8.464228 0.213340
82.000000 93.936796 90.058612 10.656953 0.191261
83.000000 93.514553 89.476100 10.380334 0.168856
84.000000 93.157323 90.531787 8.527360 0.161318
85.000000 93.409641 91.650673 6.211842 0.139641
86.000000 93.318708 92.374579 0.208943 0.114729
87.000000 93.147511 91.756109 6.502486 0.099803
88.000000 93.494823 92.474958 0.151257 0.099459
89.000000 92.977666 92.444360 0.092117 0.074044
90.000000 94.056796 91.876462 4.970584 0.144616
91.000000 92.878586 92.187210 2.048297 0.156912
92.000000 92.454865 91.343763 8.013943 0.140010
93.000000 92.659361 92.397469 0.020754 0.129394
94.000000 92.659361 92.396628 0.018991 0.103328
95.000000 92.516420 92.395675 0.008728 0.098413
96.000000 92.861645 92.397977 0.033516 0.094826
97.000000 92.603900 92.396852 0.016110 0.082805
98.000000 93.767000 92.465002 0.178799 0.084632
99.000000 93.503536 92.420479 0.148413 0.081841
