

gen best mean std gain diversity
0 24.65 -72.544333 29.076222 24.65 0.577336
0 36.55 -5.020667 27.909069 -0.7 0.586304
1 38.85 -0.274 33.105328 38.85 0.571174
2 38.85 3.421 32.851289 1.45 0.587031
3 41.3 15.192667 31.545481 41.3 0.598397
4 43.7 10.207 38.20827 43.7 0.645892
5 43.7 17.26 29.817689 27.65 0.620288
6 43.7 22.382667 26.894994 38.95 0.610341
7 43.7 18.093667 29.625382 32.9 0.659475
8 49.4 23.739 30.628243 49.4 0.523152
9 49.4 22.152667 33.356802 42.6 0.534293
10 43.85 17.588667 31.753987 32.9 0.573395
11 44.0 22.605333 30.598608 44.0 0.574723
12 45.8 21.823 28.85973 45.8 0.563046
13 50.15 22.313667 34.623286 50.15 0.572788
14 54.3 19.814667 35.100443 54.3 0.576765
15 54.3 17.376667 42.215222 37.35 0.622611
16 54.3 16.437 37.909406 19.45 0.612285
17 61.6 21.239 35.441743 61.6 0.598704
18 61.6 23.681667 29.810506 43.35 0.639693
19 50.05 18.415 33.845654 27.6 0.627617
20 44.8 20.958667 32.123298 44.8 0.652393
21 62.15 20.374 34.647673 62.15 0.649052
22 62.15 27.021333 31.791343 44.8 0.651961
23 49.75 20.826333 36.023449 49.75 0.673741
24 65.35 21.662 36.188695 65.35 0.575377
25 65.35 25.212667 35.603335 29.95 0.615357
26 56.5 8.049333 41.231371 36.55 0.685397
27 56.5 24.000333 31.284609 32.15 0.588801
28 58.85 17.666333 36.616554 58.85 0.62539
29 64.0 22.175333 40.986874 29.95 0.616648
30 47.55 21.372333 34.426296 32.3 0.584259
31 58.85 22.968 35.840796 43.5 0.568801
32 44.45 20.002 29.011356 31.9 0.58542
33 58.85 23.690667 30.724035 17.5 0.593094
34 44.45 14.516333 37.120862 17.5 0.585235
35 58.85 20.339 39.436412 36.15 0.579484
36 45.6 13.893667 37.899403 26.2 0.606146
37 58.85 22.888667 36.928672 38.7 0.535587
38 50.3 16.730667 39.773902 42.1 0.590734
39 58.85 20.708667 38.643588 25.95 0.542636
40 46.9 14.220667 40.069127 43.85 0.600566
41 58.85 14.388 45.339782 21.3 0.574702
42 56.5 14.779 34.541988 44.3 0.548104
43 58.85 13.518667 46.319267 41.1 0.587783
44 58.85 14.192 40.33449 32.15 0.577229
45 58.85 20.624667 39.151826 46.0 0.590289
46 58.85 20.121333 28.789338 39.4 0.546382
47 58.85 15.710667 44.021433 41.35 0.607414
48 51.15 12.417 43.185596 32.15 0.626626
49 58.85 24.793 35.957913 32.6 0.646019
50 51.15 17.316333 35.141927 38.05 0.642416
51 58.85 18.799 35.85493 40.4 0.630395
52 46.9 19.508333 32.993882 24.65 0.589349
53 58.85 15.865333 42.911969 40.75 0.643205
54 48.9 12.854 40.591977 48.9 0.597925
55 58.85 14.716667 45.298086 41.8 0.597962
56 48.9 21.111667 32.382258 28.05 0.596417
57 58.85 15.432667 44.59184 36.3 0.603467
58 58.85 18.337 34.173127 21.25 0.595072
59 58.85 18.484333 44.542366 36.6 0.643111
60 48.85 21.672667 33.260968 21.8 0.631164
61 58.85 19.093667 38.302639 29.0 0.643383
62 47.05 21.242 34.058376 32.15 0.612201
63 58.85 17.382333 41.663074 31.35 0.633767
64 46.9 10.925 46.494643 37.85 0.585647
65 58.85 14.517333 47.313123 22.85 0.603103
66 46.9 12.876333 40.241739 44.65 0.605681
67 58.85 18.925667 41.9173 11.15 0.612458
68 46.9 14.018 40.179818 21.15 0.622178
69 58.85 22.336667 38.790163 36.45 0.592943
70 48.35 18.148667 39.154482 19.25 0.584626
71 58.85 18.278333 40.139431 11.15 0.587958
72 47.85 22.578 32.196275 47.85 0.589897
73 58.85 16.697667 39.793227 40.25 0.568599
74 47.3 12.291667 41.20156 24.1 0.603587
75 58.85 14.168 39.52789 38.6 0.622125
76 51.35 13.801 36.746612 51.35 0.675112
77 58.85 19.916333 43.040699 43.8 0.633119
78 53.9 19.570333 36.052999 37.85 0.63301
79 58.85 25.024333 33.287535 40.85 0.616555
80 51.35 9.757667 41.163932 37.3 0.615306
81 58.85 14.772 42.523206 43.35 0.602462
82 46.9 19.431 36.975128 36.7 0.580782
83 58.85 18.992333 33.925184 30.7 0.604356
84 46.9 15.985 35.661965 32.45 0.637624
85 58.85 18.459667 36.868154 18.65 0.626456
86 46.9 14.478333 38.35382 32.75 0.659298
87 58.85 21.470667 34.825411 36.7 0.656577
88 46.9 15.209 41.407494 38.75 0.669487
89 58.85 14.452667 40.499242 43.35 0.628658
90 58.85 14.55 40.002458 20.0 0.630749
91 58.85 16.593 37.138095 41.65 0.630671
92 58.85 12.691667 44.020456 13.75 0.63636
93 42.5 15.517333 30.949321 32.25 0.656948
94 58.85 18.154667 39.29425 37.85 0.634625
95 43.9 15.533 33.372341 43.15 0.650123
96 58.85 13.149667 46.447251 46.9 0.62906
97 45.7 14.111667 36.816381 45.7 0.654984
98 58.85 20.090333 37.715864 34.5 0.640106
99 48.45 11.899 42.034745 48.45 0.645686
