# gen best mean std diversity
0.000000 48.379599 11.591671 2.870621 0.467131
1.000000 57.302907 15.519150 3.110239 0.429067
2.000000 75.188859 22.179444 4.811627 0.369631
3.000000 66.185869 24.414520 2.302387 0.294634
4.000000 86.561490 25.051249 4.599182 0.309753
5.000000 84.371917 26.373985 5.243531 0.257056
6.000000 83.621860 22.531138 8.283146 0.258086
7.000000 75.570654 33.855729 5.037524 0.183449
8.000000 66.519361 23.525288 4.772875 0.154233
9.000000 75.176954 28.334773 5.124075 0.169634
10.000000 84.593532 36.731846 5.404786 0.215781
11.000000 75.253797 30.821910 4.180164 0.189211
12.000000 66.165189 30.390564 6.753427 0.191817
13.000000 75.197882 33.113751 3.098649 0.181541
14.000000 84.430040 41.842385 5.052477 0.170512
15.000000 75.168118 37.411077 7.209664 0.143260
16.000000 75.168118 37.280374 5.547699 0.146279
17.000000 75.344008 37.587959 5.734259 0.128583
18.000000 84.211054 43.510328 5.864384 0.114595
19.000000 75.191858 44.527374 7.304399 0.095919
20.000000 75.191858 47.163962 2.200071 0.250072
21.000000 75.191858 48.488914 2.429451 0.212779
22.000000 75.191858 42.048650 3.841739 0.218197
23.000000 66.185869 41.818216 3.179789 0.176567
24.000000 66.330119 48.119494 4.601273 0.141712
25.000000 66.263428 46.680968 4.730573 0.118958
26.000000 66.351026 49.308154 4.135122 0.124032
27.000000 84.171054 48.114227 0.654298 0.094349
28.000000 66.197882 47.418171 2.918667 0.090401
29.000000 66.200907 50.564147 1.028346 0.087752
30.000000 66.330119 44.758988 4.200143 0.222126
31.000000 84.211054 43.474084 3.211161 0.207223
32.000000 66.330119 37.046915 4.057438 0.190681
33.000000 66.194865 43.933045 4.677899 0.156824
34.000000 66.394198 38.508533 5.922794 0.142947
35.000000 66.203942 46.907988 2.781968 0.114392
36.000000 75.111122 35.753684 4.028635 0.119060
37.000000 84.171054 42.461209 3.724053 0.103837
38.000000 75.194865 49.981262 4.989012 0.086751
39.000000 85.595317 52.138594 4.773388 0.089322
40.000000 74.593120 49.649320 3.509992 0.161010
41.000000 66.225448 49.175840 3.919474 0.206787
42.000000 66.462666 44.713472 3.717747 0.157137
43.000000 75.191858 45.956160 4.075364 0.156078
44.000000 66.222348 42.586212 2.138927 0.146796
45.000000 75.162270 52.267326 1.966759 0.134288
46.000000 66.266659 43.058436 1.736321 0.128117
47.000000 75.188859 51.162694 4.618823 0.127833
48.000000 75.188859 48.715858 1.342304 0.112597
49.000000 75.188859 54.010829 3.750117 0.096763
50.000000 84.371917 50.450044 4.224621 0.186843
51.000000 84.764258 45.265078 1.951996 0.199591
52.000000 84.217201 42.878860 2.532695 0.135895
53.000000 75.127882 48.196389 4.298205 0.151934
54.000000 75.156456 44.329729 5.341420 0.133220
55.000000 75.222348 49.777969 2.380682 0.109188
56.000000 84.444975 47.235968 4.097412 0.098007
57.000000 84.444975 51.610772 5.166159 0.098229
58.000000 66.237949 48.533892 3.874451 0.076137
59.000000 84.537733 55.530717 6.076675 0.078282
60.000000 85.263264 56.893973 3.031627 0.160286
61.000000 84.570082 54.102530 5.312155 0.148065
62.000000 75.165189 52.037267 2.913762 0.115507
63.000000 85.383942 54.348925 4.113823 0.119064
64.000000 85.383942 57.916726 1.656819 0.107678
65.000000 84.211054 58.431003 2.240727 0.095186
66.000000 84.451054 56.359210 3.262633 0.087140
67.000000 84.903942 60.699294 0.657653 0.073722
68.000000 84.903942 58.438127 2.637463 0.060624
69.000000 84.903942 60.652307 4.733164 0.063354
70.000000 85.023942 59.900543 4.699654 0.149226
71.000000 84.663942 61.902855 2.907263 0.154585
72.000000 84.331054 54.901023 2.927166 0.122260
73.000000 84.331054 60.822520 4.179815 0.107627
74.000000 84.211054 56.452367 1.880810 0.100632
75.000000 84.271054 62.409626 5.191107 0.098822
76.000000 84.723942 62.872780 3.790276 0.070764
77.000000 84.903942 65.618080 4.506017 0.078778
78.000000 84.723942 65.213937 3.641252 0.060244
79.000000 84.903942 63.321771 3.553358 0.068329
80.000000 84.745189 59.096546 3.492830 0.117866
81.000000 84.865189 58.836892 5.743321 0.146512
82.000000 75.194865 50.644881 4.165965 0.121729
83.000000 75.197882 55.230285 4.670477 0.134165
84.000000 75.179917 49.480604 4.506483 0.115687
85.000000 75.206986 58.480848 3.696104 0.111282
86.000000 75.194865 57.221065 5.639130 0.090537
87.000000 75.219256 58.141249 4.489635 0.079081
88.000000 75.206986 60.231497 3.780095 0.071995
89.000000 84.391054 63.233538 4.019678 0.054397
90.000000 84.590607 60.653994 3.115247 0.116992
91.000000 84.910040 56.641130 1.790186 0.163198
92.000000 84.925189 58.918056 2.189569 0.150779
93.000000 84.910040 62.788329 3.548052 0.132705
94.000000 86.395982 62.125924 2.955561 0.131006
95.000000 84.572890 61.023748 4.226546 0.120305
96.000000 84.363942 61.271741 2.264808 0.118387
97.000000 84.363942 62.035301 5.417830 0.116895
98.000000 84.843942 59.249720 2.356661 0.098753
99.000000 84.843942 58.695007 1.786591 0.098478
