gen,best,mean,sd
0,5.666666666666821,-79.55466666666662,22.773030599080727
1,5.666666666666821,-79.78985185185182,21.942501815061526
2,5.666666666666821,-79.78985185185182,21.942501815061526
3,5.666666666666821,-79.78985185185182,21.942501815061526
4,5.666666666666821,-79.78985185185182,21.942501815061526
5,5.666666666666821,-79.78985185185182,21.942501815061526
6,5.666666666666821,-79.78985185185182,21.942501815061526
7,5.666666666666821,-79.78985185185182,21.942501815061526
8,5.666666666666821,-79.78985185185182,21.942501815061526
9,5.666666666666821,-79.78985185185182,21.942501815061526
10,5.666666666666821,-79.78985185185182,21.942501815061526
11,5.666666666666821,-79.78985185185182,21.942501815061526
12,5.666666666666821,-79.78985185185182,21.942501815061526
13,5.666666666666821,-79.78985185185182,21.942501815061526
14,5.666666666666821,-79.78985185185182,21.942501815061526
15,5.666666666666821,-79.78985185185182,21.942501815061526
16,5.666666666666821,-79.78985185185182,21.942501815061526
17,5.666666666666821,-79.78985185185182,21.942501815061526
18,5.666666666666821,-79.78985185185182,21.942501815061526
19,5.666666666666821,-79.78985185185182,21.942501815061526
20,5.666666666666821,-79.78985185185182,21.942501815061526
21,5.666666666666821,-75.96809116809114,23.84509059637106
22,5.666666666666821,-55.81355555555552,29.961897802886554
23,5.666666666666821,-50.565121412803485,33.114889829858804
24,5.666666666666821,-40.98688888888883,31.69567814835253
25,5.666666666666821,-38.72030905077257,32.11650447669348
26,6.300000000000136,-41.8938189845474,31.597636484475494
27,6.300000000000136,-38.503973509933715,31.394882699381267
28,8.66666666666681,-34.59955849889619,30.536383921456764
29,9.966666666666814,-42.020134228187864,34.84423243824109
30,11.333333333333485,-36.659507829977564,33.36470750868829
31,11.333333333333485,-40.26666666666661,36.260298664782965
32,11.333333333333485,-41.614093959731484,35.95455333834649
33,11.333333333333485,-39.9015555555555,35.00909539738512
34,11.333333333333485,-35.46666666666661,31.944919943992822
35,11.333333333333485,-36.239912280701695,34.485641990560055
36,11.333333333333485,-34.81052631578942,32.01230059206426
37,11.333333333333485,-35.95911111111105,33.59245663707229
38,11.333333333333485,-30.80154525386308,30.4562220559968
39,11.333333333333485,-32.749342105263096,33.637113346778406
40,11.333333333333485,-28.076957494407093,29.88429786279259
41,11.333333333333485,-29.2545253863134,32.699823575377835
42,11.900000000000066,-24.93002207505512,29.49899257579833
43,13.200000000000099,-28.03937360178964,32.67663753542882
44,13.200000000000099,-27.206222222222156,32.4808477782687
45,13.200000000000099,-30.21644444444438,35.41436551931722
46,13.200000000000099,-27.458222222222158,31.261130091813467
47,21.13333333333344,-24.47225950782991,29.65418217633263
