

gen best mean std gain diversity
0 -64.54 -190.899133 26.07713 -30.0 0.575844
0 -30.73 -121.800133 35.831728 -10.0 0.55421
1 4.73 -81.302667 40.071471 18.4 0.42701
2 4.73 -46.695533 47.9969 -30.0 0.039747
3 8.12 -53.663067 42.793098 21.4 0.039179
4 8.12 -38.3254 49.850749 17.8 0.043794
5 8.12 -30.105333 61.486933 21.4 0.045976
6 17.16 -24.406467 55.780512 29.2 0.043916
7 17.16 -25.4636 61.399846 4.0 0.038944
8 17.16 -26.869933 51.437662 20.8 0.041966
9 17.16 -23.194733 52.497321 -60.0 0.046096
10 17.16 -27.2124 61.207602 -60.0 0.046884
11 17.16 -20.402733 61.854817 -10.0 0.045336
12 17.16 -22.7796 55.423737 -60.0 0.047631
13 17.16 -26.640533 54.178862 29.2 0.045748
14 17.16 -26.319333 56.36837 -10.0 0.046108
15 17.16 -17.3638 61.996674 29.2 0.043983
16 17.16 -27.858533 64.343357 -10.0 0.046813
17 24.06 -10.958533 62.021991 38.2 0.043176
18 24.06 -11.8496 56.330478 25.6 0.04251
19 24.06 -12.778133 60.695565 25.6 0.045284
20 24.06 -9.165667 61.560054 26.8 0.050336
21 24.06 -10.751333 51.135148 22.0 0.035363
22 24.06 -13.421867 59.565663 22.0 0.047894
23 24.06 -5.527867 54.405581 38.2 0.049711
24 24.06 -15.665067 60.235926 25.6 0.041493
25 24.06 -11.6554 56.902515 38.2 0.049658
26 24.06 -7.118067 65.582721 38.2 0.048873
27 24.06 -14.574133 57.084894 22.0 0.03743
28 24.06 -13.2282 61.41758 25.6 0.048032
29 24.06 -8.326933 57.664147 28.0 0.045401
30 24.06 -12.7612 67.280327 22.0 0.054648
31 24.06 -1.1098 62.428861 38.2 0.041471
32 24.06 -8.402467 57.989954 28.0 0.039613
33 24.06 -11.612467 64.820871 28.0 0.049931
34 24.06 -9.485467 68.958426 28.0 0.050784
35 24.06 -11.774 57.12876 22.0 0.045386
36 24.06 -7.712667 54.465395 28.0 0.048427
37 24.06 -12.426 68.795724 38.2 0.053605
38 24.06 -12.447533 74.914716 38.2 0.051832
39 24.06 -7.865467 55.716535 22.0 0.04415
40 24.06 -15.157533 66.289892 22.0 0.046618
41 24.06 -13.888067 68.129706 22.0 0.055203
42 24.06 -5.452467 62.236228 38.2 0.053641
43 24.06 -17.6006 66.279373 28.0 0.044328
44 24.06 -14.395867 69.071302 28.0 0.050271
45 24.06 -10.1046 68.188099 38.2 0.062664
46 24.06 -11.530333 68.418996 28.0 0.065332
47 24.06 -9.898267 71.582529 28.6 0.063935
48 24.06 -15.187 71.209651 28.6 0.047896
49 25.06 -15.177067 69.936595 38.8 0.060434
50 25.06 -7.9378 63.458063 38.2 0.06858
51 25.06 -6.974467 68.475207 38.2 0.063856
52 25.06 -5.174867 66.446268 38.8 0.050724
53 25.06 -10.424067 65.769031 28.6 0.052963
54 25.06 -9.089067 63.207006 28.6 0.050531
55 25.06 -10.141933 60.242484 28.6 0.060818
56 25.06 -7.507733 66.183805 38.8 0.059193
57 25.06 -12.605733 59.630886 22.0 0.054016
58 25.06 -1.066867 52.59462 28.0 0.056819
59 25.06 -11.503733 69.925245 22.0 0.065377
60 25.06 -8.829933 66.361244 22.0 0.061508
61 25.06 -3.328267 68.259259 38.8 0.042648
62 25.06 -15.9018 68.259701 22.0 0.058522
63 25.06 -3.682933 66.208837 38.8 0.065187
64 25.06 -10.5314 56.788413 22.0 0.044267
65 23.71 -10.555067 63.934427 22.0 0.051746
66 23.71 0.691933 59.008966 35.2 0.024789
67 23.71 -3.958667 60.790565 35.2 0.051459
68 23.71 -15.954 58.07397 22.0 0.025923
69 23.71 -14.818067 62.551705 22.0 0.044224
70 23.71 -11.2746 59.061458 22.0 0.045855
71 23.71 -7.689 63.574762 35.2 0.051743
72 22.89 -14.331 59.099167 22.0 0.037538
73 22.89 -15.821 67.023194 29.8 0.048813
74 44.2 -1.079667 55.388964 54.4 0.054997
75 44.2 -7.065933 66.214893 28.6 0.05202
76 44.2 -1.308467 71.484815 30.4 0.064459
77 44.2 -11.622067 64.097841 22.0 0.062176
78 44.2 -7.022333 70.262645 30.4 0.058867
79 44.2 -7.573733 65.717502 22.0 0.062418
80 44.2 -3.642333 60.658799 54.4 0.064221
81 44.2 4.7862 64.359848 28.6 0.064925
82 44.2 -8.9302 67.060771 33.4 0.062784
83 44.2 0.9458 62.701095 22.0 0.066053
84 44.2 -7.211133 65.504759 54.4 0.066071
85 44.2 4.525933 60.841333 41.8 0.062754
86 44.2 -6.573067 69.714449 41.8 0.066003
87 44.2 5.040733 65.737028 33.4 0.06401
88 44.2 -5.7144 70.222243 33.4 0.064903
89 34.89 -4.640867 66.487005 28.6 0.069492
90 45.73 -0.042933 62.020633 56.8 0.069917
91 45.73 -1.911333 68.836661 28.6 0.066809
92 45.73 -0.203 66.282486 41.8 0.070478
93 34.89 -2.8072 64.272077 33.4 0.06789
94 35.49 1.844333 63.058574 42.4 0.067796
95 34.89 -3.328133 58.149493 28.6 0.060545
96 34.89 -2.290467 60.54334 33.4 0.069081
97 34.89 -2.726067 66.669699 40.6 0.067843
98 34.89 -2.0862 61.705427 28.6 0.069916
99 39.09 2.989867 62.088479 46.0 0.066418
