

gen best mean std gain diversity
0 11.15 -71.108 28.565385 11.15 0.577302
0 36.55 -31.422667 36.613363 -72.1 0.599737
1 36.2 -12.682667 34.050451 36.2 0.60897
2 37.0 -14.644667 41.785101 37.0 0.606556
3 48.55 -6.049 40.278224 48.55 0.610801
4 48.55 -4.168 38.251533 11.15 0.628095
5 48.55 4.571 34.519376 -55.0 0.617882
6 48.55 8.116667 34.269376 11.15 0.614002
7 48.55 4.827667 38.362916 11.8 0.627108
8 47.7 7.320333 34.865264 11.15 0.619521
9 47.7 10.173333 32.240255 32.6 0.601845
10 39.95 2.284667 40.758751 30.3 0.620027
11 43.15 5.151333 34.635102 43.15 0.619576
12 43.15 8.049 32.702224 26.15 0.617319
13 41.05 9.463333 31.320984 41.05 0.627924
14 44.25 5.676 36.777999 44.25 0.637721
15 44.25 10.946 32.930778 11.15 0.634259
16 44.25 3.872667 38.792732 32.9 0.624962
17 47.45 4.728667 38.295631 47.45 0.620809
18 47.45 9.123 34.687843 -35.35 0.644902
19 47.45 8.592333 35.277817 13.65 0.634273
20 46.65 5.703667 37.537194 46.65 0.666605
21 46.65 8.744333 34.927735 13.0 0.672963
22 46.65 2.338667 39.385775 -27.5 0.67983
23 46.65 0.469667 41.528857 34.7 0.680218
24 46.65 4.239 39.716551 11.15 0.675408
25 45.7 0.457667 42.781787 45.7 0.688992
26 45.7 2.233667 39.569934 11.8 0.678193
27 45.7 6.619 39.899757 -20.35 0.652838
28 45.7 9.989333 34.023014 11.15 0.64836
29 45.7 5.697333 38.243527 11.15 0.634788
30 45.7 2.449667 41.138054 28.7 0.650387
31 49.7 7.002 37.740517 49.7 0.629935
32 49.7 7.463667 40.328691 36.8 0.643794
33 49.7 6.717667 38.890429 35.4 0.641822
34 49.7 5.652667 38.47771 11.15 0.64698
35 41.45 3.810667 38.343927 41.45 0.650266
36 56.2 4.029667 39.419054 56.2 0.655403
37 56.2 1.976667 39.388082 19.95 0.656628
38 56.2 5.750667 37.636751 32.6 0.651478
39 56.2 7.151333 40.800029 49.85 0.645725
40 56.2 5.716 38.618395 14.75 0.682045
41 56.2 5.011333 35.901086 32.45 0.69188
42 56.2 4.573 39.907015 11.15 0.679885
43 56.2 7.921333 34.779223 6.65 0.659209
44 45.85 5.361 35.138796 32.3 0.657261
45 52.5 5.418 39.681055 52.5 0.684417
46 52.5 3.885333 40.580541 32.3 0.672238
47 52.5 4.095333 37.373197 6.15 0.663507
48 45.85 7.172 33.558859 11.15 0.676891
49 42.15 0.855 41.751466 42.15 0.687309
50 42.15 4.02 38.948972 -20.2 0.667297
51 48.6 8.496333 31.682139 48.6 0.687796
52 48.8 8.872333 34.958503 48.8 0.68395
53 48.8 12.549667 30.535178 32.75 0.681975
54 48.8 7.236667 38.102239 34.75 0.696793
55 48.8 5.459667 39.108387 34.45 0.673676
56 49.25 5.916 39.253602 49.25 0.693675
57 57.85 8.099333 37.914148 57.85 0.687418
58 48.8 6.643 39.220832 31.25 0.687097
59 57.85 3.883333 42.952976 11.15 0.677894
60 57.85 5.024 37.52931 21.2 0.679097
61 57.85 4.106 37.349658 -13.05 0.699203
62 42.05 3.770667 38.580848 39.7 0.694299
63 42.05 5.248667 36.891259 21.15 0.672567
64 50.55 2.414333 40.530055 50.55 0.702806
65 50.55 4.500667 37.725152 34.25 0.685955
66 50.55 9.738333 36.191118 2.35 0.679292
67 50.55 6.114 38.584401 32.75 0.687911
68 50.55 5.008 38.24644 32.6 0.690337
69 50.55 8.085667 34.608682 -1.95 0.703461
70 38.9 0.805333 39.693479 38.9 0.698235
71 47.5 7.056333 35.761362 47.5 0.700632
72 47.5 7.186 36.621051 22.65 0.696702
73 40.2 6.999667 36.070969 17.9 0.697182
74 44.65 13.807667 31.678773 44.65 0.698392
75 44.65 6.839333 40.24796 11.15 0.700542
76 44.65 13.630667 33.479688 29.6 0.706334
77 43.7 6.114 36.718692 32.75 0.716311
78 36.95 9.543667 33.25373 11.15 0.71419
79 39.5 4.884667 39.003743 39.5 0.699029
80 39.5 3.988 36.397122 11.15 0.720335
81 39.5 3.001 40.152481 6.65 0.710378
82 39.5 5.475333 35.990912 33.2 0.697579
83 40.25 2.804 39.203844 40.25 0.701948
84 40.25 8.909 31.762133 33.85 0.685846
85 38.7 8.096 32.459994 11.15 0.681009
86 45.2 6.529667 37.752386 45.2 0.680946
87 45.2 11.956 32.829054 21.15 0.684512
88 45.2 7.297667 38.339431 32.3 0.694923
89 47.9 6.175 40.114839 47.9 0.701093
90 47.9 10.994333 35.945298 38.8 0.69837
91 47.9 6.261667 36.92223 14.1 0.698294
92 47.9 10.338333 33.480488 32.75 0.702141
93 47.9 9.752333 35.777012 36.9 0.70202
94 47.65 9.172667 37.541176 47.65 0.710049
95 47.65 6.234667 37.83277 20.65 0.705873
96 44.1 6.221333 37.826646 39.95 0.717922
97 44.1 9.537 32.583345 11.15 0.71315
98 44.1 5.885333 36.266849 37.5 0.714538
99 44.1 6.589 34.821669 22.95 0.697212
