

gen best mean std gain diversity
0 14.65 -70.865333 31.288604 14.65 0.577337
0 36.55 -27.42 36.53153 3.95 0.627168
1 39.8 -10.148 33.782612 39.8 0.634159
2 39.8 5.292667 27.882822 11.45 0.618469
3 39.8 10.953667 27.044452 4.4 0.561256
4 44.95 12.914 29.6193 44.95 0.560045
5 44.95 17.198333 29.262346 23.35 0.548948
6 44.95 18.103 31.720543 17.05 0.529763
7 44.95 17.864333 30.363598 32.75 0.518627
8 44.95 19.78 25.03141 32.75 0.534837
9 42.95 16.935333 32.724606 15.6 0.537402
10 42.65 19.868667 30.098688 42.65 0.566927
11 43.35 22.098667 26.454049 43.35 0.528202
12 47.8 24.808667 21.779635 47.8 0.532569
13 47.8 24.474 25.890139 16.75 0.552448
14 45.6 24.961333 19.593811 45.6 0.526482
15 45.6 22.747333 24.368966 33.4 0.503857
16 45.6 24.188 22.063073 32.9 0.503411
17 45.6 24.133333 23.793207 40.4 0.494326
18 45.75 25.82 23.683629 45.75 0.481795
19 47.15 21.059667 31.492931 47.15 0.482027
20 47.15 22.659 26.153344 36.55 0.506432
21 47.15 24.296667 23.874929 11.15 0.494042
22 44.8 20.606333 29.502883 33.5 0.475001
23 45.6 24.464667 23.804999 45.6 0.499066
24 45.6 24.534333 27.371218 35.65 0.48522
25 43.2 24.829 26.021075 40.65 0.495292
26 44.3 23.918 27.527664 44.3 0.476648
27 45.7 24.563333 24.799676 45.7 0.509748
28 49.25 26.794333 20.646128 49.25 0.481617
29 49.25 21.410333 30.609005 36.9 0.49786
30 49.25 23.932 29.300744 42.15 0.546293
31 47.35 20.831 26.602824 37.75 0.586137
32 47.35 23.100667 26.444912 9.65 0.538115
33 45.3 17.269667 30.91273 23.95 0.545332
34 44.2 20.144333 30.315735 32.95 0.540466
35 47.65 23.119333 28.437775 47.65 0.514045
36 47.65 24.349333 22.577595 32.75 0.553202
37 46.7 23.156333 26.626849 46.7 0.570856
38 46.25 19.816333 32.620997 11.15 0.582263
39 46.25 16.121667 36.558675 35.3 0.616701
40 45.75 20.258 29.670094 32.6 0.607121
41 44.3 16.365333 30.71584 44.3 0.604189
42 48.9 19.537333 30.104944 48.9 0.613798
43 48.9 16.491667 36.909153 39.3 0.652366
44 50.35 20.796667 28.770201 50.35 0.608564
45 50.35 18.442333 28.274002 45.6 0.641404
46 48.9 16.376667 31.510825 35.2 0.693315
47 48.9 12.26 34.422687 20.65 0.67136
48 48.9 15.244667 34.572552 42.95 0.631383
49 48.9 19.37 30.163091 32.45 0.630765
50 48.9 19.814667 29.72761 11.15 0.61251
51 48.9 19.607667 28.562682 23.15 0.595058
52 48.9 19.074 29.726899 29.3 0.564381
53 48.9 18.088 29.736788 21.4 0.572476
54 48.2 13.422333 38.667699 19.65 0.591566
55 48.2 24.223 19.670999 31.15 0.594583
56 57.3 17.984333 32.971422 57.3 0.60376
57 50.6 23.104667 20.729956 50.6 0.589035
58 57.3 25.068333 26.385865 31.45 0.603258
59 57.3 20.563 28.942443 14.1 0.587213
60 57.3 21.453667 25.886557 32.75 0.618356
61 49.05 21.039 28.378624 42.55 0.60459
62 49.05 19.637 30.726137 39.7 0.56126
63 49.05 18.189333 29.403438 21.15 0.590666
64 49.05 22.714333 29.733762 19.65 0.556749
65 49.05 20.816667 30.150205 32.75 0.59037
66 46.6 19.012 30.86562 25.45 0.585795
67 47.9 21.933667 30.671312 47.9 0.626955
68 47.9 22.577333 27.724473 42.0 0.586029
69 49.5 13.265667 40.899071 49.5 0.615721
70 49.5 14.313333 39.554819 13.35 0.628154
71 49.5 19.181 33.273039 28.3 0.619578
72 46.35 18.704 35.586637 33.15 0.626466
73 45.95 21.761333 32.820719 32.6 0.601246
74 48.7 19.641333 34.679216 48.7 0.612293
75 48.7 18.751667 33.468726 -13.05 0.66304
76 57.45 20.957333 30.411347 57.45 0.61208
77 57.55 22.48 30.998391 57.55 0.631385
78 57.55 26.455 24.640563 33.25 0.590312
79 57.55 22.885333 33.019817 19.65 0.620111
80 57.55 20.669333 33.479606 36.4 0.602178
81 57.55 17.868 37.31261 42.25 0.602374
82 57.55 17.209 40.450764 46.7 0.62104
83 57.55 17.159667 38.152886 42.9 0.626418
84 57.55 20.439 34.341907 13.5 0.613595
85 65.55 22.862333 33.529445 65.55 0.60405
86 65.55 23.086 34.916008 17.6 0.582514
87 57.55 23.757 31.965335 18.75 0.577281
88 54.25 23.588333 32.466011 40.35 0.57689
89 49.3 21.671333 31.904611 41.65 0.617511
90 65.95 17.440333 40.516547 65.95 0.603009
91 65.95 18.339 40.587411 41.65 0.594236
92 65.95 20.203667 38.719187 43.3 0.576443
93 49.9 20.398 34.88287 41.8 0.5389
94 51.15 26.609 31.811915 51.15 0.533149
95 52.65 23.690333 37.715855 52.65 0.516793
96 52.65 20.649667 38.685931 26.35 0.533228
97 52.65 20.960667 35.472484 41.25 0.503959
98 55.2 22.967333 32.137446 55.2 0.518411
99 55.2 23.918333 33.077486 35.65 0.501842
