# gen best mean std diversity
0.000000 90.013573 50.830828 1.514294 0.519812
1.000000 89.683548 56.577026 3.123871 0.438856
2.000000 90.780907 65.906107 4.429493 0.400191
3.000000 90.780907 75.205334 3.483345 0.366068
4.000000 90.780907 78.941471 10.738260 0.357099
5.000000 90.773025 75.600918 4.374978 0.345227
6.000000 90.593025 74.331009 4.422566 0.488243
7.000000 90.593025 76.658612 6.251039 0.541944
8.000000 90.593025 80.911871 4.880027 0.509682
9.000000 90.433561 81.504116 7.879083 0.455575
10.000000 91.037040 80.215752 4.543603 0.427318
11.000000 90.773025 79.218914 3.826944 0.394683
12.000000 90.773025 81.389968 3.757286 0.361011
13.000000 90.373561 82.314857 4.955855 0.526337
14.000000 90.433561 83.521860 7.826107 0.479692
15.000000 90.433561 86.238486 5.814599 0.427677
16.000000 90.433561 81.915911 9.099886 0.383886
17.000000 88.753561 82.404717 5.494111 0.355559
18.000000 89.199556 86.291403 5.799476 0.332594
19.000000 90.919688 82.566841 9.472690 0.320150
20.000000 89.199556 82.326278 0.287718 0.435461
21.000000 88.239556 83.312745 4.037493 0.401555
22.000000 88.039688 85.351650 7.997842 0.387373
23.000000 88.519358 85.305133 4.993421 0.360406
24.000000 87.936678 84.602274 11.037568 0.340061
25.000000 90.379688 82.397218 3.588508 0.320132
26.000000 90.559688 84.128139 3.005959 0.402193
27.000000 88.162270 84.191957 8.262448 0.415323
28.000000 89.558539 86.327994 4.137054 0.365547
29.000000 89.558539 85.000274 7.384907 0.329665
30.000000 89.558539 86.752875 1.800807 0.310973
31.000000 90.139688 85.017326 7.453398 0.296582
32.000000 90.919688 84.345693 10.525814 0.277793
33.000000 90.619688 84.721968 1.251396 0.453245
34.000000 90.799688 86.213023 6.129920 0.399105
35.000000 89.846611 84.601773 4.807267 0.377231
36.000000 89.971940 85.125456 6.871263 0.354658
37.000000 89.971940 83.394818 5.282035 0.330351
38.000000 90.386611 81.898126 10.281062 0.312320
39.000000 90.386611 86.074054 1.563750 0.302165
40.000000 90.859688 84.225550 0.200293 0.347401
41.000000 89.558539 86.180789 0.732329 0.308861
42.000000 91.099688 85.862174 3.541416 0.306698
43.000000 91.099688 86.907684 4.255505 0.297422
44.000000 88.545069 83.754138 7.577803 0.288731
45.000000 87.297882 84.217853 9.451621 0.280775
46.000000 88.017882 85.843858 7.327532 0.394668
47.000000 90.313561 85.405471 5.913294 0.375397
48.000000 90.733561 84.140343 7.590871 0.354072
49.000000 90.859688 85.348671 3.313443 0.331787
50.000000 90.859688 86.788508 3.316998 0.313050
51.000000 90.919688 85.561914 6.894679 0.282477
52.000000 90.919688 86.612434 7.531718 0.271700
53.000000 90.919688 83.169740 7.147797 0.409515
54.000000 90.685289 85.089284 3.100736 0.320918
55.000000 90.499688 83.069160 8.754725 0.307184
56.000000 90.499688 86.205045 6.166050 0.282500
57.000000 90.893025 85.901234 6.864041 0.273660
58.000000 90.893025 83.820413 3.589665 0.267351
59.000000 90.836420 86.755107 6.846950 0.265970
60.000000 92.931655 84.901500 9.192203 0.343649
61.000000 89.562547 86.498390 6.716439 0.299485
62.000000 89.558539 85.103680 7.466385 0.282294
63.000000 89.558539 85.312667 9.836530 0.275836
64.000000 90.423229 87.427638 0.480340 0.255766
65.000000 90.079688 85.427249 3.622752 0.243115
66.000000 90.079688 86.364349 4.897958 0.384433
67.000000 90.079688 87.151964 6.688736 0.347261
68.000000 90.319688 86.057398 6.622367 0.340478
69.000000 90.079688 83.883553 4.306759 0.315224
70.000000 89.653561 86.925321 6.088826 0.305762
71.000000 89.893561 84.461067 9.505928 0.303607
72.000000 90.073561 84.255957 9.437034 0.295496
73.000000 89.574668 87.921105 0.456271 0.414793
74.000000 89.578742 87.407149 2.108382 0.378767
75.000000 89.558539 87.098672 3.988801 0.371163
76.000000 89.558539 87.744167 0.998882 0.355700
77.000000 89.971940 86.513888 7.101066 0.335212
78.000000 89.899361 85.916896 10.699096 0.307835
79.000000 90.079361 87.427214 5.201431 0.298944
80.000000 89.971940 86.263020 6.901028 0.375466
81.000000 89.971940 85.993976 6.265862 0.336169
82.000000 89.971940 86.278740 8.491035 0.309444
83.000000 90.073561 87.362673 3.236705 0.282010
84.000000 90.199688 86.824652 5.418513 0.282728
85.000000 90.199688 86.242634 5.943920 0.276182
86.000000 90.370924 86.522235 6.739665 0.374447
87.000000 90.370924 88.250557 0.499838 0.329527
88.000000 90.226268 87.599192 6.028779 0.313806
89.000000 90.070924 88.014879 0.526028 0.294204
90.000000 90.913152 88.042805 0.520847 0.273513
91.000000 90.739688 86.732268 6.873440 0.265549
92.000000 90.362832 86.687716 6.019079 0.257851
93.000000 89.890675 88.109340 0.362598 0.398750
94.000000 90.363229 86.023531 7.628245 0.357488
95.000000 90.559361 87.568368 4.392111 0.338336
96.000000 89.971940 86.912208 7.848396 0.317372
97.000000 89.558539 85.683236 7.796418 0.301572
98.000000 89.558539 85.618947 7.964283 0.292999
99.000000 89.558539 87.313966 5.244380 0.285567
