# gen best mean std diversity
0.000000 47.535412 4.829385 1.340493 0.543563
1.000000 65.811736 10.446599 2.402870 0.485744
2.000000 84.511187 14.616246 2.383989 0.458351
3.000000 48.579465 17.034061 3.335931 0.393074
4.000000 57.386872 18.764158 2.767147 0.362910
5.000000 84.511187 25.764626 2.456490 0.352192
6.000000 87.512890 22.143937 3.168261 0.470484
7.000000 74.661406 25.688697 1.404633 0.529449
8.000000 89.450267 28.032631 3.761794 0.486321
9.000000 75.241098 30.052392 1.415749 0.458684
10.000000 75.354553 26.640679 4.679337 0.432931
11.000000 75.470571 26.941492 5.721535 0.388993
12.000000 75.427846 27.498115 5.198392 0.342075
13.000000 66.458736 28.146381 5.185638 0.545108
14.000000 66.333573 30.198885 6.335474 0.518821
15.000000 75.657666 30.759245 5.613276 0.485929
16.000000 87.816796 31.895938 6.166034 0.454105
17.000000 86.259983 30.885084 7.446458 0.438584
18.000000 84.863273 33.703559 7.434360 0.381658
19.000000 84.511054 33.220766 7.630937 0.385982
20.000000 75.185869 34.373990 6.561448 0.398526
21.000000 75.282972 34.790445 7.188670 0.357473
22.000000 84.391574 35.420494 3.909727 0.348587
23.000000 89.436796 39.348624 6.296066 0.330055
24.000000 85.242464 36.883450 6.621289 0.294256
25.000000 87.042547 39.696131 4.480461 0.275933
26.000000 75.466611 36.647359 5.915865 0.422729
27.000000 86.197201 42.157337 5.363258 0.387491
28.000000 89.271655 38.876057 6.810252 0.362885
29.000000 85.302547 36.517473 6.514858 0.313036
30.000000 85.649573 37.708070 9.233502 0.298579
31.000000 85.923229 37.902100 9.321557 0.267185
32.000000 87.398539 40.452381 8.241687 0.258894
33.000000 86.854547 42.074277 4.949082 0.440878
34.000000 87.642547 44.369314 5.546772 0.364665
35.000000 87.567729 45.535132 4.039770 0.329426
36.000000 87.567729 43.877057 9.392531 0.303692
37.000000 87.751940 42.259282 7.450725 0.247831
38.000000 87.927729 43.471808 8.973072 0.220591
39.000000 87.931940 39.980128 9.583030 0.211799
40.000000 87.936796 47.849913 3.135221 0.278344
41.000000 87.931940 44.692291 3.556691 0.264502
42.000000 85.983229 38.985290 4.576737 0.254028
43.000000 86.417040 42.146643 6.306953 0.246819
44.000000 86.417040 45.485190 3.411830 0.231023
45.000000 86.417040 45.964149 2.416427 0.221517
46.000000 86.417040 46.267710 2.379585 0.397385
47.000000 86.417040 50.915534 2.491473 0.382883
48.000000 86.417040 52.283235 2.403447 0.351950
49.000000 86.883229 49.925394 5.033663 0.317175
50.000000 87.098539 51.451739 3.035768 0.302074
51.000000 87.098539 50.317290 0.927553 0.286349
52.000000 85.112890 51.495561 2.954698 0.267915
53.000000 85.724258 50.509834 1.196827 0.432955
54.000000 87.055982 51.166417 0.920761 0.386038
55.000000 86.417040 52.629373 2.233025 0.334285
56.000000 87.055982 49.610598 2.767720 0.311141
57.000000 87.055982 53.523283 4.843236 0.300438
58.000000 86.995982 53.419027 3.657645 0.274072
59.000000 87.115982 58.166640 1.948612 0.262476
60.000000 87.175982 58.274741 3.341259 0.357763
61.000000 86.995982 56.299337 3.268538 0.278727
62.000000 86.995982 51.185297 2.077444 0.250811
63.000000 87.115982 54.661243 2.103293 0.249022
64.000000 87.055982 56.645160 0.555118 0.240947
65.000000 87.038539 54.809372 0.954592 0.229981
66.000000 87.278539 53.907606 1.838452 0.354443
67.000000 87.278539 55.310719 0.879015 0.332213
68.000000 87.055982 52.843533 1.254734 0.337569
69.000000 87.115982 54.784317 1.654768 0.325378
70.000000 86.935982 49.181773 2.437982 0.300230
71.000000 86.519599 54.590759 1.506572 0.275233
72.000000 87.115982 53.913351 1.219689 0.256871
73.000000 87.115982 49.414994 3.269832 0.373350
74.000000 87.351655 51.667630 0.604735 0.284119
75.000000 87.115982 56.842857 1.526918 0.266345
76.000000 86.995982 56.463895 1.051391 0.259100
77.000000 86.575982 54.565769 3.452990 0.248158
78.000000 86.635982 54.129037 5.696302 0.236031
79.000000 86.875982 57.057660 0.794989 0.221512
80.000000 86.575982 55.903188 1.333572 0.334778
81.000000 86.237040 53.947098 0.898129 0.309819
82.000000 75.323246 53.547982 1.689045 0.257738
83.000000 84.453647 51.450619 2.542027 0.209921
84.000000 85.351679 54.232452 1.025164 0.208159
85.000000 84.811054 56.100416 3.828108 0.205853
86.000000 84.824258 56.401042 2.357572 0.351690
87.000000 84.543942 50.743820 0.577526 0.282437
88.000000 84.543942 50.981159 3.383998 0.275595
89.000000 84.543942 54.323897 4.420671 0.280082
90.000000 84.783942 53.455440 0.804673 0.270453
91.000000 84.543942 56.766562 1.645404 0.260948
92.000000 85.184258 52.840902 1.378636 0.252922
93.000000 85.184258 60.736911 3.584992 0.369540
94.000000 85.184258 61.657266 1.795758 0.327605
95.000000 85.993573 58.790183 0.948378 0.313475
96.000000 85.004258 56.903863 2.830702 0.317477
97.000000 84.543942 59.453865 1.564473 0.294707
98.000000 84.211054 57.497399 1.351144 0.287014
99.000000 85.683649 58.257710 1.603803 0.281331
