

gen best mean std gain diversity
0 1.85 -78.296 22.594154 1.85 0.576194
0 5.15 -50.824667 31.391412 5.15 0.595251
1 10.95 -41.963667 36.855148 10.95 0.594854
2 10.95 -33.187 34.234516 -36.1 0.593135
3 10.95 -33.286667 38.369435 1.15 0.60232
4 40.45 -30.344 38.105785 40.45 0.606217
5 40.45 -20.014333 36.310646 -64.9 0.60538
6 40.45 -18.474333 35.44125 -11.95 0.609788
7 48.45 -11.876 33.625396 48.45 0.609479
8 48.45 -8.166 31.301107 -77.25 0.602523
9 48.45 -11.941667 37.023704 -23.25 0.604174
10 48.45 -10.823333 31.22656 11.85 0.600449
11 48.45 -6.953 28.349332 5.7 0.587366
12 48.45 -3.815 24.796478 1.15 0.581912
13 25.75 -5.602 31.162755 1.15 0.589284
14 35.95 -8.446667 35.838894 35.95 0.578956
15 35.95 -5.981333 34.157841 1.15 0.585958
16 35.95 -6.447667 34.686654 5.65 0.579202
17 35.95 -0.663667 28.08243 22.65 0.594052
18 35.95 -1.945 33.241523 21.15 0.582068
19 30.5 -7.552333 37.019874 13.65 0.590758
20 30.5 -1.701333 32.825724 1.15 0.582184
21 30.5 -0.990333 31.623891 1.15 0.594322
22 30.5 -5.262 34.193608 11.15 0.600425
23 28.25 -4.963667 32.315366 -21.2 0.595931
24 28.25 -4.901 32.511203 1.15 0.601578
25 28.25 -4.692333 32.792735 11.2 0.6049
26 27.7 -2.605667 31.523596 25.7 0.605689
27 29.65 -1.599333 31.613763 29.65 0.608696
28 29.65 0.075667 28.333586 -21.2 0.610502
29 29.65 -0.544 32.101703 13.65 0.598632
30 32.15 -2.827333 36.204357 32.15 0.59425
31 32.15 -4.352 35.262103 21.15 0.600231
32 32.15 -2.528667 32.182689 20.1 0.596171
33 29.65 -2.065 31.369148 21.65 0.603451
34 29.65 3.344667 28.495789 18.5 0.596471
35 29.65 2.014333 29.826051 20.85 0.603556
36 32.0 0.581 31.926319 32.0 0.598818
37 32.0 1.134333 32.228056 21.2 0.598113
38 51.45 -3.492667 36.149142 51.45 0.606561
39 51.45 4.382 29.437713 13.65 0.607472
40 32.0 -1.68 35.623047 1.15 0.603255
41 32.0 0.424333 36.822543 27.4 0.604989
42 29.65 0.036333 34.875353 13.65 0.610088
43 29.65 -6.848667 40.024733 17.5 0.614096
44 29.65 0.313 35.736947 27.4 0.599318
45 29.65 -4.586667 37.437798 13.65 0.6204
46 29.65 2.040333 31.865176 18.5 0.608169
47 32.0 -2.243 37.250837 32.0 0.616482
48 32.0 -4.876667 39.923918 29.65 0.625745
49 66.55 1.095667 35.192041 66.55 0.615332
50 66.55 -2.475333 39.56762 12.15 0.62642
51 66.55 -4.858 40.522762 24.15 0.643534
52 33.75 -5.227 38.366811 29.65 0.632619
53 37.55 -3.543667 36.905917 37.55 0.644295
54 37.55 -7.935 41.918747 27.4 0.641631
55 37.55 -7.343 40.217629 15.4 0.649458
56 37.55 -9.594667 41.401275 6.75 0.646558
57 37.55 -1.171667 35.798032 16.25 0.654499
58 37.55 -6.922667 38.400273 16.65 0.651242
59 55.9 -4.252667 38.478547 55.9 0.658323
60 55.9 -5.512667 39.798972 29.65 0.664087
61 55.9 -7.897333 38.357652 23.6 0.669743
62 55.9 -8.658667 39.976321 1.15 0.678128
63 55.9 -8.218667 38.331554 -42.85 0.671886
64 33.65 -8.958 36.425186 24.4 0.67827
65 33.65 -9.150333 38.262204 8.65 0.677144
66 33.65 -7.972667 37.412796 -17.0 0.67556
67 33.65 -12.704 40.322644 -17.0 0.691484
68 33.65 -9.962333 38.41189 -17.0 0.685531
69 33.65 -11.851333 41.710217 19.65 0.689723
70 33.65 -8.847333 41.504602 -17.0 0.681745
71 33.65 -11.894333 38.5995 21.3 0.69215
72 26.55 -12.320667 40.897686 1.15 0.683555
73 26.55 -11.684333 39.248695 7.5 0.683154
74 26.55 -12.670333 40.244096 19.65 0.692522
75 26.55 -16.049667 42.783645 4.65 0.693763
76 41.25 -11.253 39.420121 41.25 0.690897
77 41.25 -3.760667 30.837956 1.15 0.684607
78 41.25 -8.859333 37.166903 -7.1 0.700309
79 41.25 -5.230667 34.229502 16.65 0.699712
80 41.25 -9.933667 37.42314 26.55 0.703906
81 41.25 -17.188333 42.686957 7.7 0.694001
82 41.25 -17.292333 41.989612 -39.9 0.704447
83 41.25 -16.782333 41.148331 8.0 0.704469
84 41.25 -14.443333 38.117853 -59.5 0.697822
85 41.25 -13.226333 39.955207 19.15 0.707888
86 41.25 -7.558667 34.009318 12.85 0.706431
87 41.25 -15.132667 40.288005 -13.85 0.700256
88 41.25 -6.933667 32.932841 4.1 0.707337
89 29.4 -10.347 34.799075 -14.9 0.706125
90 29.4 -5.186333 32.841775 21.6 0.707562
91 24.95 -7.606 34.465584 4.55 0.714719
92 24.95 -10.784333 37.626873 12.0 0.710437
93 24.95 -9.762667 37.855592 1.15 0.720307
94 48.3 -6.607 35.756977 48.3 0.71026
95 48.3 -5.345 36.967835 11.15 0.719791
96 48.3 -3.245 33.348358 21.65 0.716837
97 30.65 -9.088 39.630454 22.95 0.726433
98 30.65 -10.415333 40.402967 11.15 0.713483
99 33.3 -8.021667 37.364125 33.3 0.719673
