

gen best mean std gain diversity
0 92.394865 11.061797 29.530455 82.0 0.57429
0 92.823172 82.232944 24.785874 83.8 0.547806
1 92.804051 78.35327 29.914032 83.8 0.530525
2 93.150571 84.280358 24.846393 86.8 0.531942
3 93.496695 86.491984 21.450272 88.0 0.520176
4 93.892404 88.681015 17.858037 89.8 0.5151
5 93.876796 88.255683 18.55422 91.6 0.488203
6 93.931733 90.718696 12.119264 92.2 0.485339
7 93.931733 88.910506 16.829148 92.2 0.475153
8 93.931733 90.259337 13.759027 92.2 0.478091
9 93.756796 89.429674 15.762531 90.4 0.450581
10 93.811733 89.56112 16.841543 91.0 0.455872
11 94.006708 88.71724 17.92874 91.6 0.446839
12 93.931733 91.624397 8.87962 92.2 0.439222
13 93.931733 90.544019 12.628386 92.2 0.43088
14 93.931733 92.428009 6.712774 80.8 0.413977
15 93.904826 91.219178 11.126022 83.8 0.42512
16 93.931733 92.788324 0.734986 92.2 0.411706
17 93.871733 91.84165 7.402246 91.6 0.409475
18 94.240945 90.45852 13.925788 94.0 0.397067
19 94.240945 91.81513 9.685043 82.0 0.392292
20 93.936796 91.331837 10.235306 92.2 0.400392
21 93.936796 91.851758 7.44224 92.2 0.390201
22 94.462788 90.578211 13.932017 94.6 0.371896
23 93.858253 91.321616 8.467237 91.0 0.373654
24 94.420945 91.494852 9.362777 95.8 0.368437
25 94.281683 90.726666 12.626069 95.8 0.368877
26 94.281683 91.824741 10.218368 82.0 0.353564
27 93.73505 90.190619 14.629139 91.6 0.360271
28 93.743536 89.576276 16.64418 92.2 0.347724
29 93.743536 92.136062 6.679262 88.0 0.353138
30 93.79505 92.745345 0.538939 92.2 0.34555
31 94.034024 91.283527 12.154169 94.0 0.338155
32 93.979361 92.161533 7.715392 82.0 0.336964
33 94.120945 92.775291 0.646768 92.8 0.33422
34 94.492404 91.21346 11.872862 95.8 0.329529
35 94.492404 93.113525 0.748856 95.8 0.330218
36 94.288891 92.964626 0.803774 95.2 0.333855
37 94.343558 92.141364 7.85615 95.8 0.334369
38 94.582788 92.505979 7.668483 95.8 0.337465
39 94.103558 92.986804 0.740509 93.4 0.338076
40 94.103558 93.045788 0.786489 86.8 0.324672
41 94.420945 93.107054 0.632454 95.8 0.318048
42 94.480945 93.615832 0.913117 96.4 0.317554
43 94.420945 93.015174 2.437898 90.4 0.314136
44 94.558596 91.369698 12.409697 96.4 0.299597
45 94.618596 92.975602 0.941548 97.0 0.311438
46 94.402788 92.797724 0.97325 94.0 0.317349
47 94.372404 92.650013 6.013178 94.6 0.314794
48 94.462788 92.77897 6.250777 94.6 0.315677
49 94.762788 93.283889 0.747213 97.6 0.307753
50 94.678596 93.535183 0.96184 88.6 0.296474
51 94.702788 93.044886 6.077798 97.0 0.296669
52 94.702788 92.192905 9.36875 96.4 0.294771
53 94.762788 93.444191 1.051451 97.6 0.287571
54 94.702788 93.091701 7.053378 97.0 0.277609
55 94.462788 93.440896 0.933608 64.6 0.276262
56 94.480945 92.764309 6.253415 96.4 0.279392
57 94.540945 93.691327 1.062013 97.0 0.280768
58 94.762788 93.205084 5.649796 97.6 0.282162
59 94.642788 92.939912 6.020155 96.4 0.287946
60 94.762788 93.738841 1.02129 97.6 0.283738
61 94.498596 93.008125 7.709753 90.4 0.282847
62 94.498596 93.548308 0.965594 95.8 0.283228
63 94.600945 92.677924 4.605368 97.6 0.290295
64 94.600945 91.970505 11.549872 94.6 0.287879
65 94.642788 92.721453 7.760262 96.4 0.281416
66 94.822788 92.416882 10.568922 98.2 0.28528
67 94.672404 93.503669 1.300387 97.6 0.285236
68 94.672404 92.022731 10.965664 95.2 0.286001
69 94.438596 92.76128 7.741353 95.2 0.281259
70 94.558596 93.23172 0.771251 96.4 0.287489
71 94.462788 93.391096 0.855957 94.6 0.284653
72 94.642788 93.695789 0.856184 96.4 0.280869
73 94.480945 93.432829 0.735444 96.4 0.286673
74 94.360945 93.465487 0.858115 95.2 0.278569
75 94.582788 93.483916 0.972557 95.8 0.276445
76 94.618596 92.868388 7.705239 97.0 0.284186
77 94.642788 93.654343 0.710991 96.4 0.273807
78 94.642788 93.509214 1.000706 82.0 0.282328
79 94.678596 93.451816 0.919395 97.6 0.281672
80 94.576054 93.786424 0.783401 95.8 0.277568
81 94.420945 92.220565 10.0012 95.8 0.28729
82 94.552404 93.067559 7.006686 96.4 0.286882
83 94.576054 93.790231 0.89577 95.8 0.277544
84 94.684826 93.813671 0.968918 97.6 0.285347
85 94.762788 93.868871 1.030098 97.6 0.274171
86 94.762788 93.009534 7.842095 93.4 0.281086
87 94.582788 92.623772 10.967029 95.8 0.278812
88 94.822788 92.814866 7.888503 98.2 0.272801
89 94.822788 93.117267 6.346965 73.6 0.269907
90 94.702788 92.14413 10.888715 97.0 0.275271
91 94.702788 92.686576 7.042202 97.0 0.282186
92 94.540945 92.148068 9.785342 89.8 0.277996
93 94.552404 93.027132 6.328174 96.4 0.284997
94 94.642788 91.828433 12.415271 96.4 0.285038
95 94.642788 92.855543 7.699722 84.4 0.288624
96 94.642788 93.02429 7.782704 92.8 0.282719
97 94.642788 92.351104 10.766489 96.4 0.293789
98 94.642788 92.87957 8.031933 92.8 0.287119
99 94.642788 92.675322 7.27509 91.6 0.283695
