# gen best mean std diversity
0.000000 93.048788 64.257238 1.699462 0.531317
1.000000 93.059318 69.638444 5.349771 0.467913
2.000000 93.208142 80.118822 8.472653 0.395622
3.000000 93.931733 78.469969 8.055078 0.369174
4.000000 94.186250 81.627112 6.100995 0.352572
5.000000 93.931733 89.258067 7.713646 0.340016
6.000000 93.258736 86.675590 8.742064 0.480037
7.000000 93.431732 88.403727 8.941648 0.522255
8.000000 93.931733 88.857565 10.100108 0.491905
9.000000 93.952404 89.607071 8.582983 0.446856
10.000000 93.952404 90.079404 6.943624 0.417645
11.000000 93.936796 91.798238 3.135927 0.370121
12.000000 94.006708 87.077914 11.748240 0.324048
13.000000 94.006708 87.413022 1.902101 0.537148
14.000000 93.936796 88.293663 5.887411 0.472590
15.000000 93.408788 89.919172 6.999849 0.407897
16.000000 93.570571 90.843167 5.804414 0.379517
17.000000 93.616695 89.771712 7.289889 0.358936
18.000000 93.222547 87.695953 6.118797 0.341693
19.000000 93.916695 88.594863 8.775287 0.327281
20.000000 93.439465 92.394701 0.132064 0.365497
21.000000 93.456504 87.600936 8.544147 0.361679
22.000000 93.456504 90.530323 9.227835 0.334403
23.000000 94.300945 92.395985 0.108874 0.315645
24.000000 94.300945 91.902758 5.150184 0.290129
25.000000 93.730654 91.190550 5.788435 0.282608
26.000000 93.652124 89.914219 5.533427 0.390606
27.000000 93.652124 87.778288 10.018656 0.409040
28.000000 93.543246 90.002202 6.695909 0.388515
29.000000 93.543246 89.897971 7.220010 0.357282
30.000000 93.032746 91.379620 6.064788 0.337522
31.000000 93.736695 92.211035 1.395795 0.304953
32.000000 94.343558 90.736309 4.755962 0.283799
33.000000 93.258736 92.370861 0.090757 0.442924
34.000000 93.931733 91.176674 7.069314 0.399744
35.000000 93.931733 91.352767 6.624263 0.367654
36.000000 93.931733 91.971941 3.829535 0.353474
37.000000 93.931733 89.097238 8.655389 0.333179
38.000000 93.047846 91.335754 5.923037 0.329329
39.000000 93.322666 90.691106 6.235774 0.322630
40.000000 93.408788 90.801686 4.590046 0.360404
41.000000 93.931733 91.404075 6.382705 0.329304
42.000000 93.931733 90.160355 7.169192 0.309165
43.000000 93.931733 91.546295 5.860166 0.285801
44.000000 93.494823 91.651786 6.486055 0.286062
45.000000 93.494823 91.543653 6.419596 0.275870
46.000000 93.902832 88.901793 3.557181 0.388835
47.000000 93.511026 91.444348 4.653215 0.381552
48.000000 93.494823 89.958519 6.473743 0.360009
49.000000 93.494823 90.551584 6.879509 0.351383
50.000000 93.931733 87.902944 10.635023 0.336360
51.000000 94.120945 91.706244 6.329273 0.307261
52.000000 94.120945 90.841415 6.027562 0.289773
53.000000 94.120945 87.059073 2.921003 0.390396
54.000000 93.811733 91.065445 5.583342 0.354008
55.000000 94.126708 89.612051 8.443234 0.326205
56.000000 94.223558 90.947232 5.663248 0.309147
57.000000 94.288891 91.752723 6.569129 0.300795
58.000000 94.288891 89.392186 5.394163 0.292412
59.000000 93.946708 88.483581 10.507261 0.283014
60.000000 93.946708 87.495586 11.573306 0.377364
61.000000 93.931733 88.540616 8.852899 0.353685
62.000000 93.931733 88.223450 9.948835 0.335029
63.000000 93.931733 90.302960 6.145553 0.313168
64.000000 93.811733 88.130395 9.739636 0.297478
65.000000 93.412379 89.933938 10.262626 0.280559
66.000000 92.966611 88.883665 3.640465 0.376057
67.000000 93.936796 92.105512 2.594200 0.367585
68.000000 93.180103 92.073900 1.910215 0.348970
69.000000 93.631026 91.619597 6.513780 0.333337
70.000000 93.379688 90.462157 6.880494 0.317891
71.000000 93.931733 90.531070 8.347790 0.314745
72.000000 93.276504 91.933141 1.954646 0.295277
73.000000 93.032890 90.276878 9.408052 0.358726
74.000000 94.024202 92.173868 1.303838 0.271549
75.000000 93.051655 90.429336 4.080835 0.267027
76.000000 93.931733 90.198786 6.950050 0.251840
77.000000 93.499465 92.208869 0.658152 0.246005
78.000000 93.147511 88.564470 10.961752 0.238246
79.000000 92.890119 90.581330 4.518231 0.221744
80.000000 93.931733 91.492424 6.501804 0.346652
81.000000 93.931733 92.102745 1.760799 0.303504
82.000000 94.223558 91.749859 5.396147 0.284723
83.000000 94.223558 91.569016 6.203002 0.269610
84.000000 93.258736 91.299829 6.282451 0.244869
85.000000 93.147511 89.283269 2.686815 0.239851
86.000000 92.912751 90.710035 5.793835 0.363522
87.000000 93.931733 90.293542 6.626001 0.355666
88.000000 93.931733 90.249876 7.313000 0.329352
89.000000 93.914024 90.650043 8.005242 0.319089
90.000000 93.931733 89.756201 7.213137 0.308189
91.000000 93.931733 90.217583 7.276108 0.291064
92.000000 93.422832 89.777744 11.325132 0.269326
93.000000 94.036695 89.040583 9.765155 0.384921
94.000000 94.036695 85.504460 13.352098 0.341407
95.000000 94.036695 91.719557 6.909088 0.327218
96.000000 94.492404 89.957397 1.646545 0.310910
97.000000 94.036695 91.126393 7.007469 0.302719
98.000000 93.931733 92.073241 2.468231 0.287616
99.000000 94.001885 90.895880 5.959362 0.266121
