# gen best mean std diversity
0.000000 66.379599 5.806743 4.187594 0.551363
1.000000 74.915501 11.312529 1.033934 0.489674
2.000000 85.013532 13.231842 4.829925 0.416489
3.000000 66.379599 14.349475 2.456045 0.408316
4.000000 66.044163 18.869401 1.746654 0.375600
5.000000 84.450082 18.777483 1.748563 0.343670
6.000000 74.920067 23.340215 4.087888 0.484113
7.000000 84.791410 24.520676 8.038129 0.526680
8.000000 66.078422 23.461667 5.968670 0.500537
9.000000 74.877507 24.520674 5.861129 0.450938
10.000000 74.801521 22.337730 3.853880 0.404090
11.000000 84.917367 24.576876 4.971360 0.364980
12.000000 66.179917 26.302727 5.704242 0.343087
13.000000 66.531940 28.574617 7.940778 0.538633
14.000000 66.531940 26.263651 6.924436 0.525090
15.000000 66.531940 25.900396 5.207321 0.469722
16.000000 84.590607 29.303197 9.037386 0.451027
17.000000 84.331054 27.561374 8.452794 0.404416
18.000000 84.331054 29.610199 9.020730 0.390486
19.000000 66.185869 26.081437 4.873601 0.374112
20.000000 66.185869 27.984608 5.779333 0.425363
21.000000 75.162270 28.369756 5.471676 0.402814
22.000000 85.471054 32.462224 3.813095 0.401286
23.000000 84.811574 32.805473 2.505543 0.381522
24.000000 75.231679 34.229072 6.542770 0.342987
25.000000 75.162270 30.084676 5.714155 0.312979
26.000000 75.113896 31.717894 2.452860 0.421469
27.000000 66.253797 30.448610 4.031622 0.444059
28.000000 66.253797 32.431127 3.799339 0.414293
29.000000 66.253797 35.117706 1.596029 0.400635
30.000000 66.219256 39.103786 3.346422 0.374600
31.000000 75.194865 38.602763 0.641106 0.339880
32.000000 75.194865 39.588034 1.804759 0.317434
33.000000 66.250607 40.778814 0.985587 0.442715
34.000000 75.162270 37.147932 2.211032 0.393599
35.000000 66.130703 33.541870 2.748884 0.369777
36.000000 75.273152 38.189657 3.351604 0.321114
37.000000 75.213103 40.584321 3.195931 0.307369
38.000000 75.210040 41.466507 2.246227 0.290244
39.000000 84.233532 43.517830 2.061909 0.268601
40.000000 86.875982 45.482717 1.270893 0.388300
41.000000 86.875982 42.954076 2.775541 0.369015
42.000000 86.875982 45.082911 1.459000 0.347879
43.000000 86.875982 41.607897 1.903019 0.307876
44.000000 85.724258 46.827666 0.661188 0.302169
45.000000 86.012890 47.909440 1.757816 0.297295
46.000000 84.603942 45.736148 1.024810 0.399282
47.000000 84.603942 44.070665 2.699963 0.311545
48.000000 84.603942 47.500691 1.759915 0.293410
49.000000 75.171054 46.429872 2.031107 0.296085
50.000000 75.225448 44.838450 3.435926 0.288910
51.000000 75.225448 47.158067 2.258811 0.291025
52.000000 75.200907 45.762628 0.569338 0.255291
53.000000 75.228559 49.721599 1.559412 0.417798
54.000000 84.353532 48.339272 2.203483 0.351061
55.000000 75.168118 45.202083 1.448517 0.361190
56.000000 75.179917 45.129186 2.843469 0.346817
57.000000 75.168118 44.765994 2.273980 0.330725
58.000000 66.216175 45.727185 1.546592 0.308708
59.000000 75.116678 50.960639 2.329150 0.286734
60.000000 75.470571 53.027948 2.515896 0.346040
61.000000 75.470571 45.432711 1.031646 0.343641
62.000000 75.470571 48.442239 2.748652 0.326357
63.000000 75.470571 45.241619 1.551787 0.317875
64.000000 75.470571 44.247219 1.348039 0.313573
65.000000 85.346267 47.051478 0.319808 0.303329
66.000000 86.006267 50.242622 3.032697 0.374008
67.000000 75.498742 44.511797 0.461942 0.378309
68.000000 85.302547 50.102157 1.204163 0.359390
69.000000 84.423942 46.959123 0.798194 0.350280
70.000000 84.353532 48.216202 0.756448 0.316131
71.000000 84.423942 46.956578 0.402720 0.297530
72.000000 84.663942 49.159439 1.796770 0.280363
73.000000 75.431655 48.812829 2.118380 0.412915
74.000000 84.391054 46.921250 1.512080 0.356226
75.000000 84.723942 51.271091 0.361509 0.269361
76.000000 84.603942 52.107788 2.988248 0.247318
77.000000 84.603942 50.148506 3.832922 0.232369
78.000000 85.242547 47.678688 1.495814 0.222779
79.000000 85.242547 53.462849 1.593846 0.221590
80.000000 85.242547 54.610344 0.617502 0.342352
81.000000 75.431655 53.406484 1.353916 0.331453
82.000000 75.478539 54.778746 0.719372 0.319438
83.000000 85.062547 53.672208 2.518768 0.300833
84.000000 85.062547 56.176846 1.219744 0.290550
85.000000 84.271054 52.596592 5.233135 0.280356
86.000000 85.242547 56.403876 0.881442 0.355431
87.000000 84.723942 54.339605 3.303308 0.294277
88.000000 84.723942 55.789450 1.708491 0.255586
89.000000 84.723942 58.199500 1.044912 0.247614
90.000000 84.723942 55.409677 3.256591 0.241879
91.000000 84.173532 55.406252 2.086122 0.239389
92.000000 84.723942 58.225156 2.766925 0.232033
93.000000 84.903942 56.521496 2.445045 0.370796
94.000000 84.843942 58.753332 1.102937 0.291815
95.000000 84.603942 55.305954 1.470914 0.253140
96.000000 84.963942 61.055279 2.227781 0.238534
97.000000 84.603942 59.158116 0.390282 0.234314
98.000000 84.783942 59.409725 1.242258 0.226757
99.000000 84.843942 59.826389 1.838055 0.215474
