# gen best mean std diversity
0.000000 92.394865 58.426915 3.272904 0.539101
1.000000 92.682264 72.279337 5.454922 0.489420
2.000000 93.147511 77.261228 3.222802 0.443826
3.000000 93.147511 81.955682 7.606899 0.362546
4.000000 93.934253 82.429298 8.465876 0.340525
5.000000 93.934253 82.305289 7.651805 0.315376
6.000000 93.508142 80.440407 7.011943 0.457704
7.000000 94.006250 81.948303 5.874008 0.487426
8.000000 94.006250 88.984038 7.427824 0.451547
9.000000 94.103900 88.757174 9.946153 0.405418
10.000000 94.103900 91.399557 4.785843 0.359581
11.000000 93.964826 89.021314 1.103886 0.332238
12.000000 93.856695 90.067747 7.371896 0.307586
13.000000 93.784826 90.024230 7.307140 0.537293
14.000000 93.378995 87.711629 10.289552 0.517224
15.000000 93.592506 91.773543 3.652109 0.464468
16.000000 93.946708 92.019688 2.414228 0.429443
17.000000 93.806695 91.285031 2.194724 0.419386
18.000000 93.344679 90.980025 5.989965 0.382013
19.000000 93.677881 89.651469 11.702318 0.360907
20.000000 93.045210 90.019796 5.761371 0.283908
21.000000 94.091240 89.933257 7.982716 0.269854
22.000000 93.648788 91.445373 6.910546 0.248432
23.000000 93.421921 90.509328 6.422691 0.248509
24.000000 93.421921 89.475409 3.409986 0.246848
25.000000 94.166695 90.062905 8.533545 0.239267
26.000000 93.696796 91.228700 1.246871 0.413083
27.000000 93.251062 88.681659 6.771856 0.393556
28.000000 93.675050 89.334665 11.521571 0.364937
29.000000 93.730654 90.188775 7.874440 0.352366
30.000000 93.675050 86.257537 1.457646 0.334715
31.000000 93.977405 90.050072 10.326814 0.315554
32.000000 93.977405 90.598628 5.999209 0.292169
33.000000 93.977405 89.702429 11.611105 0.455441
34.000000 93.977405 91.309866 5.835711 0.383820
35.000000 93.880945 91.108288 5.892388 0.362163
36.000000 93.931733 91.669537 5.220912 0.345324
37.000000 93.931733 91.320327 4.251199 0.314375
38.000000 93.931733 92.502446 0.156001 0.300917
39.000000 93.931733 91.967241 5.047201 0.291174
40.000000 93.439465 90.467657 6.679199 0.295031
41.000000 93.931733 90.109108 0.086244 0.285874
42.000000 93.871733 89.397336 1.692614 0.264192
43.000000 93.871733 89.539605 3.343252 0.253814
44.000000 93.946708 89.366990 9.014137 0.242116
45.000000 93.946708 90.894638 5.605654 0.245963
46.000000 93.946708 91.498810 3.483923 0.399670
47.000000 93.395214 91.031063 5.004055 0.415949
48.000000 93.946708 90.738372 7.030187 0.398071
49.000000 93.926695 90.301322 6.787868 0.368769
50.000000 93.931733 90.887836 6.477562 0.311522
51.000000 93.931733 90.595027 6.657208 0.283650
52.000000 93.931733 89.796660 7.027565 0.267701
53.000000 94.240945 89.118147 8.621769 0.422088
54.000000 94.240945 91.639657 3.324098 0.404216
55.000000 93.931733 90.794618 6.725227 0.360576
56.000000 93.931733 90.850278 6.162149 0.340182
57.000000 93.931733 91.033601 5.795588 0.317816
58.000000 93.931733 89.858825 6.455092 0.311346
59.000000 93.931733 91.254297 5.586434 0.300353
60.000000 93.931733 88.232466 8.264462 0.356558
61.000000 93.931733 86.857873 5.010654 0.362144
62.000000 93.931733 90.432147 5.031940 0.346487
63.000000 93.931733 85.025346 5.216230 0.303717
64.000000 93.931733 83.893534 8.171281 0.269556
65.000000 93.931733 89.114931 3.513811 0.252840
66.000000 93.931733 89.086034 7.396883 0.376414
67.000000 94.154024 84.540472 13.534855 0.343304
68.000000 93.340134 90.322292 5.851323 0.341267
69.000000 93.731732 89.092345 2.375688 0.307213
70.000000 94.103558 91.755787 5.333041 0.287154
71.000000 94.103558 89.723821 5.190608 0.263353
72.000000 94.103558 91.777691 4.796115 0.251428
73.000000 93.931733 91.886973 5.374951 0.409633
74.000000 93.931733 91.578630 5.629102 0.355070
75.000000 93.931733 90.968334 6.605771 0.341837
76.000000 93.796695 90.434105 4.664846 0.321401
77.000000 93.854024 91.668378 4.682876 0.296299
78.000000 93.942547 89.540608 2.857964 0.281655
79.000000 93.931733 92.083672 1.557192 0.276120
80.000000 94.432404 90.777415 6.007163 0.364662
81.000000 94.432404 89.509355 7.314264 0.348792
82.000000 94.432404 90.555596 3.978399 0.331484
83.000000 94.012404 88.883305 9.883473 0.298935
84.000000 94.012404 91.178899 3.615887 0.288809
85.000000 93.863558 90.666597 6.497120 0.282857
86.000000 93.743558 91.780528 6.411850 0.355991
87.000000 93.743558 92.386574 0.363673 0.344158
88.000000 93.919465 91.760575 6.387438 0.329194
89.000000 93.931733 90.138721 5.473867 0.307124
90.000000 93.690571 90.361420 8.258380 0.294570
91.000000 93.690571 91.131874 6.188808 0.278422
92.000000 93.931733 91.819552 4.918604 0.274447
93.000000 94.072404 91.361383 6.199561 0.389033
94.000000 94.072404 87.602692 1.978576 0.358603
95.000000 93.521645 90.782757 5.018096 0.349381
96.000000 93.580134 90.844653 8.371917 0.335533
97.000000 94.103558 89.464587 7.964821 0.321343
98.000000 93.991733 91.207598 4.940479 0.294800
99.000000 93.991733 91.494043 6.664471 0.292270
