,gen,best,mean,sd,med,worst
76,76,-20.0,-83.93333333333334,18.864310806976814,-90.0,-100.0
77,77,-20.0,-83.33333333333333,20.612833111653742,-95.0,-100.0
78,78,-20.0,-80.93333333333334,20.144367837079315,-80.0,-100.0
79,79,-20.0,-79.13333333333334,20.196919457074525,-70.0,-100.0
80,80,-20.0,-80.66666666666667,18.92675942210452,-70.0,-100.0
81,81,-20.0,-82.93333333333334,22.99410552487069,-100.0,-100.0
82,82,-20.0,-82.4,21.312906887611554,-100.0,-100.0
83,83,-20.0,-84.06666666666666,21.32593621756277,-100.0,-100.0
84,84,-20.0,-81.4,21.940221815955585,-90.0,-100.0
85,85,-20.0,-84.46666666666667,20.993226420813823,-100.0,-100.0
86,86,-10.0,-82.73333333333333,20.813350416392733,-90.0,-100.0
87,87,-10.0,-81.06666666666666,20.75722096578013,-75.0,-100.0
88,88,-10.0,-80.8,20.08382433701311,-70.0,-100.0
89,89,-10.0,-80.8,20.86528216919196,-70.0,-100.0
90,90,-10.0,-81.93333333333334,21.093337547407923,-90.0,-100.0
91,91,-10.0,-80.13333333333334,21.384937585963527,-70.0,-100.0
92,92,-10.0,-80.06666666666666,20.083049790529547,-70.0,-100.0
93,93,-10.0,-77.86666666666666,21.12144776182626,-70.0,-100.0
94,94,-10.0,-80.86666666666666,22.179169406349633,-85.0,-100.0
95,95,-10.0,-81.46666666666667,19.744591383183618,-70.0,-100.0
96,96,-10.0,-79.73333333333333,22.38888613178919,-70.0,-100.0
97,97,-10.0,-81.6,21.231423252653915,-80.0,-100.0
98,98,-10.0,-78.13333333333334,20.145691571372993,-70.0,-100.0
99,99,-10.0,-80.33333333333333,22.521594575478492,-75.0,-100.0
100,100,-10.0,-83.86666666666666,19.690494040413398,-100.0,-100.0
101,101,-10.0,-82.4,20.352886773133683,-90.0,-100.0
102,102,-10.0,-83.33333333333333,20.741798914805393,-95.0,-100.0
103,103,-10.0,-83.0,19.75685535031659,-90.0,-100.0
104,104,-10.0,-80.53333333333333,22.473292791419972,-80.0,-100.0
105,105,-10.0,-80.66666666666667,23.22833518691246,-95.0,-100.0
106,106,-10.0,-76.73333333333333,22.37548261428616,-70.0,-100.0
107,107,80.20000000000019,-78.86533333333333,23.800689028308035,-70.0,-100.0
108,108,80.20000000000019,-79.19866666666667,25.241199091080357,-75.0,-100.0
109,109,80.20000000000019,-77.93066666666667,27.445188884190426,-70.0,-100.0
110,110,80.20000000000019,-77.53066666666668,28.132239978754324,-70.0,-100.0
111,111,80.20000000000019,-76.196,29.633489793362752,-70.0,-100.0
112,112,80.20000000000019,-75.93066666666667,27.048617824617637,-70.0,-100.0
113,113,80.20000000000019,-79.39733333333334,27.175184627809912,-80.0,-100.0
114,114,80.20000000000019,-75.99733333333333,26.723881820490757,-70.0,-100.0
115,115,80.20000000000019,-76.264,28.732609302556114,-70.0,-100.0
116,116,80.20000000000019,-79.264,27.75449820599658,-90.0,-100.0
117,117,80.20000000000019,-79.53066666666668,29.279690223012203,-90.0,-100.0
118,118,80.20000000000019,-77.46266666666666,30.20225277837549,-80.0,-100.0
119,119,80.20000000000019,-76.864,28.04198109977255,-70.0,-100.0
120,120,80.20000000000019,-81.39733333333334,28.651375642754452,-100.0,-100.0
121,121,80.20000000000019,-79.06400000000001,26.857235598624083,-75.0,-100.0
122,122,80.20000000000019,-77.264,27.9887150592282,-70.0,-100.0
123,123,80.20000000000019,-74.32933333333334,29.424326776023666,-70.0,-100.0
124,124,80.20000000000019,-76.39733333333334,27.274065695373626,-70.0,-100.0
125,125,80.20000000000019,-81.19733333333333,27.118633069451644,-90.0,-100.0
126,126,80.20000000000019,-77.93066666666667,27.783179435686556,-75.0,-100.0
127,127,80.20000000000019,-76.664,29.58138441655496,-80.0,-100.0
128,128,80.20000000000019,-79.264,29.1829659904541,-90.0,-100.0
129,129,80.20000000000019,-78.79733333333334,27.750209480690824,-80.0,-100.0
130,130,80.20000000000019,-77.33066666666667,27.911679626198712,-75.0,-100.0
131,131,80.20000000000019,-78.12933333333334,29.940742691003678,-80.0,-100.0
132,132,80.20000000000019,-77.464,30.10685255330865,-90.0,-100.0
133,133,80.20000000000019,-74.26266666666666,31.817665002671447,-70.0,-100.0
134,134,80.20000000000019,-78.59733333333334,27.608327117415552,-80.0,-100.0
135,135,80.20000000000019,-77.39733333333334,29.167561769122155,-80.0,-100.0
136,136,80.20000000000019,-75.864,28.066837560841574,-70.0,-100.0
137,137,80.20000000000019,-76.596,31.00043414749759,-70.0,-100.0
138,138,80.20000000000019,-77.06400000000001,28.755876570421812,-70.0,-100.0
139,139,80.20000000000019,-76.33066666666667,29.258443673958855,-75.0,-100.0
140,140,80.20000000000019,-79.59733333333334,28.554481134996827,-90.0,-100.0
141,141,80.20000000000019,-76.79733333333334,28.634422051478932,-70.0,-100.0
142,142,80.20000000000019,-79.464,26.618913776986982,-80.0,-100.0
143,143,80.20000000000019,-80.464,27.47068566065775,-90.0,-100.0
144,144,80.20000000000019,-75.73066666666666,26.807212827064962,-70.0,-100.0
145,145,80.20000000000019,-76.26266666666666,32.093298462797854,-80.0,-100.0
146,146,80.20000000000019,-77.264,29.609145614151057,-80.0,-100.0
147,147,80.20000000000019,-75.06400000000001,30.383489551618887,-80.0,-100.0
148,148,80.20000000000019,-74.264,31.64309567662432,-80.0,-100.0
149,149,80.20000000000019,-76.33066666666667,30.08969690036037,-75.0,-100.0
150,150,80.20000000000019,-75.79733333333334,29.18660867970486,-70.0,-100.0
151,151,80.20000000000019,-77.864,28.82634276722134,-80.0,-100.0
152,152,80.20000000000019,-78.864,27.692899884266378,-80.0,-100.0
153,153,80.20000000000019,-80.19733333333333,28.310450241719746,-90.0,-100.0
154,154,80.20000000000019,-76.464,28.278682854758294,-70.0,-100.0
155,155,80.20000000000019,-79.53066666666668,28.118207497792064,-90.0,-100.0
156,156,80.20000000000019,-74.72933333333333,31.614883724108335,-70.0,-100.0
157,157,80.20000000000019,-76.39733333333334,28.703216885142968,-80.0,-100.0
158,158,80.20000000000019,-77.46266666666666,31.286462560595705,-85.0,-100.0
159,159,80.20000000000019,-75.864,29.683003621601383,-70.0,-100.0
160,160,80.20000000000019,-74.59733333333334,30.314986275584715,-70.0,-100.0
161,161,80.20000000000019,-76.664,29.1042660790476,-70.0,-100.0
162,162,80.20000000000019,-75.264,29.058977453906863,-70.0,-100.0
163,163,80.20000000000019,-73.72933333333333,31.56938716893667,-70.0,-100.0
164,164,80.20000000000019,-74.73066666666666,28.851712708645618,-70.0,-100.0
165,165,80.20000000000019,-76.19733333333333,29.33246653264757,-70.0,-100.0
166,166,80.20000000000019,-77.33066666666667,29.53633682244448,-85.0,-100.0
167,167,80.20000000000019,-76.39733333333334,28.329160351521594,-70.0,-100.0
168,168,80.20000000000019,-77.864,28.360031217660314,-80.0,-100.0
169,169,80.20000000000019,-81.33066666666667,28.80537900385198,-100.0,-100.0
170,170,80.20000000000019,-76.264,28.358940459756262,-70.0,-100.0
171,171,80.20000000000019,-78.73066666666666,29.708180571837275,-90.0,-100.0
172,172,80.20000000000019,-77.264,28.69439266941657,-80.0,-100.0
173,173,80.20000000000019,-74.864,29.288371480845445,-70.0,-100.0
174,174,80.20000000000019,-76.664,28.267619355014684,-70.0,-100.0
175,175,80.20000000000019,-77.53066666666668,28.368226232099115,-75.0,-100.0
176,176,80.20000000000019,-76.864,29.069216891183487,-80.0,-100.0
177,177,80.20000000000019,-78.86266666666667,30.298304785728362,-80.0,-100.0
178,178,80.20000000000019,-76.86266666666667,32.04327188176779,-90.0,-100.0
179,179,80.20000000000019,-77.19733333333333,27.80285823835785,-70.0,-100.0
180,180,80.20000000000019,-73.06400000000001,30.034631744038425,-70.0,-100.0
181,181,80.20000000000019,-74.92933333333333,31.041410076791887,-70.0,-100.0
182,182,80.20000000000019,-74.79733333333334,28.852258020627946,-70.0,-100.0
183,183,80.20000000000019,-73.93066666666667,28.413911960321297,-70.0,-100.0
184,184,80.20000000000019,-79.06400000000001,27.519286037250325,-80.0,-100.0
185,185,80.20000000000019,-81.59733333333334,27.682167416748456,-100.0,-100.0
186,186,80.20000000000019,-74.864,28.852649283326954,-70.0,-100.0
187,187,80.20000000000019,-76.196,31.23262798207458,-80.0,-100.0
188,188,80.20000000000019,-77.99733333333333,29.13491364134944,-90.0,-100.0
189,189,80.20000000000019,-76.13066666666667,28.152243123575243,-70.0,-100.0
190,190,80.20000000000019,-79.19733333333333,29.124038059460258,-90.0,-100.0
191,191,80.20000000000019,-73.13066666666667,30.304006218467052,-70.0,-100.0
192,192,80.20000000000019,-76.79733333333334,28.912456246784412,-80.0,-100.0
193,193,80.20000000000019,-78.664,28.502671874755894,-90.0,-100.0
194,194,80.20000000000019,-78.33066666666667,28.56688980076217,-80.0,-100.0
195,195,80.20000000000019,-75.33066666666667,29.355031247735987,-70.0,-100.0
196,196,80.20000000000019,-82.53066666666668,27.539963560050143,-100.0,-100.0
197,197,80.20000000000019,-79.13066666666667,28.8345532227492,-90.0,-100.0
198,198,80.20000000000019,-76.79733333333334,28.564490652245542,-70.0,-100.0
199,199,80.20000000000019,-78.53066666666668,27.928986010157196,-80.0,-100.0
