

gen best mean std gain diversity
0 13.5 -72.831333 29.332043 13.5 0.577337
0 36.55 -9.871667 31.155132 -31.65 0.636549
1 39.25 -8.688667 33.952272 39.25 0.668104
2 39.25 8.070667 29.202709 6.15 0.683014
3 45.9 15.067667 26.07796 45.9 0.687243
4 46.0 14.071 33.243553 46.0 0.705704
5 56.7 20.848667 24.969181 56.7 0.717591
6 56.7 22.042333 34.669775 32.75 0.723059
7 46.15 19.036333 36.356469 33.55 0.694632
8 50.05 20.664 33.601244 50.05 0.673137
9 50.05 16.396667 37.4261 37.9 0.718417
10 50.05 18.856 38.738563 18.85 0.749057
11 50.05 19.003667 36.83867 44.45 0.735933
12 50.05 17.909667 35.676588 39.25 0.768569
13 50.05 24.183 31.154412 40.3 0.719686
14 54.0 19.383667 37.360108 54.0 0.724298
15 54.0 16.792333 40.654999 43.1 0.719953
16 54.15 20.619667 37.291901 54.15 0.729572
17 54.15 23.02 28.541559 32.3 0.686905
18 47.7 24.601 27.762809 39.4 0.713902
19 46.9 18.267 36.766277 44.75 0.701273
20 48.6 21.418 30.057212 48.6 0.644593
21 48.6 20.959333 34.770109 40.0 0.627536
22 47.7 22.026333 26.608725 28.15 0.677672
23 47.7 19.945667 31.813034 34.45 0.64233
24 47.7 23.728 27.91337 32.6 0.661861
25 49.2 20.032667 34.507971 49.2 0.632478
26 49.2 14.701333 33.561363 30.9 0.69253
27 49.2 20.394667 32.705288 38.2 0.648351
28 47.7 17.055667 34.477907 43.3 0.703834
29 47.7 20.485333 32.261353 34.45 0.648026
30 49.0 23.799667 27.068196 49.0 0.559365
31 49.0 17.460333 39.446015 28.65 0.613807
32 56.75 21.125 32.929882 56.75 0.582271
33 56.75 22.598 27.977581 41.65 0.576083
34 56.75 22.698 27.901619 30.7 0.512243
35 56.75 24.317333 29.581418 31.6 0.531953
36 56.75 21.945 28.251174 37.8 0.500747
37 56.75 17.161667 41.238518 45.55 0.582242
38 48.55 21.214333 28.287087 48.55 0.541926
39 48.55 19.455 37.457044 40.95 0.54564
40 48.55 12.338667 39.737511 11.75 0.623848
41 53.3 19.323333 35.907959 53.3 0.607693
42 53.3 22.187 29.238534 36.65 0.541522
43 54.65 20.445 32.280375 54.65 0.587365
44 54.65 17.963667 36.012738 24.5 0.546496
45 46.6 16.643333 32.332285 21.95 0.559959
46 48.1 17.159333 33.113571 48.1 0.55969
47 48.1 17.659333 35.955252 32.75 0.544722
48 47.7 11.020333 36.445235 32.8 0.552936
49 47.7 15.469667 38.100792 27.5 0.581411
50 46.45 13.533667 37.621335 18.65 0.635698
51 47.7 15.531667 31.829685 38.65 0.665146
52 47.7 17.86 36.738358 46.45 0.611688
53 47.7 15.414333 35.505446 34.45 0.597709
54 47.7 21.001 29.228021 22.4 0.581352
55 48.9 15.853667 39.510302 48.9 0.580293
56 49.45 16.014333 40.154341 49.45 0.567258
57 49.45 20.739333 29.747802 43.15 0.559197
58 49.45 22.857 31.883844 33.85 0.520185
59 42.6 14.107333 36.715313 42.6 0.507922
60 53.55 16.041667 38.957456 53.55 0.576779
61 53.55 15.383 37.684297 11.15 0.611355
62 47.7 19.582667 34.496696 40.0 0.639425
63 55.6 10.365667 39.376322 55.6 0.647708
64 56.2 16.19 44.465624 56.2 0.658699
65 56.2 15.055333 38.407767 32.5 0.657576
66 56.2 10.057667 44.756392 19.9 0.700695
67 45.1 14.046667 36.350471 34.45 0.682804
68 47.7 17.634 37.495846 47.7 0.695218
69 44.45 12.087 39.029533 34.45 0.692674
70 47.7 16.995667 37.184478 32.45 0.688188
71 40.3 11.555 37.009539 40.3 0.674121
72 47.7 16.008667 39.246221 32.75 0.691648
73 43.55 15.634 33.428104 43.55 0.665291
74 47.7 14.372 39.846668 27.75 0.660526
75 58.05 9.958667 37.36873 58.05 0.701923
76 58.05 16.775667 34.128715 -31.5 0.689037
77 48.75 3.924667 41.581047 48.75 0.744945
78 48.75 10.688333 41.006079 48.75 0.761071
79 39.8 10.194 35.927336 39.1 0.756419
80 41.8 11.619333 35.744323 41.8 0.719546
81 50.35 17.191333 30.653856 50.35 0.773499
82 50.35 14.870333 34.507212 34.45 0.73207
83 49.45 13.169 34.654619 38.2 0.728531
84 45.3 13.397333 38.323311 45.3 0.695696
85 45.3 11.883667 38.105967 9.25 0.762876
86 45.75 14.162 33.929378 45.75 0.740367
87 45.75 16.878667 32.886581 34.3 0.721172
88 50.9 14.881 31.033627 50.9 0.708284
89 55.15 15.664667 33.076069 55.15 0.751128
90 55.15 14.730667 33.593686 21.15 0.712373
91 41.35 14.080667 34.801174 37.3 0.706437
92 46.15 11.196333 34.239803 46.15 0.704465
93 46.15 16.269667 33.268232 34.3 0.713264
94 41.25 11.859333 39.25015 41.25 0.693827
95 37.25 15.245667 33.134579 37.25 0.702692
96 51.95 18.555333 25.680298 51.95 0.695488
97 51.95 16.129667 35.810216 18.65 0.719803
98 51.95 15.613667 34.380769 16.15 0.695354
99 51.35 16.192 32.016523 51.35 0.715084
