,gen,best,mean,sd,med,worst
0,0,24.983365479276877,-4.167119761750195,5.716200471442687,-5.707351350916008,-11.895366938075714
1,1,24.983365479276877,-4.023260168874735,5.990416318654759,-5.7015947451725015,-11.895366938075714
2,2,24.983365479276877,-3.6157167113572277,6.44284198051207,-5.679942936176171,-11.895366938075714
3,3,24.983365479276877,-3.7102885332034914,6.228288968795246,-5.681973579098006,-11.895366938075714
4,4,24.983365479276877,-3.571964709930738,6.342090135948477,-5.6604026184473994,-11.895366938075714
5,5,24.983365479276877,-3.567582426460631,6.582916001597206,-5.684004222019842,-11.895366938075714
6,6,24.983365479276877,-3.5606845765113406,6.546260328952849,-5.681973579098006,-11.895366938075714
7,7,25.04627406270007,-3.4855825472328483,6.639244390714091,-5.6604026184473994,-11.895366938075714
8,8,25.04627406270007,-3.6551444845128445,6.437682276134459,-5.684004222019842,-11.895366938075714
9,9,27.885267999352287,-3.237895777218353,7.18074557354442,-5.632667491631642,-11.895366938075714
10,10,36.96229039487828,-2.9894571706139415,7.590535026080221,-5.63172307316732,-11.895366938075714
11,11,38.03944812063001,-2.8038262049546465,8.387195769045922,-5.632667491631642,-11.895366938075714
12,12,38.03944812063001,-2.9211987716111074,8.101888267282552,-5.63172307316732,-11.895366938075714
13,13,38.03944812063001,-2.863793258831079,8.033572293697654,-5.630869480472049,-11.895366938075714
14,14,38.03944812063001,-3.007910128002294,7.923118595289882,-5.632667491631642,-11.895366938075714
15,15,38.03944812063001,-2.9267386567090194,8.287753872313322,-5.632667491631642,-11.895366938075714
16,16,38.03944812063001,-3.036437945515322,7.994284816860375,-5.63172307316732,-11.895366938075714
17,17,38.03944812063001,-2.533833511667655,8.791995460782434,-5.63172307316732,-11.895366938075714
18,18,38.03944812063001,-2.7682883879986444,8.553110094925701,-5.640862300718629,-11.895366938075714
19,19,38.03944812063001,-2.546794837344248,8.808615429867457,-5.630869480472049,-11.895366938075714
20,20,38.03944812063001,-2.7943069180025786,8.53411250972532,-5.63257666586259,-11.895366938075714
21,21,38.03944812063001,0.8290141510669421,11.043728212035127,-5.609718309418169,-10.623059382922044
22,22,38.03944812063001,3.560023590301043,11.671129453657956,1.633369487373252,-11.6731986820141
23,23,38.03944812063001,4.325963385402404,11.953752960031292,2.7257221226920296,-10.393275523062051
24,24,38.03944812063001,5.486512180387951,12.853881669329297,4.245614916888638,-13.462875186254916
25,25,38.03944812063001,6.081549443212935,13.114566068200737,5.36352963625513,-10.393275523062051
26,26,38.03944812063001,6.299087938629629,13.039703549391707,5.3983789282266414,-11.610637213458624
27,27,38.03944812063001,7.37659652949442,13.152307938898264,5.469703144332934,-14.401954802572535
28,28,38.03944812063001,6.869327426742716,14.002964045800528,5.479737158281015,-11.203819531138342
29,29,38.03944812063001,7.324022402025316,13.380358435189972,5.479737158281015,-10.625807209421641
30,30,39.079308575924614,7.529566558881229,14.448470673564183,5.4790156994377845,-11.596514793324275
31,31,39.079308575924614,7.046433535143974,13.458985740958335,5.189774713658059,-10.393275523062051
32,32,39.079308575924614,7.257206476091495,12.788124375083713,5.475067257669171,-9.99629991369915
33,33,44.92983299028852,7.069628127355729,14.342084781109975,5.292181232914801,-11.775196981231968
34,34,44.92983299028852,6.860101088607478,14.609817247004855,4.2580490714666634,-12.528290763639983
35,35,44.92983299028852,8.643557923514045,14.22666634003947,5.479737158281015,-10.556560555308337
36,36,44.92983299028852,7.8532771444939184,14.82725865541886,5.479737158281015,-13.342917673645516
37,37,44.92983299028852,9.237168967866506,14.604917778858763,5.958293291926729,-11.923519156553645
38,38,52.01844220772638,8.049771220326006,14.414565236062648,5.477402207975093,-10.845143675798969
39,39,52.01844220772638,8.760624357838848,14.896902566331706,5.479737158281015,-10.393275523062051
40,40,52.01844220772638,7.935808993831718,14.857998873355646,5.479737158281015,-13.418176969824817
41,41,52.01844220772638,8.385948412078251,15.631608579476811,5.479737158281015,-11.557859284632755
42,42,52.01844220772638,11.333385579132868,15.818093499334639,7.457745305699815,-10.389432621326403
43,43,52.01844220772638,10.178487156968874,14.709640655573821,7.2920428860347,-10.393275523062051
44,44,52.01844220772638,10.94108452557352,14.504328686845929,8.776283005823213,-10.38836445636263
45,45,52.01844220772638,11.33339852114793,15.190358240241833,10.020014424166408,-11.747038908877554
46,46,52.01844220772638,10.410508519745443,14.58004431041147,8.659516713291843,-13.435669414430354
47,47,52.01844220772638,10.78052706153353,15.241491865985981,8.858224765972757,-10.393275523062051
48,48,52.01844220772638,12.121034123242069,15.632970532475918,13.44907353550897,-10.461204106206623
49,49,52.01844220772638,10.936451731644038,15.732804787178088,8.215250095577321,-10.393275523062051
50,50,52.01844220772638,11.871537333513059,15.151154120258795,10.035737976200132,-10.323561162194984
51,51,58.64476110379527,11.23641316730741,15.491411558136774,9.109230002313838,-11.635764353564259
52,52,58.64476110379527,12.005322421646422,16.109151271214724,10.353463876908135,-10.70262082174649
