,gen,best,mean,sd,med,worst
0,0,62.5,9.933333333333334,16.520055151912242,0.0,0.0
1,1,62.5,14.511173184357542,18.940288066221687,0.0,0.0
2,2,62.5,16.3623595505618,19.63871403158933,2.5,0.0
3,3,62.5,16.944444444444443,20.499924721331222,2.5,0.0
4,4,62.5,16.170520231213874,20.173627787556267,2.5,0.0
5,5,62.5,16.694915254237287,20.355807542296937,2.5,0.0
6,6,62.5,16.761363636363637,21.05410741517167,0.0,0.0
7,7,62.5,17.5,21.281216445739293,0.0,0.0
8,8,62.5,17.217514124293785,21.189670187003415,2.5,0.0
9,9,67.5,17.780898876404493,21.946814549153657,1.25,0.0
10,10,67.5,17.67543859649123,21.925876837655334,0.0,0.0
11,11,67.5,18.39887640449438,22.073826559123187,2.5,0.0
12,12,67.5,19.574175824175825,22.873667453696022,3.75,0.0
13,13,67.5,18.887283236994218,22.5398878321577,2.5,0.0
14,14,67.5,18.646408839779006,22.36140496156155,2.5,0.0
15,15,67.5,18.55491329479769,22.966578925382745,0.0,0.0
16,16,67.5,18.834269662921347,23.211516532693565,1.25,0.0
17,17,67.5,18.314917127071823,23.24188799538061,0.0,0.0
18,18,67.5,17.91907514450867,23.49681654147959,0.0,0.0
19,19,70.0,18.868715083798882,23.400170080610618,2.5,0.0
20,20,70.0,17.227011494252874,22.751567212151855,0.0,0.0
21,21,70.0,30.85,23.895309860584216,36.25,0.0
22,22,70.0,37.18543046357616,22.662775141905765,45.0,0.0
23,23,70.0,36.266666666666666,21.961607915228388,43.75,0.0
24,24,70.0,38.62244897959184,21.736250782601207,45.0,0.0
25,25,70.0,36.42123287671233,22.150844038787774,42.5,0.0
26,26,70.0,36.58496732026144,22.753207836017264,45.0,0.0
27,27,70.0,39.46308724832215,21.516662340012978,45.0,0.0
28,28,75.0,36.92567567567568,22.13307150562687,45.0,0.0
29,29,75.0,42.61824324324324,18.602651791359275,45.0,0.0
30,30,75.0,41.013513513513516,20.835256789707696,47.5,0.0
31,31,75.0,39.88175675675676,20.687782127290447,45.0,0.0
32,32,75.0,41.99324324324324,20.841582856584086,48.75,0.0
