

gen best mean std gain diversity
0 30.523576 -2.220092 8.004968 -7.08664 0.575275
0 34.401337 17.845464 9.316829 13.564384 0.550451
1 34.401337 21.653269 9.444187 -38.397531 0.536956
2 37.229904 21.068659 10.047908 -11.66341 0.532492
3 41.711981 25.751047 9.540535 16.040815 0.528977
4 41.494767 22.089852 10.263993 -28.397531 0.521258
5 47.118479 27.73753 9.688133 -11.307164 0.495007
6 41.362076 28.316008 9.222075 -12.138524 0.483063
7 42.561741 27.708434 9.444757 -27.238576 0.455459
8 44.324689 29.319859 9.157139 -15.857864 0.456117
9 42.244781 26.527976 7.532339 -13.670068 0.445305
10 41.177565 29.082584 9.99158 6.748706 0.444106
11 41.609231 25.66542 8.958301 14.778053 0.434592
12 39.477533 29.309581 7.575045 -5.647054 0.405148
13 39.477533 30.650667 9.726849 -10.55884 0.400235
14 41.5722 32.0993 7.485953 12.159514 0.391244
15 41.41558 34.389855 7.774172 8.845068 0.37546
16 50.80563 33.706318 8.346017 -10.861142 0.383525
17 50.80563 33.992319 10.213426 16.417048 0.383529
18 41.493579 32.608564 7.769513 7.624141 0.366701
19 41.493579 31.737029 9.003416 -33.670068 0.368957
20 57.069493 33.71833 9.333029 -11.926462 0.366996
21 42.7859 34.149378 8.180189 -8.086628 0.359214
22 61.844199 35.040533 9.24998 -13.017941 0.354946
23 61.844199 36.715864 10.913487 8.82151 0.348172
24 41.916392 35.232865 8.531185 20.447819 0.344816
25 42.454532 34.73188 9.37786 -20.861142 0.342864
26 51.888893 37.272625 9.508329 -10.861142 0.326073
27 51.888893 38.064007 7.751676 8.540136 0.336631
28 41.523573 34.584021 7.677644 10.965434 0.324564
29 53.823788 37.323993 8.34229 -0.636433 0.32031
30 55.311694 38.711267 8.969117 -21.952621 0.312994
31 41.616529 36.991023 10.030783 14.040815 0.317803
32 58.585318 39.055017 5.630636 -11.835034 0.313353
33 60.782901 40.031788 11.262287 -5.389877 0.310563
34 48.184539 36.260972 7.630481 -2.185322 0.314487
35 48.184539 36.397986 9.136211 -7.303908 0.293875
36 48.639211 37.349845 9.42125 6.186412 0.297154
37 41.516254 36.777872 6.901394 9.431458 0.284613
38 44.581996 39.048512 6.573643 -5.74001 0.283091
39 51.301496 38.544302 7.215363 -6.459106 0.290534
40 53.675759 39.292602 8.330868 -13.905243 0.289337
41 67.812948 40.370591 9.794256 -8.619288 0.276702
42 43.474616 38.644624 7.198947 -25.804091 0.281733
43 58.159676 38.272749 7.883184 -11.835034 0.285216
44 59.999751 40.617607 10.160192 -11.906837 0.279844
45 59.999751 42.433875 9.181721 -1.715729 0.28273
46 52.948867 39.500746 7.840058 -10.220914 0.282285
47 60.524535 39.450225 7.745317 -11.07841 0.286829
48 63.14318 39.375924 9.374302 -8.351135 0.27802
49 58.142999 41.504074 8.627056 9.491942 0.281753
50 41.639551 38.139156 7.362075 14.890394 0.282657
51 63.358113 38.992585 7.561706 12.381528 0.277004
52 57.642197 41.330641 9.799735 -7.563412 0.277838
53 51.593095 39.362652 7.342736 -17.238576 0.280576
54 64.211451 39.377277 7.608409 -11.952621 0.278561
55 66.522895 41.716823 9.206152 -11.500017 0.274001
56 66.522895 42.061887 10.168428 -7.856193 0.269078
57 69.452532 39.610487 10.144401 -2.522225 0.265655
58 69.72962 43.878307 12.256887 5.658606 0.267346
59 85.08058 42.200601 12.102583 15.854613 0.270103
60 76.529242 40.849059 12.29128 -2.864683 0.2646
61 76.529242 46.719949 15.647146 -1.330584 0.265898
62 77.179302 42.557993 13.847758 4.710644 0.263412
63 77.179302 43.101108 12.466777 -9.887203 0.260848
64 76.75262 42.480663 11.191547 2.820298 0.261742
65 59.94999 42.154745 9.167974 8.78131 0.259452
66 62.66368 42.318607 8.382972 5.349806 0.260732
67 84.12121 46.645227 12.858123 6.658476 0.256844
68 76.765825 50.655228 13.752389 -1.914746 0.255175
69 76.764743 47.63133 13.830124 2.588382 0.2573
70 83.560015 50.178117 15.395151 1.885987 0.265032
71 76.831024 45.303087 13.119458 2.820298 0.255102
72 72.350125 46.903508 14.558006 -10.513035 0.256482
73 77.040307 44.544374 12.966609 2.411208 0.256704
74 77.040307 50.140814 17.423322 4.038876 0.252315
75 76.850189 42.995836 10.766976 2.820298 0.257949
76 88.077784 41.584672 15.357628 41.708744 0.26506
77 76.850189 51.159483 17.770136 9.491942 0.265948
78 76.824738 51.034365 16.478753 2.820298 0.259483
79 72.316944 45.233552 15.091137 12.183673 0.263779
80 76.951101 52.264599 16.487964 6.039628 0.265364
81 76.968576 54.503274 16.071275 6.22253 0.261768
82 83.786722 51.025597 16.167587 3.16608 0.252665
83 76.813751 54.134605 17.287138 -11.500017 0.254183
84 76.790365 50.795108 16.910532 -11.77616 0.260171
85 84.596102 56.82854 16.844097 11.196746 0.254326
86 83.734163 56.325722 20.468289 -6.751624 0.251141
87 77.062691 48.862868 17.19515 8.132777 0.252795
88 84.450906 54.774196 18.869949 9.318875 0.246253
89 84.679491 63.619131 20.201173 11.385902 0.249903
90 77.160953 56.233996 19.608958 -12.45027 0.251756
91 83.977036 57.863528 15.691559 3.987138 0.247386
92 84.130724 53.363547 16.905415 7.42075 0.250049
93 84.763477 61.218563 17.101181 11.441953 0.246073
94 85.694561 65.693423 20.00957 22.105702 0.25008
95 85.694561 59.457402 21.412728 14.802222 0.250754
96 84.248714 60.937667 20.487726 8.461313 0.25382
97 84.649222 58.675364 18.241709 11.833908 0.25234
98 84.062128 57.772026 18.016684 6.860765 0.255196
99 83.558983 55.202221 18.226848 2.120942 0.253975
