

gen best mean std gain diversity
0 36.0 -74.816667 28.940182 36.0 0.577355
0 36.55 -30.509667 39.136405 -85.8 0.568895
1 45.75 -16.006667 36.705533 45.75 0.569988
2 45.75 -8.474 37.686023 -10.55 0.610996
3 45.75 3.039667 32.693513 13.15 0.612118
4 41.75 7.496667 32.677009 30.8 0.602128
5 41.75 11.271333 31.796703 30.8 0.606006
6 39.8 12.793 29.999439 33.95 0.566372
7 49.1 17.249667 24.21965 49.1 0.588451
8 49.1 19.873667 28.792298 24.15 0.58126
9 61.9 20.653667 26.109231 61.9 0.491011
10 61.9 21.684667 30.342525 11.15 0.521165
11 61.9 22.34 27.585694 35.15 0.463833
12 61.9 22.588667 26.488347 35.6 0.46535
13 41.3 21.214667 26.835023 35.15 0.469488
14 41.2 18.178 32.40463 18.65 0.464895
15 43.15 21.118667 26.757389 43.15 0.492548
16 43.15 17.530667 29.05542 11.15 0.500076
17 40.55 16.346 30.528602 31.95 0.505104
18 40.4 15.450333 35.661855 40.4 0.508675
19 40.4 17.473333 31.719606 23.65 0.50903
20 44.45 19.233333 25.424536 44.45 0.487992
21 44.45 18.898 25.383497 11.15 0.485327
22 47.5 18.421 33.632106 47.5 0.465534
23 47.5 23.756667 25.270132 21.15 0.454429
24 47.5 20.902333 30.282432 32.9 0.480711
25 54.4 18.966333 34.911997 54.4 0.513281
26 54.4 19.324333 34.012659 36.05 0.527027
27 54.4 21.088333 33.295083 40.9 0.533871
28 47.65 22.002667 26.916533 39.7 0.495425
29 47.65 21.529 30.870014 20.55 0.514971
30 47.65 16.710667 34.436175 23.65 0.610345
31 46.1 19.945 28.365496 46.1 0.616542
32 49.8 21.618 27.844142 49.8 0.621898
33 49.8 22.008667 29.184579 41.0 0.588401
34 49.8 15.848 37.1824 38.6 0.550153
35 48.65 20.253333 31.396928 48.65 0.55
36 67.65 20.236 32.239639 67.65 0.57481
37 67.65 19.693667 29.849188 34.1 0.610862
38 67.65 21.532 30.468183 26.15 0.566708
39 67.65 19.430333 32.96296 35.45 0.55771
40 67.65 22.525667 26.310297 11.15 0.567051
41 47.0 19.092 26.020015 36.3 0.579601
42 47.45 21.857333 26.062015 47.45 0.592691
43 47.45 19.443 27.520153 21.15 0.651116
44 47.45 17.498333 29.590848 40.85 0.614769
45 50.5 22.218667 22.560611 50.5 0.614966
46 69.0 19.899667 27.221458 69.0 0.630967
47 69.0 22.177 30.532146 30.05 0.582291
48 69.0 19.081 32.067282 37.1 0.617384
49 69.0 24.008333 27.764584 13.65 0.556003
50 50.5 21.137 32.288517 19.75 0.562231
51 51.2 25.604 23.86583 51.2 0.586122
52 51.2 25.212667 23.683205 26.15 0.559879
53 51.2 22.269 28.408579 41.75 0.541104
54 48.95 17.249 35.946428 31.55 0.552892
55 48.05 19.768 31.314578 48.05 0.56904
56 48.05 21.121333 30.276874 11.15 0.547777
57 48.05 18.268667 28.509205 17.45 0.547479
58 44.9 19.394 28.410556 28.65 0.524515
59 47.5 21.349667 25.013521 11.15 0.519795
60 61.3 17.770333 30.176383 61.3 0.550856
61 61.3 23.108333 27.427976 61.3 0.545797
62 61.3 25.553667 25.040856 34.1 0.509495
63 57.15 21.926333 31.030584 46.25 0.530865
64 57.15 24.629333 25.583897 28.65 0.519373
65 62.65 23.955667 25.858237 62.65 0.525939
66 62.65 20.092333 32.483741 41.6 0.52234
67 62.65 24.459667 23.511929 35.95 0.525908
68 58.15 20.963 33.196506 16.9 0.55454
69 46.4 22.071 26.870549 21.15 0.528728
70 46.25 21.771667 29.132526 37.25 0.535049
71 47.5 23.542667 27.572498 29.15 0.569444
72 47.6 18.412667 31.837114 47.6 0.537107
73 49.05 17.863 35.260853 49.05 0.565684
74 49.05 22.755333 31.510116 13.95 0.537136
75 52.7 24.903333 25.806077 52.7 0.581262
76 52.7 21.182333 33.577498 43.4 0.595334
77 47.5 22.902667 27.392962 39.95 0.581705
78 47.5 20.804 31.79512 3.6 0.564403
79 46.5 23.783 26.00624 9.65 0.553514
80 50.15 22.052333 29.204548 50.15 0.562636
81 50.15 23.717 33.004523 44.9 0.551232
82 67.15 22.137667 30.711743 67.15 0.559391
83 67.15 24.793333 30.932909 12.15 0.56093
84 67.15 22.750333 28.343109 40.9 0.55885
85 67.15 21.022 32.250209 24.65 0.571467
86 67.15 22.087 32.95219 10.0 0.541285
87 47.5 21.536333 29.873307 45.95 0.590302
88 54.85 22.968333 26.307545 54.85 0.590373
89 54.85 21.530333 31.791489 35.65 0.578485
90 54.85 18.777667 33.362551 38.0 0.593176
91 62.95 20.001333 31.428824 62.95 0.621531
92 62.95 21.161333 31.664881 37.6 0.606651
93 67.6 24.389 27.926275 67.6 0.538753
94 67.6 25.943667 27.958703 21.15 0.531784
95 67.6 19.938333 35.2777 41.45 0.539386
96 67.6 22.125333 33.510635 21.15 0.538274
97 67.6 26.144 27.093387 44.7 0.535715
98 67.6 19.825333 36.622167 37.3 0.52793
99 67.6 26.188333 26.609054 21.15 0.51494
