# gen best mean std diversity
0.000000 39.601837 8.315286 2.103435 0.527973
1.000000 66.200907 11.370965 1.790272 0.486354
2.000000 66.383229 17.606916 3.296969 0.448616
3.000000 66.185869 19.833229 2.887806 0.420100
4.000000 75.326677 22.005632 3.662332 0.365386
5.000000 66.260207 24.433526 2.359583 0.309401
6.000000 57.918596 21.743523 1.121978 0.474282
7.000000 57.918596 28.111538 0.954609 0.537206
8.000000 74.775442 24.477217 1.029431 0.510914
9.000000 74.771489 26.347826 1.819368 0.483493
10.000000 86.271655 26.691749 1.349454 0.420843
11.000000 88.073532 28.534921 5.600642 0.404655
12.000000 86.271655 28.295462 3.058468 0.347692
13.000000 86.271655 28.723579 5.212069 0.541036
14.000000 86.271655 28.964828 4.106701 0.508577
15.000000 87.063229 34.164410 3.282775 0.484470
16.000000 87.162547 36.967010 4.268514 0.430854
17.000000 86.271655 38.282759 3.259630 0.396756
18.000000 86.331655 37.637906 2.557641 0.360167
19.000000 88.472828 39.602356 2.288279 0.330906
20.000000 88.047729 42.321546 6.880489 0.390801
21.000000 84.664519 32.325869 3.565952 0.353980
22.000000 85.150040 37.367546 5.084581 0.308923
23.000000 84.959599 36.065998 5.013543 0.268011
24.000000 86.982547 40.474520 8.525167 0.266429
25.000000 87.016415 41.850769 4.048033 0.273989
26.000000 88.476168 44.241141 2.486716 0.431649
27.000000 88.651940 47.607492 2.031212 0.448560
28.000000 88.476168 45.683727 1.847304 0.386337
29.000000 88.476168 48.209439 0.934292 0.379488
30.000000 86.192890 46.485711 2.460233 0.354574
31.000000 87.137040 48.786137 1.573366 0.305317
32.000000 88.416168 50.388252 0.894605 0.289292
33.000000 88.782547 52.938391 0.923179 0.480865
34.000000 88.782547 52.265552 2.495574 0.424904
35.000000 86.192890 52.415489 1.629243 0.319032
36.000000 86.192890 50.555903 4.234321 0.300927
37.000000 88.052892 51.987771 1.313886 0.249587
38.000000 88.476796 51.467450 1.045322 0.223782
39.000000 88.545064 50.694003 1.934170 0.221221
40.000000 87.452892 54.833797 1.161242 0.357971
41.000000 87.702547 55.589711 1.690559 0.286961
42.000000 87.822547 58.533637 3.659854 0.271028
43.000000 89.252828 57.726341 5.104625 0.268998
44.000000 89.432828 59.794947 1.173578 0.257166
45.000000 88.356168 59.361007 0.798714 0.246149
46.000000 89.252828 56.640743 4.104670 0.412724
47.000000 88.542547 56.597832 0.776752 0.398054
48.000000 87.748354 58.122286 3.861980 0.372673
49.000000 87.688354 56.127121 2.457662 0.335026
50.000000 90.216796 56.445745 3.543338 0.279766
51.000000 87.688354 61.928067 1.050177 0.242408
52.000000 87.452892 58.233503 3.348806 0.234749
53.000000 88.302547 56.409737 2.134312 0.284839
54.000000 88.602547 61.668568 4.386785 0.270389
55.000000 90.631733 58.047018 1.620684 0.270179
56.000000 90.631733 58.432567 1.502190 0.218480
57.000000 90.631733 60.058443 0.592585 0.212106
58.000000 88.772892 60.065498 1.131827 0.200313
59.000000 88.112892 62.906048 1.692783 0.196336
60.000000 87.239599 60.446376 2.436941 0.344820
61.000000 89.672828 57.527621 1.259448 0.229452
62.000000 89.672828 59.385118 2.244409 0.207793
63.000000 89.672828 61.195205 3.643732 0.210116
64.000000 88.011655 60.676313 4.773056 0.205926
65.000000 88.351940 62.783894 2.599002 0.201942
66.000000 87.152892 63.501051 1.464171 0.367833
67.000000 87.748354 66.167175 0.646453 0.391042
68.000000 88.536168 67.916977 2.298028 0.377119
69.000000 87.932892 64.950562 3.564244 0.347940
70.000000 87.932892 64.572339 4.179358 0.314899
71.000000 88.352892 64.188973 2.661521 0.283839
72.000000 88.712892 64.726996 1.296274 0.273665
73.000000 88.952828 67.785045 2.373557 0.326330
74.000000 88.896796 66.050012 3.908327 0.265401
75.000000 89.531732 68.844062 6.132926 0.251459
76.000000 89.531732 69.445963 2.476342 0.233736
77.000000 89.531732 64.521683 2.689127 0.232732
78.000000 89.372892 69.659328 2.923247 0.228192
79.000000 89.372892 68.354315 2.635855 0.222896
80.000000 88.772892 66.177746 2.024903 0.276116
81.000000 87.396168 69.853051 1.296298 0.264748
82.000000 88.956796 69.399565 1.933232 0.260789
83.000000 88.956796 72.484689 2.404129 0.260436
84.000000 88.956796 70.262051 2.309297 0.253793
85.000000 88.831733 70.442836 1.350895 0.248699
86.000000 88.412828 70.584977 5.321526 0.301056
87.000000 88.412828 67.868911 1.512784 0.258129
88.000000 88.952892 65.510456 4.102579 0.233567
89.000000 88.952892 66.954733 1.390446 0.232674
90.000000 87.512828 66.140535 2.728000 0.226267
91.000000 87.771655 67.886786 2.943967 0.210801
92.000000 87.456168 70.807816 1.806346 0.216355
93.000000 88.292892 68.338596 0.848501 0.335236
94.000000 88.292892 72.912468 1.690678 0.304797
95.000000 88.292892 69.506832 2.701461 0.295728
96.000000 88.292892 72.671968 2.969670 0.292086
97.000000 88.292892 73.970563 3.616379 0.256907
98.000000 88.472892 72.248763 1.606217 0.236804
99.000000 88.472892 65.675811 4.287404 0.213051
