

gen best mean std gain diversity
0 87.42643 10.058732 28.904167 35.2 0.57535
0 90.206611 78.228645 26.420281 57.4 0.548349
1 90.206611 80.039474 23.691647 57.4 0.546149
2 90.253561 80.600122 22.605016 61.0 0.535895
3 90.253561 79.055738 26.114257 49.0 0.525662
4 89.558539 82.956578 19.17535 50.8 0.530465
5 90.373561 84.03113 17.181288 62.2 0.511504
6 89.630612 85.488087 14.055315 51.4 0.50456
7 90.168962 80.948459 24.583518 56.2 0.484081
8 90.073561 85.075668 16.253398 29.8 0.478505
9 89.967729 84.418451 18.177559 30.4 0.447793
10 89.590924 85.104399 14.902318 29.8 0.445622
11 89.402832 84.547476 17.045992 29.8 0.414369
12 89.966611 83.331141 20.942896 55.0 0.406695
13 89.966611 85.822646 17.180138 49.0 0.37116
14 89.666611 86.487401 15.435276 52.0 0.354153
15 89.97194 87.976998 10.972024 54.4 0.325085
16 89.97194 89.301604 0.784795 54.4 0.315677
17 90.362832 86.319403 16.856816 58.6 0.313593
18 91.279361 88.26056 10.969116 67.6 0.318041
19 91.279361 88.692229 8.577437 5.8 0.312606
20 89.97194 89.460484 0.716389 50.8 0.312278
21 90.202666 88.803962 7.824339 57.4 0.305298
22 89.97194 89.36863 0.826825 50.8 0.304678
23 89.97194 89.582958 0.838747 50.8 0.302508
24 90.33194 89.483738 0.910376 58.0 0.300516
25 89.97194 88.338577 11.02467 50.8 0.300296
26 89.97194 89.665147 0.777242 30.4 0.304971
27 89.97194 89.720636 0.72566 50.8 0.303725
28 89.97194 89.182891 7.833818 54.4 0.301135
29 89.97194 89.179778 7.835832 54.4 0.304108
30 89.97194 89.833727 0.562063 54.4 0.301972
31 89.97194 89.840229 0.553972 54.4 0.303532
32 89.97194 88.850087 7.097168 54.4 0.305713
33 89.97194 89.670482 3.40754 54.4 0.309312
34 89.97194 89.291098 7.835243 54.4 0.312621
35 89.97194 89.580544 4.171992 54.4 0.311805
36 89.97194 88.345062 11.245448 54.4 0.315198
37 89.97194 89.318385 5.656945 54.4 0.316123
38 89.97194 89.407902 5.643277 54.4 0.318541
39 89.97194 87.101942 14.474826 54.4 0.325659
40 89.97194 89.234729 7.830321 54.4 0.32422
41 89.97194 89.389384 6.30393 54.4 0.329558
42 89.97194 89.916315 0.322314 54.4 0.334839
43 89.97194 89.308639 7.067536 54.4 0.331954
44 89.97194 88.845667 8.844302 54.4 0.33223
45 89.97194 88.708807 10.052235 54.4 0.330018
46 89.97194 89.009106 7.864719 54.4 0.334013
47 89.97194 89.092315 7.849456 54.4 0.336033
48 89.97194 88.324792 11.035793 54.4 0.337397
49 89.97194 89.357716 5.640045 54.4 0.338383
50 89.97194 89.707387 2.701912 54.4 0.33738
51 89.97194 88.921896 6.526673 54.4 0.343096
52 89.97194 88.73324 9.611232 54.4 0.344166
53 89.97194 88.388438 10.727575 54.4 0.34768
54 90.139688 89.289023 5.374588 58.6 0.347066
55 90.139688 87.849726 12.734999 54.4 0.3492
56 89.97194 89.383363 5.647563 54.4 0.342407
57 89.97194 89.078821 6.591174 54.4 0.341124
58 89.97194 89.764147 0.85344 54.4 0.340194
59 89.97194 87.340106 14.359347 54.4 0.342208
60 89.97194 88.783597 9.608468 54.4 0.343634
61 89.97194 89.860618 0.513938 54.4 0.345377
62 89.97194 88.994191 7.419249 54.4 0.347601
63 89.97194 89.252783 7.832705 54.4 0.347917
64 89.97194 88.73534 10.012629 54.4 0.34557
65 89.97194 89.235333 7.831391 54.4 0.343542
66 89.97194 89.336592 4.383916 54.4 0.344168
67 89.97194 88.745651 10.06062 54.4 0.34401
68 89.97194 88.986067 8.525859 54.4 0.348173
69 89.97194 89.687538 2.748447 54.4 0.34934
70 89.97194 88.219426 12.323924 54.4 0.353359
71 89.97194 89.033647 7.219023 54.4 0.353355
72 89.97194 89.860919 0.59872 54.4 0.344123
73 89.97194 89.389156 5.644789 54.4 0.348729
74 89.97194 88.96754 7.952896 54.4 0.344266
75 89.97194 89.388364 6.350816 54.4 0.346283
76 89.97194 88.94063 8.468314 54.4 0.342677
77 89.97194 88.844927 9.205032 54.4 0.34178
78 89.97194 89.312489 6.319308 54.4 0.34108
79 89.97194 89.882323 0.461108 54.4 0.339283
80 89.97194 89.104309 6.959219 54.4 0.343558
81 90.03194 89.130342 7.351336 55.0 0.344757
82 90.03194 88.996481 7.936416 54.4 0.342287
83 89.97194 89.466909 5.611908 54.4 0.337418
84 89.97194 89.947401 0.228621 54.4 0.342121
85 89.97194 89.898055 0.446516 54.4 0.344344
86 89.97194 89.893957 0.45575 54.4 0.346492
87 89.97194 89.282961 7.828067 54.4 0.344221
88 89.97194 89.036611 7.816533 54.4 0.347706
89 89.97194 89.871881 0.510451 54.4 0.349621
90 89.97194 88.800144 9.564665 54.4 0.348593
91 89.97194 89.326882 6.375318 54.4 0.349186
92 89.97194 88.30877 11.092194 54.4 0.349661
93 89.97194 89.261493 7.828644 54.4 0.351381
94 89.97194 89.36505 5.673777 54.4 0.35298
95 89.97194 88.497909 10.411199 54.4 0.352632
96 89.97194 89.250179 7.838779 54.4 0.357337
97 89.97194 88.824109 9.60892 54.4 0.349967
98 89.97194 89.616466 3.434447 54.4 0.350849
99 89.97194 88.959778 7.536632 54.4 0.349964
