# gen best mean std diversity
0.000000 48.701683 20.639681 3.868428 0.473219
1.000000 74.817915 18.291244 4.501359 0.321268
2.000000 48.652892 20.476648 2.332990 0.455930
3.000000 57.506939 23.995131 3.887771 0.228740
4.000000 65.523028 24.885854 3.064592 0.463124
5.000000 66.540414 25.778024 2.035931 0.294075
6.000000 85.182547 28.969070 5.785112 0.447193
7.000000 85.182547 33.835435 6.003852 0.180351
8.000000 75.125069 34.992833 5.870980 0.454808
9.000000 66.206986 36.783680 6.640875 0.308726
10.000000 66.313025 39.312645 4.611617 0.318494
11.000000 66.194865 34.130127 7.925842 0.204089
12.000000 66.008535 33.576345 4.767148 0.301213
13.000000 66.168118 32.207966 1.767215 0.171833
14.000000 66.309641 34.910783 5.187626 0.193810
15.000000 75.191858 40.207162 5.161629 0.115719
16.000000 75.191858 34.249767 4.405286 0.284862
17.000000 66.228559 37.647984 4.002153 0.194432
18.000000 75.021114 36.960496 6.035713 0.329127
19.000000 66.260207 36.856857 6.930237 0.230569
20.000000 66.222348 43.531763 4.813720 0.351573
21.000000 66.113896 33.492407 4.595461 0.201621
22.000000 75.188859 36.304653 8.310549 0.305627
23.000000 66.111122 32.158128 3.687586 0.120979
24.000000 66.188859 36.449606 5.796078 0.339676
25.000000 48.691732 31.676971 5.238248 0.277553
26.000000 66.171054 31.693420 3.165272 0.066385
27.000000 48.597323 31.424037 2.928932 0.028419
28.000000 66.113896 35.371842 3.981343 0.228451
29.000000 66.347511 35.147069 5.826071 0.151965
30.000000 84.292890 31.096868 2.872538 0.121160
31.000000 84.292890 45.455520 4.603818 0.069035
32.000000 84.292890 38.798167 5.184341 0.330447
33.000000 84.292890 38.591451 7.165328 0.159809
34.000000 84.292890 39.122854 8.204118 0.218764
35.000000 75.165189 38.336892 4.700803 0.154392
36.000000 75.176954 43.230798 7.121168 0.187081
37.000000 75.185869 40.562896 8.032008 0.032792
38.000000 75.176954 40.191218 6.554225 0.333677
39.000000 75.188859 37.899778 6.011246 0.232707
40.000000 85.045189 38.251373 4.735438 0.031489
41.000000 85.045189 33.127618 4.649219 0.028543
42.000000 85.045189 38.843308 9.449770 0.076865
43.000000 75.116678 30.327368 8.219219 0.051520
44.000000 75.194865 29.897600 6.885425 0.255610
45.000000 66.153561 35.491320 7.083870 0.158400
46.000000 66.075744 31.936331 5.311703 0.295992
47.000000 75.142067 35.515091 7.075258 0.221805
48.000000 66.206986 33.953739 7.340541 0.302605
49.000000 75.147798 32.470984 8.461480 0.167467
50.000000 75.162270 41.710188 6.801843 0.155094
51.000000 84.903942 34.872581 6.345501 0.076305
52.000000 84.903942 37.743674 5.959924 0.269038
53.000000 84.963942 40.394847 6.512149 0.198812
54.000000 75.122264 39.594907 7.833461 0.213543
55.000000 75.179917 37.190848 6.249046 0.173431
56.000000 75.458736 38.921542 7.215055 0.302651
57.000000 75.162270 37.497429 5.851106 0.141919
58.000000 75.162270 33.685737 5.095816 0.061585
59.000000 75.162270 39.389038 7.923865 0.044891
60.000000 75.162270 38.310317 8.031118 0.293896
61.000000 75.147798 30.914424 6.151857 0.238535
62.000000 75.147798 39.187706 8.011773 0.162034
63.000000 75.194865 36.175644 4.721994 0.030415
64.000000 66.185869 35.057708 4.652540 0.190499
65.000000 84.650607 41.668098 6.289631 0.089257
66.000000 84.413532 41.334448 6.165685 0.214821
67.000000 75.156456 37.924428 6.800217 0.106559
68.000000 75.185869 42.301212 4.810329 0.233644
69.000000 75.200907 45.608281 6.457332 0.170078
70.000000 75.185869 53.490801 4.732433 0.050316
71.000000 75.216175 46.872657 6.702179 0.041566
72.000000 84.271054 47.487083 5.543499 0.182242
73.000000 84.271054 50.527332 7.648335 0.089161
74.000000 84.331054 51.125435 7.886208 0.234949
75.000000 84.271054 47.684399 4.216720 0.153501
76.000000 84.663942 53.767071 7.418709 0.167211
77.000000 84.271054 49.396268 6.976929 0.054029
78.000000 84.490040 54.532419 4.614587 0.095022
79.000000 84.331054 54.458253 4.305108 0.042129
80.000000 84.663942 53.399355 4.836198 0.174839
81.000000 84.331054 53.719447 6.234922 0.067808
82.000000 84.331054 54.798532 6.509902 0.044047
83.000000 84.331054 44.855398 4.198451 0.036518
84.000000 84.391054 51.547530 4.210758 0.229209
85.000000 84.331054 48.297528 6.416358 0.101861
86.000000 84.331054 45.626605 2.153525 0.056146
87.000000 75.174000 50.273111 3.697942 0.031390
88.000000 84.985189 48.277086 6.088999 0.216279
89.000000 84.353532 44.105599 6.428926 0.152936
90.000000 84.985189 46.182295 5.715806 0.184363
91.000000 84.963942 49.868917 6.451828 0.066314
92.000000 84.511054 40.495084 7.919958 0.226095
93.000000 85.422547 40.704019 7.759179 0.139982
94.000000 85.422547 41.048033 7.416128 0.250268
95.000000 84.663942 43.090928 6.512398 0.201484
96.000000 84.663942 42.082371 8.423061 0.241312
97.000000 84.331054 42.940566 8.528389 0.164160
98.000000 84.663942 44.169054 6.260475 0.051201
99.000000 84.663942 43.827094 5.465797 0.051847
