

gen best mean std gain diversity
0 -10.333333 -80.238444 21.566928 -10.333333 0.577337
0 -0.033333 -55.120444 28.42164 -0.033333 0.615891
1 4.366667 -38.155778 32.680822 -14.233333 0.595741
2 9.233333 -32.642889 31.67821 9.233333 0.522095
3 9.233333 -27.762 35.12888 -73.333333 0.432919
4 9.233333 -27.830222 34.572755 -14.233333 0.468842
5 7.6 -26.406444 34.669343 1.566667 0.417776
6 5.266667 -22.049778 30.886844 -0.033333 0.357488
7 7.7 -23.236444 33.627345 7.7 0.329033
8 7.7 -22.520222 31.953283 0.666667 0.341846
9 7.7 -19.746222 29.448346 4.966667 0.33982
10 7.7 -22.250444 33.328711 -14.233333 0.337498
11 7.466667 -19.535778 31.80102 0.166667 0.3668
12 7.466667 -15.773111 27.94928 4.2 0.386858
13 7.466667 -16.162667 29.253782 3.033333 0.409112
14 7.466667 -16.182444 28.793314 4.2 0.415801
15 7.533333 -17.141556 29.647677 7.533333 0.421224
16 9.233333 -20.186667 30.590965 9.233333 0.429411
17 9.233333 -17.895778 30.196406 -37.033333 0.447222
18 9.233333 -13.121333 28.335185 9.233333 0.447413
19 9.233333 -18.304 32.062439 -14.233333 0.475171
20 13.1 -14.055333 27.51054 13.1 0.47257
21 13.1 -12.524444 31.698019 5.066667 0.475589
22 13.1 -13.339111 29.629191 -14.233333 0.485775
23 13.1 -15.861556 31.872377 9.233333 0.504525
24 13.1 -12.790889 30.686143 1.766667 0.506257
25 13.1 -15.166889 32.349572 4.966667 0.512685
26 14.233333 -16.731333 33.71376 14.233333 0.506548
27 14.233333 -15.406444 32.321501 3.966667 0.537461
28 23.733333 -16.654222 34.411714 23.733333 0.536204
29 23.733333 -11.389111 27.488165 0.933333 0.534648
30 23.733333 -14.237778 32.900088 0.166667 0.60166
31 23.733333 -17.578889 33.539823 3.533333 0.551741
32 23.733333 -16.899333 34.950357 -68.7 0.573557
33 23.733333 -14.928667 33.222764 0.933333 0.586061
34 23.733333 -17.988444 34.400955 5.3 0.589023
35 23.733333 -19.796222 35.872045 6.166667 0.586837
36 23.733333 -17.900667 35.629632 2.033333 0.582826
37 23.733333 -21.240222 36.361748 -68.7 0.586409
