

gen best mean std gain diversity
0 93.053025 12.960864 31.982841 87.4 0.574792
0 93.508142 83.234847 26.779104 88.6 0.560051
1 93.580945 86.079515 22.427008 87.4 0.554307
2 93.9839 83.86774 26.121656 94.0 0.546067
3 93.9839 87.643278 19.69224 81.4 0.53497
4 93.931733 88.545587 17.969523 82.0 0.514898
5 94.066708 88.475561 18.979138 92.2 0.52086
6 93.939644 90.858371 13.221121 82.0 0.505554
7 93.598336 90.470353 13.043217 87.4 0.4938
8 93.490924 89.98791 15.090626 90.4 0.481138
9 93.863558 89.50663 16.591173 91.0 0.47655
10 94.612404 89.409237 16.282573 97.0 0.473471
11 93.876796 91.038754 11.059807 91.6 0.465881
12 93.876796 90.744298 12.057723 82.0 0.450194
13 93.979465 91.734133 7.546521 94.0 0.444252
14 94.678596 90.40083 14.604402 97.6 0.440035
15 93.494823 90.688563 12.856192 82.0 0.428169
16 93.816796 91.156863 10.97753 91.0 0.433499
17 93.931733 92.017068 7.718615 92.2 0.426134
18 93.816796 91.355951 10.435606 91.0 0.415729
19 93.871733 91.999635 7.62314 91.6 0.403243
20 93.494823 91.168214 10.872375 82.0 0.408195
21 93.494823 91.306765 10.062897 90.4 0.399896
22 93.494823 90.437418 14.9743 82.0 0.386603
23 93.876796 91.109321 10.769313 91.6 0.390541
24 93.931733 91.436356 10.623286 92.2 0.384948
25 93.677881 92.321699 5.937417 82.0 0.385609
26 94.348891 90.974096 12.92466 95.8 0.368144
27 94.348891 92.796787 0.710577 88.0 0.371676
28 93.67505 90.925421 11.341973 82.0 0.355934
29 93.430924 91.975454 5.745817 89.8 0.353828
30 93.494823 91.034537 10.518582 90.4 0.346851
31 94.192404 91.170552 12.175283 92.8 0.340023
32 94.192404 91.138318 12.388396 82.0 0.340282
33 94.078336 91.513843 10.871744 82.0 0.332167
34 93.978253 90.64064 13.303076 92.2 0.3303
35 94.576054 92.708492 5.981859 95.8 0.315577
36 94.576054 92.222301 8.923217 89.8 0.314932
37 93.988891 91.660076 9.464791 92.2 0.314983
38 94.22385 89.80554 16.650472 94.0 0.298592
39 94.043558 91.808265 7.552738 92.8 0.299817
40 94.360945 92.171815 9.107456 95.2 0.291379
41 94.372404 92.766114 0.505402 94.6 0.293782
42 94.372404 92.366804 6.407288 85.0 0.287021
43 94.192404 92.715068 6.257421 82.0 0.288808
44 94.099465 90.659555 12.934887 95.2 0.2951
45 94.458708 92.574042 7.469277 98.2 0.281607
46 94.365064 91.205457 12.976005 95.8 0.273159
47 94.365064 92.882413 0.652503 82.0 0.283653
48 94.444173 92.530472 3.506911 94.0 0.280082
49 94.066708 92.021173 10.520244 88.0 0.282786
50 93.991733 90.580779 12.30978 82.0 0.280367
51 94.294253 90.411651 14.102606 95.2 0.276938
52 94.360945 92.147198 10.534268 95.2 0.2738
53 94.564826 92.726458 6.741188 96.4 0.271905
54 94.235214 92.330204 7.749555 85.6 0.27531
55 93.871733 90.815061 11.980249 91.6 0.27831
56 93.946708 90.611315 13.696554 91.0 0.278316
57 94.154024 91.474983 9.967573 95.2 0.285419
58 94.221683 93.122283 0.732724 95.2 0.274
59 94.034024 91.933917 7.881888 94.0 0.278809
60 94.034024 91.751263 11.151104 79.6 0.279301
61 93.946708 90.665831 13.018032 91.0 0.27348
62 94.396695 90.6406 14.259605 97.0 0.281532
63 94.396695 91.441708 12.006789 77.8 0.279231
64 93.996796 91.01807 11.984885 92.8 0.283514
65 93.936796 91.562086 10.367039 92.2 0.285874
66 93.981683 91.865638 8.793038 92.8 0.286298
67 94.462788 93.192975 0.789399 94.6 0.275887
68 94.612404 92.974639 1.067801 97.0 0.28489
69 94.056796 92.840464 0.552552 93.4 0.26551
70 94.072404 92.602138 6.045565 91.6 0.263133
71 94.402788 91.699797 10.896137 94.0 0.260565
72 93.991733 92.350415 5.591974 85.0 0.269496
73 94.015993 92.09296 7.796502 92.2 0.268084
74 94.135993 92.947469 5.364533 93.4 0.263324
75 94.075993 92.297063 9.301792 92.8 0.26906
76 94.075993 91.815937 10.874369 85.6 0.264019
77 93.936796 92.476332 7.71013 92.2 0.262588
78 93.936796 92.527657 5.475764 88.0 0.259525
79 94.182462 92.096389 8.624012 95.2 0.261083
80 93.991733 91.890186 7.637709 92.8 0.261984
81 94.135993 92.473268 8.453602 93.4 0.245414
82 94.150101 91.860958 10.871798 92.8 0.252015
83 94.135993 93.173558 0.894311 93.4 0.252275
84 94.135993 93.454805 0.746156 89.2 0.254224
85 94.021503 93.388002 0.788859 92.2 0.255591
86 94.021503 93.605228 0.824176 92.2 0.2468
87 94.156054 93.096373 0.855865 91.6 0.253169
88 94.222788 93.494254 0.722722 92.2 0.250661
89 94.522788 93.16543 0.980122 95.2 0.250415
90 94.235214 93.254834 0.862062 94.0 0.250578
91 93.89731 92.306101 7.840173 86.2 0.249038
92 94.081503 92.705798 7.476622 92.8 0.250627
93 93.996796 91.934516 8.937297 92.8 0.249358
94 94.066708 92.66557 4.685625 92.2 0.25665
95 94.240945 93.333374 0.856468 94.0 0.255515
96 94.240945 92.533844 7.479927 82.0 0.248571
97 94.066708 92.470984 7.721046 90.4 0.25696
98 94.056796 92.139346 9.852139 87.4 0.251074
99 93.991733 91.865011 10.790674 92.2 0.256247
