,gen,best,mean,sd,med,worst
0,0,57.216174817670264,-3.4271766548486924,7.530797133064488,-5.3706380281276624,-7.288244401020124
1,1,57.216174817670264,-2.6161328275783524,8.625974736327493,-5.3706380281276624,-6.882437470997847
2,2,57.216174817670264,-2.4070151332053538,8.832319112318338,-5.3612921657094255,-6.882437470997847
3,3,57.216174817670264,-2.286241129771688,8.976703752670572,-5.3612921657094255,-6.882437470997847
4,4,57.216174817670264,-2.3723026111957815,8.74780524442092,-5.3612921657094255,-6.882437470997847
5,5,57.216174817670264,-2.6991611504879978,8.37712811126371,-5.3612921657094255,-6.882437470997847
6,6,57.216174817670264,-2.579143629699474,8.535994643216268,-5.3612921657094255,-6.882437470997847
7,7,57.216174817670264,-2.436864786902214,8.71269944945117,-5.3612921657094255,-6.882437470997847
8,8,57.216174817670264,-2.6081244251348656,8.452142588146238,-5.3612921657094255,-6.882437470997847
9,9,57.216174817670264,-2.33048699072888,9.00753423913996,-5.3612921657094255,-6.882437470997847
