# gen best mean std diversity
0.000000 48.478539 14.710376 3.605613 0.450891
1.000000 48.401578 13.283175 3.566348 0.410278
2.000000 66.162270 17.576660 3.427648 0.368993
3.000000 65.988733 19.717485 4.057565 0.324292
4.000000 75.171054 23.803987 4.474103 0.256402
5.000000 75.171054 23.668023 4.671138 0.236105
6.000000 66.159358 30.086167 4.197672 0.190140
7.000000 85.010607 27.947886 5.571025 0.184731
8.000000 86.382547 34.590259 6.867768 0.178062
9.000000 74.628388 30.663224 4.053435 0.144319
10.000000 75.122264 33.498571 3.683292 0.272314
11.000000 75.062464 30.197165 3.723648 0.192997
12.000000 75.144928 30.571652 7.182318 0.242703
13.000000 75.125069 31.468900 5.576568 0.220407
14.000000 75.125069 38.187374 7.315775 0.186490
15.000000 84.243021 42.013973 7.337417 0.168432
16.000000 75.219256 39.175060 7.124823 0.170353
17.000000 85.302547 39.949221 5.329322 0.154095
18.000000 84.211054 41.289903 6.498944 0.144275
19.000000 75.159358 43.608012 7.806037 0.129703
20.000000 75.225448 43.946461 3.841585 0.300472
21.000000 75.191858 42.403298 8.179843 0.280841
22.000000 66.222348 32.804392 7.861428 0.231911
23.000000 66.228559 34.452345 9.889672 0.255474
24.000000 66.156456 25.961459 6.342014 0.216472
25.000000 75.139214 33.718523 8.618402 0.186905
26.000000 84.288859 34.127942 8.181502 0.173789
27.000000 75.188859 34.800384 4.760365 0.166568
28.000000 75.200907 43.951677 8.180414 0.155006
29.000000 75.188859 38.702970 9.198003 0.144772
30.000000 75.466611 43.236820 6.911644 0.241854
31.000000 75.466611 33.465466 7.766023 0.257280
32.000000 66.200907 35.365346 4.799135 0.253532
33.000000 75.210040 42.034076 6.021178 0.221678
34.000000 75.269900 33.394109 2.818717 0.200858
35.000000 75.194865 38.027545 6.242372 0.192378
36.000000 75.225448 35.798771 5.527762 0.179714
37.000000 75.225448 38.153140 6.026900 0.156181
38.000000 75.225448 35.442743 6.935987 0.147447
39.000000 84.812890 43.645903 6.414385 0.139231
40.000000 75.206986 49.250870 4.650536 0.193708
41.000000 75.225448 49.202286 5.062744 0.172696
42.000000 84.843942 54.676586 6.848457 0.141001
43.000000 84.723942 51.505823 3.778079 0.128237
44.000000 85.070607 64.964776 3.367078 0.108607
45.000000 84.903942 55.789499 3.336140 0.100121
46.000000 84.890607 59.944579 2.982856 0.081297
47.000000 84.966986 62.648041 5.380358 0.075092
48.000000 84.966986 59.011727 9.877745 0.070247
49.000000 85.023942 61.163541 6.784845 0.071941
50.000000 85.430607 63.608244 3.167436 0.168377
51.000000 85.023942 54.337658 4.620912 0.214114
52.000000 85.310607 60.668756 2.662209 0.185901
53.000000 84.966986 53.902109 5.130427 0.181115
54.000000 86.290119 52.423576 6.956855 0.159586
55.000000 84.966986 54.684533 7.204776 0.139791
56.000000 84.723942 50.839355 5.633847 0.133719
57.000000 84.723942 52.871324 4.436051 0.123137
58.000000 84.723942 53.235388 3.258610 0.102681
59.000000 84.723942 52.722551 3.817110 0.092246
60.000000 84.451054 55.342906 3.146391 0.182119
61.000000 84.783942 61.068471 3.395771 0.162920
62.000000 84.783942 58.355796 4.154856 0.153871
63.000000 84.843942 43.818143 6.083790 0.129228
64.000000 84.603942 48.774251 7.769462 0.103971
65.000000 84.451054 51.623902 6.636936 0.098548
66.000000 84.391054 50.810708 7.311417 0.091893
67.000000 84.723942 50.318003 5.103262 0.086363
68.000000 84.483942 51.268710 2.159910 0.071050
69.000000 84.723942 58.256161 4.666814 0.070597
70.000000 84.723942 52.814536 2.862170 0.162143
71.000000 84.723942 48.263903 3.458512 0.184908
72.000000 84.723942 53.567413 2.625917 0.164440
73.000000 84.723942 57.009081 3.415771 0.165587
74.000000 84.764258 57.251904 5.260206 0.138836
75.000000 84.704258 55.712593 3.412373 0.113385
76.000000 84.764258 55.640106 5.309398 0.110750
77.000000 84.704258 50.026650 2.846241 0.085316
78.000000 84.764258 61.861427 4.237405 0.091452
79.000000 84.391054 63.290477 6.770136 0.062650
80.000000 84.764258 57.592878 2.158424 0.177176
81.000000 84.710607 58.490772 5.340388 0.205740
82.000000 84.331054 42.487255 4.042923 0.157850
83.000000 75.427846 40.390913 4.102751 0.149810
84.000000 75.454823 49.100433 4.354737 0.144264
85.000000 75.424051 42.356166 1.907750 0.125916
86.000000 85.182547 46.570152 2.946085 0.127675
87.000000 75.466611 49.682113 4.198657 0.110938
88.000000 75.540414 42.991109 3.923046 0.111284
89.000000 86.177367 48.007745 5.142230 0.102247
90.000000 85.167729 56.950409 6.549378 0.195306
91.000000 75.474547 49.591600 3.743576 0.171887
92.000000 75.474547 51.065433 2.034172 0.160652
93.000000 84.303942 52.954287 1.960444 0.166092
94.000000 84.303942 53.189952 4.179892 0.134774
95.000000 84.543942 62.788935 1.021752 0.112678
96.000000 75.462666 52.638871 2.215597 0.101638
97.000000 84.822547 58.282822 6.612020 0.102804
98.000000 84.903942 53.092885 4.294087 0.064940
99.000000 84.903942 57.789906 2.343991 0.068027
