

gen best mean std gain diversity
0 -37.0 -90.856889 17.435406 -37.0 0.576434
0 0.133333 -70.232889 26.889877 0.133333 0.583317
1 0.133333 -54.882222 24.685824 -60.0 0.567644
2 0.133333 -54.401778 24.895451 -37.0 0.534047
3 0.133333 -52.000444 22.19899 -43.8 0.496981
4 -31.533333 -54.266667 21.420646 -31.533333 0.439525
5 -36.333333 -56.165778 21.234769 -43.8 0.379819
6 -10.0 -54.040444 20.206242 -10.0 0.309532
7 -10.0 -52.901778 20.196615 -43.8 0.20926
8 -32.4 -54.854222 20.70077 -32.4 0.217575
9 -28.733333 -52.959556 18.648647 -28.733333 0.225622
10 -20.933333 -52.811111 19.127904 -20.933333 0.223383
11 1.933333 -52.580889 19.649056 1.933333 0.23837
12 1.933333 -51.896444 20.937113 -43.8 0.252431
13 -34.6 -56.661778 21.056819 -34.6 0.254831
14 -31.8 -53.152 18.907493 -31.8 0.24091
15 -34.8 -52.757778 19.017793 -43.8 0.228054
16 -32.4 -52.684 18.361902 -32.4 0.242694
17 -21.666667 -51.631111 17.949925 -21.666667 0.237351
18 -25.266667 -51.917333 18.547831 -25.266667 0.23428
19 -31.6 -53.562667 19.810615 -31.6 0.236773
20 -32.6 -53.644444 19.477925 -32.6 0.248409
21 -26.266667 -54.183111 19.711452 -26.266667 0.254947
22 -22.6 -55.172444 20.016722 -22.6 0.262732
23 -34.2 -53.517333 19.506408 -43.8 0.256867
24 -34.2 -56.033778 21.194541 -43.8 0.249902
25 -36.666667 -51.837778 17.118204 -36.666667 0.245872
26 -34.8 -54.054222 19.890279 -34.8 0.259209
27 -36.666667 -52.154667 17.215718 -36.666667 0.249686
28 -32.466667 -53.973333 18.928769 -32.466667 0.274981
29 -20.8 -51.748444 17.657685 -20.8 0.253491
30 -39.066667 -54.297333 20.383795 -39.066667 0.274301
31 -35.2 -51.834667 17.968847 -35.2 0.268446
32 -30.4 -53.463111 19.172525 -30.4 0.262535
33 -26.0 -50.335556 16.141872 -26.0 0.263356
34 4.266667 -48.819556 15.113984 4.266667 0.249913
35 4.266667 -52.86 22.360047 -43.8 0.282599
36 -1.8 -51.688 18.254053 -43.8 0.263898
37 -13.0 -54.396889 20.368516 -13.0 0.279071
38 -36.6 -52.282667 17.614719 -36.6 0.263509
39 -33.866667 -55.746222 20.215202 -33.866667 0.274321
40 -34.066667 -54.211111 19.95167 -34.066667 0.279905
41 -35.933333 -53.575111 18.664428 -35.933333 0.276852
42 -32.4 -54.303111 19.117923 -32.4 0.27542
43 -36.6 -54.016 19.278944 -36.6 0.284838
44 -27.333333 -52.487556 18.153566 -27.333333 0.296118
45 -10.133333 -51.979111 17.874388 -10.133333 0.276108
46 -13.933333 -50.805778 17.326783 -13.933333 0.297042
47 -22.333333 -52.722667 18.397148 -22.333333 0.290996
48 -31.2 -52.721778 18.596809 -31.2 0.298312
49 -30.0 -51.782222 17.336189 -30.0 0.293759
50 -23.8 -54.070667 18.719647 -23.8 0.31641
51 -28.266667 -50.788889 17.732768 -28.266667 0.317353
52 -31.4 -51.627111 18.264714 -31.4 0.320236
53 -33.333333 -53.306667 18.864856 -33.333333 0.324457
54 -32.4 -52.441333 18.927787 -32.4 0.311286
55 -27.466667 -50.54 16.003571 -27.466667 0.308188
56 -28.533333 -51.472889 17.368981 -43.8 0.309573
57 -39.866667 -52.7 17.588024 -39.866667 0.318676
58 0.133333 -52.004444 18.309286 0.133333 0.318523
59 0.133333 -51.404 19.3128 -43.8 0.325079
60 -34.933333 -53.533333 18.995823 -34.933333 0.314952
61 -28.866667 -50.004889 16.066001 -28.866667 0.339041
62 -28.866667 -53.171556 18.842787 -43.8 0.337869
63 -34.0 -53.758222 19.087888 -34.0 0.337934
64 -2.0 -51.512889 17.760235 -2.0 0.351024
65 -30.333333 -48.849778 13.764588 -30.333333 0.34223
66 -32.0 -51.701333 16.850843 -32.0 0.348685
67 -32.6 -54.087556 19.529602 -32.6 0.347677
68 -17.4 -49.301333 15.504054 -17.4 0.333627
69 -28.6 -50.935556 16.270321 -28.6 0.350511
70 -2.4 -51.355556 18.690778 -2.4 0.34868
71 -19.866667 -53.052444 18.904287 -19.866667 0.339982
72 -29.6 -52.065778 18.414855 -43.8 0.348441
73 -31.4 -54.358667 19.498199 -31.4 0.34348
74 -31.933333 -54.393333 20.069249 -31.933333 0.339466
75 -31.8 -51.536444 16.794208 -31.8 0.339887
76 -33.666667 -51.263111 16.559914 -33.666667 0.342318
77 1.066667 -50.998667 17.351808 1.066667 0.340015
78 1.066667 -54.011111 21.112095 -50.466667 0.350631
79 -3.6 -53.814222 19.753548 -3.6 0.349923
80 -31.6 -52.192 17.686077 -31.6 0.354342
81 -14.4 -52.767111 18.476745 -14.4 0.34268
82 -28.533333 -54.996889 20.616928 -43.8 0.369543
83 -10.333333 -52.468444 18.410939 -10.333333 0.362559
84 7.866667 -51.509778 18.665302 7.866667 0.351197
85 7.866667 -52.944889 20.501179 -43.8 0.350707
86 7.866667 -49.545778 16.133312 -43.8 0.34924
87 2.533333 -53.180889 20.511323 2.533333 0.353329
88 2.533333 -49.686667 22.28777 -43.8 0.391988
89 2.533333 -52.424444 19.551487 -43.8 0.3655
90 -27.066667 -55.394667 20.440844 -27.066667 0.363911
91 -20.066667 -53.198222 19.677291 -20.066667 0.380295
92 -20.066667 -53.617778 20.248067 -43.8 0.342956
93 -24.866667 -55.205333 20.782776 -43.8 0.357008
94 -33.333333 -53.942222 19.772856 -33.333333 0.35531
95 -32.933333 -54.462667 20.578944 -32.933333 0.36124
96 -31.2 -52.214222 17.052763 -31.2 0.368033
97 -19.333333 -52.777778 19.465002 -19.333333 0.370658
98 -10.6 -51.705778 18.786076 -10.6 0.355093
99 -5.0 -55.184889 20.534313 -5.0 0.355599
