# gen best mean std diversity
0.000000 93.719599 78.608495 3.882679 0.474398
1.000000 92.655050 67.395439 5.856687 0.286756
2.000000 93.931733 82.642747 9.039441 0.384685
3.000000 92.792751 85.584691 9.506309 0.198819
4.000000 93.931733 89.153999 10.037984 0.455523
5.000000 93.931733 91.107623 7.438825 0.290933
6.000000 93.736695 90.924171 8.101384 0.474823
7.000000 93.784826 91.333215 5.199372 0.318270
8.000000 93.784826 91.203981 8.009484 0.427820
9.000000 93.856695 92.198104 1.080239 0.219366
10.000000 94.343558 90.213269 9.324125 0.334038
11.000000 93.931733 90.471587 7.181663 0.229780
12.000000 94.006708 89.926147 9.066986 0.373128
13.000000 93.784826 92.313308 2.342715 0.208691
14.000000 93.904826 92.226268 2.440366 0.237522
15.000000 93.869516 92.837941 0.202317 0.157929
16.000000 93.887000 92.456299 0.298441 0.282874
17.000000 94.135993 92.587368 0.523783 0.209681
18.000000 94.343558 90.945530 6.261584 0.197724
19.000000 94.343558 92.491675 0.173068 0.141838
20.000000 93.315050 91.099437 8.238680 0.355289
21.000000 93.209567 90.077350 9.486102 0.278857
22.000000 94.144826 90.718692 9.462261 0.220089
23.000000 93.784826 90.743916 7.482012 0.154051
24.000000 93.738708 91.406467 7.653484 0.336603
25.000000 93.683536 91.754587 6.505748 0.227942
26.000000 94.096036 91.987561 6.619928 0.268144
27.000000 93.784826 90.620613 8.929295 0.173044
28.000000 93.854024 91.489760 7.386352 0.311935
29.000000 93.754253 91.661517 5.703284 0.191042
30.000000 94.258596 91.150141 7.868254 0.276060
31.000000 94.258596 92.189624 6.408579 0.187995
32.000000 93.621683 90.649666 5.608154 0.262543
33.000000 93.854024 89.185058 8.855869 0.176990
34.000000 94.168891 91.622858 6.383655 0.354194
35.000000 93.931733 92.480322 0.181975 0.207922
36.000000 93.931733 90.818668 7.058068 0.296770
37.000000 93.408788 92.401787 0.125026 0.100766
38.000000 93.532379 91.177162 6.626672 0.339071
39.000000 93.370924 92.187205 0.649190 0.188659
40.000000 94.882788 92.124232 0.554813 0.132704
41.000000 93.863558 92.369905 0.472116 0.085172
42.000000 94.312404 92.710866 0.304989 0.227116
43.000000 93.540103 92.556129 0.283131 0.160218
44.000000 93.607040 92.348566 0.580370 0.215687
45.000000 94.456054 91.634933 7.194347 0.168982
46.000000 94.312404 92.723280 0.367853 0.282307
47.000000 93.904826 92.672148 0.366619 0.166148
48.000000 93.590612 92.002222 4.193701 0.162704
49.000000 94.463414 92.544000 0.264576 0.124166
50.000000 93.434024 92.366566 0.439358 0.304744
51.000000 93.634253 91.856651 6.288046 0.236249
52.000000 93.614024 92.615191 0.206723 0.186089
53.000000 93.976695 91.406780 6.786923 0.129884
54.000000 93.856695 91.468160 6.870035 0.062560
55.000000 93.566611 90.922135 8.939952 0.047603
56.000000 93.502788 90.521376 9.140981 0.277236
57.000000 94.228891 92.409154 0.813333 0.183334
58.000000 94.012404 92.414192 1.440375 0.207576
59.000000 93.923558 92.548110 0.288115 0.091401
60.000000 93.735050 92.479202 0.320179 0.160404
61.000000 93.606872 92.397363 0.522438 0.080693
62.000000 94.103850 92.464949 0.596553 0.182742
63.000000 93.880945 92.519613 0.276459 0.131573
64.000000 94.276054 92.590404 0.629081 0.187211
65.000000 94.276054 92.835400 0.342237 0.129822
66.000000 93.863558 92.855539 0.153516 0.143918
67.000000 93.958336 92.938881 0.176103 0.082942
68.000000 93.569516 92.690109 0.356743 0.278167
69.000000 93.706250 92.781952 0.237722 0.206224
70.000000 93.916695 92.456957 0.138807 0.261450
71.000000 94.281683 92.606478 0.777712 0.181044
72.000000 94.281683 91.106577 9.649092 0.223176
73.000000 93.806695 91.394945 5.115175 0.157345
74.000000 93.520270 92.390571 1.416448 0.159074
75.000000 93.647000 92.547700 1.445665 0.130567
76.000000 93.931733 91.955078 3.772253 0.138700
77.000000 93.561578 91.573837 5.618816 0.041491
78.000000 93.931733 92.415025 2.339762 0.144263
79.000000 93.931733 92.435799 3.221634 0.076402
80.000000 93.931733 92.146896 5.222892 0.227361
81.000000 93.570571 90.104854 7.562482 0.158072
82.000000 94.355214 89.873513 9.490982 0.265896
83.000000 94.463558 88.692732 12.127326 0.197192
84.000000 93.655982 92.465066 1.962157 0.221899
85.000000 93.931733 91.129976 7.584872 0.171829
86.000000 93.931733 91.316886 8.850959 0.232095
87.000000 93.931733 91.804769 6.553508 0.125524
88.000000 93.871733 92.248051 3.372842 0.229089
89.000000 93.931733 89.392019 13.253646 0.192543
90.000000 93.918708 92.415425 0.652370 0.271680
91.000000 93.991733 92.045641 5.213800 0.205084
92.000000 93.931733 88.815989 7.779172 0.239755
93.000000 93.535982 91.460814 7.243424 0.173112
94.000000 93.856695 90.554542 10.396701 0.125350
95.000000 93.618253 92.467495 0.128867 0.093315
96.000000 94.226695 92.209975 2.292077 0.194971
97.000000 93.858253 91.229768 6.978317 0.152033
98.000000 94.288891 92.491549 0.149522 0.205931
99.000000 93.979465 92.095247 5.139220 0.155422
