gen,best,mean,sd
0,11.150000000000084,-69.88666666666661,31.70715569429436
1,32.60000000000014,-70.74849999999995,30.877995499762196
2,32.60000000000014,-70.74849999999995,30.877995499762196
3,32.60000000000014,-70.74849999999995,30.877995499762196
4,32.60000000000014,-70.74849999999995,30.877995499762196
5,32.60000000000014,-70.74849999999995,30.877995499762196
6,32.60000000000014,-70.74849999999995,30.877995499762196
7,32.60000000000014,-70.74849999999995,30.877995499762196
8,32.60000000000014,-70.74849999999995,30.877995499762196
9,32.60000000000014,-70.74849999999995,30.877995499762196
10,32.60000000000014,-70.74849999999995,30.877995499762196
11,32.60000000000014,-70.74849999999995,30.877995499762196
12,32.60000000000014,-70.74849999999995,30.877995499762196
13,32.60000000000014,-70.74849999999995,30.877995499762196
14,32.60000000000014,-70.74849999999995,30.877995499762196
15,32.60000000000014,-70.74849999999995,30.877995499762196
16,32.60000000000014,-70.74849999999995,30.877995499762196
17,32.60000000000014,-70.74849999999995,30.877995499762196
18,32.60000000000014,-70.74849999999995,30.877995499762196
19,32.60000000000014,-70.74849999999995,30.877995499762196
20,32.60000000000014,-70.74849999999995,30.877995499762196
21,32.60000000000014,-65.12533783783779,34.553534892026825
22,32.60000000000014,-41.46677852348987,36.77598228251106
23,32.60000000000014,-38.747333333333266,39.358294249398355
24,32.60000000000014,-30.759395973154298,41.888074086091194
25,32.60000000000014,-28.936912751677788,43.721177810377185
26,39.95000000000015,-22.187248322147582,40.992630355162404
27,39.95000000000015,-24.43993288590597,42.85245522472947
28,39.95000000000015,-23.597039473684134,43.943614526830345
29,39.95000000000015,-16.324333333333257,40.36144436491619
30,39.95000000000015,-14.872847682119126,39.89172130047223
31,39.95000000000015,-20.895723684210445,39.72879645669292
32,39.95000000000015,-14.840397350993294,38.86699970498469
33,40.25000000000016,-11.573999999999911,39.92811445585682
34,40.25000000000016,-11.18322147650998,38.20439713032899
35,40.25000000000016,-18.36523178807939,40.62471843748686
36,41.45000000000016,-13.691333333333253,39.64803221122361
37,41.45000000000016,-11.20099337748336,41.51233299158134
38,41.45000000000016,-14.710333333333256,40.504364907446195
39,41.45000000000016,-17.604333333333255,43.91406871632627
40,59.65000000000023,-15.107718120805288,40.20580433439407
41,59.65000000000023,-15.518791946308646,39.68021563241017
42,59.65000000000023,-17.767567567567486,44.24592356580868
43,59.65000000000023,-14.121854304635681,40.95014638895432
44,59.65000000000023,-21.17814569536416,42.688728825616096
45,59.65000000000023,-19.188815789473605,44.01717151375509
46,59.65000000000023,-15.22185430463568,42.65903806946294
47,59.65000000000023,-9.313907284768128,39.89835560643279
48,59.65000000000023,-16.370394736842023,44.176461475862865
49,59.65000000000023,-13.719407894736758,40.873478584812155
50,59.65000000000023,-11.558278145695278,40.82494953236303
51,59.65000000000023,-11.650335570469709,39.8860202825671
52,59.65000000000023,-12.347972972972885,41.480135622928834
53,59.65000000000023,-7.916999999999908,37.65350308182939
54,59.65000000000023,-10.162582781456859,41.83044702877626
55,59.65000000000023,-8.454304635761485,43.93692006782307
56,59.65000000000023,-0.022999999999891604,38.789408189178005
57,59.65000000000023,-3.9665562913906203,41.214077965883945
58,59.65000000000023,-3.288079470198569,41.67635500508944
59,59.65000000000023,-13.271854304635664,45.37389721943044
60,59.65000000000023,-9.303333333333232,40.70288469165577
61,59.65000000000023,-12.832666666666572,45.788375157408225
62,59.65000000000023,-7.78053691275158,41.93034480920841
63,59.65000000000023,-6.338590604026746,39.82757683486526
64,59.65000000000023,2.110333333333439,37.187753045264216
65,59.65000000000023,-7.911999999999897,38.880611569264225
66,59.65000000000023,-10.899668874172088,39.55708068526658
67,59.65000000000023,-5.372333333333234,37.63272004371849
68,59.65000000000023,-12.39166666666657,43.265358127362035
69,59.65000000000023,-0.7718120805368072,38.46856832617196
70,59.65000000000023,-2.874161073825401,39.221633875879284
71,59.65000000000023,-4.9733333333332315,37.55827146655658
72,59.65000000000023,-6.951655629138978,42.0198748375677
73,59.65000000000023,-2.5329999999998956,41.13116735113009
74,59.65000000000023,-0.6348993288589595,36.40554603404333
75,59.65000000000023,-5.9943333333332305,39.711611877244316
76,59.65000000000023,-0.3489999999999004,39.03579275058558
77,59.65000000000023,-3.5739999999998973,43.99528183794263
78,59.65000000000023,-2.1543333333332213,44.16861024780184
79,59.65000000000023,-2.445999999999891,41.06371209068501
80,59.65000000000023,-4.805999999999893,43.79313603751167
81,59.65000000000023,-12.5919999999999,47.99481606729353
82,59.65000000000023,-9.433666666666564,44.2243984306803
83,59.65000000000023,-5.6459999999998995,43.45566726369918
84,59.65000000000023,-0.08633333333322751,40.184598167567785
85,59.65000000000023,-7.71233333333323,41.05085258418992
86,59.65000000000023,-8.590666666666571,40.90728109056168
87,59.65000000000023,-3.431666666666566,41.50824232071937
88,59.65000000000023,-6.380333333333224,45.024493295933475
89,59.65000000000023,-1.4243333333332269,41.272452772871304
90,59.65000000000023,-0.8793333333332289,38.77760143290057
91,59.65000000000023,0.14200000000010263,36.37227381765772
92,59.65000000000023,-2.0533333333332253,41.88379148177601
93,59.65000000000023,-3.7206666666665615,42.63736162360689
94,59.65000000000023,-5.543999999999894,41.092253495437994
95,59.65000000000023,-8.947666666666564,44.83966931808886
96,59.65000000000023,2.584666666666769,37.44307321195148
97,59.65000000000023,-4.816666666666564,42.6759849199628
98,59.65000000000023,-11.5089999999999,46.20593290549029
99,59.65000000000023,1.4996666666667815,37.731975165486524
