

gen best mean std gain diversity
0 -14.233333 -78.395111 22.235506 -14.233333 0.577339
0 4.366667 -45.771778 24.75614 -16.833333 0.607427
1 4.366667 -40.996667 27.087739 -36.533333 0.606389
2 6.1 -37.718667 22.986545 6.1 0.578115
3 6.1 -40.360222 28.597544 -14.233333 0.587406
4 6.1 -34.359778 26.966991 -30.533333 0.552251
5 5.166667 -37.089333 24.841651 0.166667 0.488933
6 5.166667 -37.291778 24.27622 -30.533333 0.450781
7 2.766667 -38.442222 23.661622 -30.533333 0.492752
8 2.566667 -38.084444 22.360528 -30.533333 0.403843
9 2.666667 -38.749111 23.504874 2.666667 0.390023
10 2.666667 -36.714222 20.797686 2.4 0.322109
11 2.666667 -36.610444 21.830979 -30.533333 0.275881
12 2.4 -37.648444 18.737079 -30.533333 0.262262
13 -4.233333 -37.726222 18.76502 -4.233333 0.281226
14 -7.533333 -39.591111 19.596818 -7.533333 0.266614
15 4.366667 -36.789778 16.706333 -30.533333 0.397896
16 -5.866667 -42.814222 20.818514 -30.533333 0.31629
17 -5.866667 -38.978889 18.366607 -36.533333 0.307485
18 -10.133333 -39.551333 17.064391 -10.133333 0.248631
19 -23.933333 -41.239333 18.98907 -23.933333 0.218545
20 -20.533333 -42.794667 20.487881 -20.533333 0.252422
21 -23.133333 -41.358 18.440099 -23.133333 0.26692
22 -15.033333 -40.972 18.492338 -15.033333 0.264239
23 -10.1 -39.164889 16.973922 -10.1 0.203951
24 -7.066667 -41.678 19.752566 -7.066667 0.260671
25 -23.733333 -40.844222 18.832142 -23.733333 0.274845
26 -17.266667 -40.897333 18.907509 -17.266667 0.258967
27 -22.266667 -42.326667 20.290985 -22.266667 0.252413
28 -15.666667 -41.658444 19.558202 -15.666667 0.30725
29 -23.933333 -41.242 19.645832 -23.933333 0.277797
30 4.366667 -41.366444 21.31435 -30.533333 0.411755
31 -11.0 -41.723111 19.895363 -11.0 0.313216
32 -27.5 -43.330222 20.627694 -27.5 0.336072
33 -22.4 -40.500222 18.948537 -22.4 0.301961
34 -14.233333 -40.619556 18.552345 -14.233333 0.330384
35 -3.5 -40.459333 19.353855 -3.5 0.300317
36 -28.333333 -44.640444 22.955633 -28.333333 0.30703
37 -14.033333 -41.924444 20.59096 -14.033333 0.299986
38 -25.533333 -43.548222 20.750947 -25.533333 0.290035
39 -12.4 -44.408667 21.939892 -12.4 0.30659
40 -18.666667 -43.75 21.668916 -30.533333 0.298734
41 -14.933333 -42.660444 21.060731 -14.933333 0.299582
42 -22.1 -44.365556 21.419808 -22.1 0.315713
43 -22.066667 -41.704667 19.378489 -22.066667 0.310334
44 -22.733333 -43.84 21.475027 -22.733333 0.305813
45 4.366667 -41.446667 21.834009 -30.533333 0.360996
46 -5.866667 -40.687556 20.033544 -30.533333 0.251802
47 -17.633333 -41.951333 21.030093 -17.633333 0.256423
48 -28.566667 -40.81 19.098663 -28.566667 0.268436
49 -25.833333 -41.002444 19.000174 -25.833333 0.273986
50 -13.166667 -41.658889 20.68327 -13.166667 0.288958
51 -12.866667 -42.654444 20.774141 -12.866667 0.300207
52 -16.766667 -42.208667 19.906721 -16.766667 0.320725
53 -25.466667 -43.357556 21.270669 -30.533333 0.304982
54 -23.566667 -42.970667 20.083005 -23.566667 0.313527
55 -21.433333 -41.412889 18.91142 -21.433333 0.298379
56 -18.533333 -45.768889 23.204865 -18.533333 0.293329
57 -28.566667 -42.929333 20.893496 -28.566667 0.301667
58 -11.666667 -43.019778 22.215305 -11.666667 0.308685
59 -17.466667 -38.979556 17.180861 -17.466667 0.28612
60 4.366667 -42.712 23.12846 -68.0 0.455039
61 -7.466667 -45.606 22.553392 -7.466667 0.357402
62 -10.866667 -43.279556 21.395575 -10.866667 0.329972
63 -10.866667 -44.914222 21.987045 -30.533333 0.341128
64 -12.466667 -42.575556 20.310278 -12.466667 0.320789
65 -21.433333 -42.007778 19.770785 -21.433333 0.299317
66 -26.5 -43.192889 20.63917 -26.5 0.288028
67 -14.933333 -43.352889 21.478781 -14.933333 0.313254
68 -15.233333 -44.438667 22.230171 -15.233333 0.336942
69 -15.233333 -45.314444 21.57786 -68.0 0.366938
70 1.366667 -41.209333 19.897869 1.366667 0.340402
71 1.366667 -42.902667 22.062692 -68.0 0.33547
72 1.366667 -43.285556 23.1097 -30.533333 0.362509
73 1.366667 -44.000667 21.421956 -68.0 0.365925
74 -23.2 -41.547333 19.220624 -23.2 0.33485
75 4.366667 -39.898222 22.041658 -68.0 0.438743
76 6.766667 -40.668 22.724231 6.766667 0.389522
77 6.766667 -42.109333 22.686001 -30.533333 0.312411
78 6.766667 -39.159556 20.675016 -30.533333 0.287533
79 6.766667 -40.034667 19.939619 -30.533333 0.271278
80 -12.3 -40.817333 19.573047 -12.3 0.201098
81 -23.933333 -42.369333 20.176616 -23.933333 0.201139
82 -26.733333 -42.185556 20.955419 -26.733333 0.199939
83 -15.3 -40.251333 17.915803 -15.3 0.255697
84 -22.266667 -41.805778 20.022484 -30.533333 0.264136
85 -16.7 -42.111556 20.099544 -16.7 0.265323
86 -13.5 -41.065333 19.209575 -13.5 0.245973
87 -17.5 -41.461556 20.474644 -17.5 0.23285
88 -15.833333 -40.270444 19.713107 -15.833333 0.242829
89 -3.833333 -42.745778 20.960484 -3.833333 0.284549
90 0.033333 -41.048 21.358269 0.033333 0.396831
91 9.433333 -42.552667 24.35224 9.433333 0.329008
92 9.433333 -39.500222 24.200257 -30.533333 0.336677
93 15.533333 -37.696667 22.047551 15.533333 0.311989
94 15.533333 -36.290222 23.007742 -14.233333 0.304294
95 15.533333 -42.718444 26.855803 -30.533333 0.303619
96 9.433333 -40.712889 19.223657 -30.533333 0.202049
97 -4.233333 -43.574 23.006496 -4.233333 0.223267
98 -18.433333 -40.043111 19.787343 -18.433333 0.217503
99 -10.1 -44.665556 23.685606 -10.1 0.225538
100 -2.9 -39.401778 18.550008 -2.9 0.202876
101 -18.5 -39.479556 19.178927 -18.5 0.205233
