# gen best mean std diversity
0.000000 66.147798 12.460930 4.288130 0.544059
1.000000 84.890607 14.020581 4.969063 0.516848
2.000000 57.219256 14.796715 2.789444 0.508306
3.000000 66.319827 20.879320 4.156919 0.489686
4.000000 85.652890 23.736053 4.360140 0.396684
5.000000 75.219256 23.776111 5.497943 0.325496
6.000000 85.331917 26.750443 5.180506 0.491751
7.000000 66.615505 24.283675 4.408160 0.522961
8.000000 75.351026 26.531320 5.847942 0.459264
9.000000 66.179917 27.518626 4.609878 0.450741
10.000000 66.347511 28.401888 4.755803 0.416325
11.000000 85.070607 28.718677 4.712210 0.406186
12.000000 74.881903 28.775717 1.816043 0.383953
13.000000 88.472155 33.509778 2.223484 0.537414
14.000000 88.472155 35.615516 1.670386 0.514020
15.000000 75.478539 32.162748 1.425183 0.462535
16.000000 75.326677 35.030140 3.631573 0.400302
17.000000 85.112890 35.600509 6.442623 0.400977
18.000000 86.339599 39.433561 3.692653 0.387165
19.000000 86.339599 39.550273 5.292262 0.343020
20.000000 87.183229 47.732607 5.663636 0.384887
21.000000 87.183229 41.457923 4.277790 0.380961
22.000000 86.837040 38.433465 4.614025 0.339801
23.000000 75.435480 35.530662 3.813231 0.327304
24.000000 85.310607 38.278341 3.902973 0.299566
25.000000 84.928118 36.074244 5.611209 0.288778
26.000000 85.662907 40.897183 4.352563 0.440261
27.000000 86.616168 44.762500 4.746664 0.414329
28.000000 86.616168 47.097186 5.722163 0.389051
29.000000 86.616168 44.401475 6.642780 0.289999
30.000000 86.616168 45.776098 4.203974 0.257974
31.000000 85.956168 45.748184 4.228279 0.225135
32.000000 86.742464 47.119997 6.685458 0.210938
33.000000 85.956168 43.102914 4.972235 0.456251
34.000000 85.337040 46.439451 5.492215 0.355260
35.000000 86.095982 49.520265 3.227016 0.274378
36.000000 86.635982 47.467056 6.553354 0.254569
37.000000 86.635982 44.596782 5.627363 0.231496
38.000000 86.573532 49.531467 4.588407 0.220655
39.000000 87.462547 50.045412 2.613176 0.209341
40.000000 86.211655 50.371844 1.694849 0.383187
41.000000 86.211655 43.798210 3.292501 0.333636
42.000000 85.002547 46.643876 2.050068 0.267333
43.000000 75.536168 42.363562 3.270900 0.247880
44.000000 85.292890 41.129808 5.091166 0.237606
45.000000 85.002547 41.719419 5.418010 0.231559
46.000000 84.843229 38.151841 3.087769 0.409054
47.000000 84.947846 37.580836 4.102586 0.353049
48.000000 84.843229 39.449241 4.715323 0.347692
49.000000 85.482547 41.760910 3.458066 0.331697
50.000000 86.031655 42.305226 5.955433 0.316203
51.000000 85.743229 45.420059 4.779275 0.300240
52.000000 87.398539 46.337857 3.839398 0.276628
53.000000 87.398539 44.831846 6.620217 0.431956
54.000000 87.398539 44.056809 6.098710 0.367905
55.000000 86.643229 44.250829 4.491805 0.368578
56.000000 88.403536 45.091266 5.372711 0.346911
57.000000 88.583536 42.917442 6.015808 0.327127
58.000000 85.143229 42.455923 3.207154 0.301137
59.000000 87.222547 47.009598 4.290372 0.284309
60.000000 86.717040 47.682630 3.118417 0.380412
61.000000 86.912890 41.229788 1.785910 0.327119
62.000000 88.579361 41.951365 3.447662 0.301805
63.000000 87.096168 47.966313 1.595310 0.249729
64.000000 89.791733 48.169500 2.170743 0.233750
65.000000 89.791733 50.912192 3.409487 0.220388
66.000000 89.612828 50.979682 4.146498 0.400296
67.000000 89.907729 48.676758 3.161202 0.366935
68.000000 89.612828 52.178697 0.792972 0.354101
69.000000 86.939599 52.738732 2.731198 0.329266
70.000000 86.939599 55.227569 3.375161 0.301569
71.000000 87.471655 60.035735 3.293638 0.295374
72.000000 86.699599 57.412041 1.881239 0.279659
73.000000 87.471655 60.056790 1.515684 0.408739
74.000000 88.171940 57.684163 2.100693 0.348276
75.000000 87.936168 56.858981 2.468672 0.276277
76.000000 87.295982 52.079931 1.771383 0.263122
77.000000 87.295982 55.676321 2.780192 0.251244
78.000000 88.112828 58.069257 3.690442 0.238228
79.000000 88.112828 59.575010 1.763521 0.235838
80.000000 87.430119 60.306606 2.520963 0.362238
81.000000 88.139599 57.652641 2.253080 0.350334
82.000000 88.139599 57.621463 2.014279 0.313950
83.000000 87.152892 56.416915 1.727014 0.287719
84.000000 89.142547 53.481505 2.443853 0.269129
85.000000 89.142547 58.139154 3.643172 0.266518
86.000000 87.148354 55.710202 2.031170 0.350479
87.000000 86.995982 56.117615 3.523900 0.269595
88.000000 87.231655 58.620806 3.279443 0.264075
89.000000 87.059599 58.835448 1.575058 0.260330
90.000000 88.891940 56.721063 4.592938 0.251922
91.000000 86.935982 58.903495 1.319615 0.246905
92.000000 87.171655 55.913744 3.362115 0.229076
93.000000 88.019599 60.382343 2.825391 0.351114
94.000000 87.872892 60.309219 4.173582 0.315263
95.000000 88.836168 58.423714 1.899012 0.301973
96.000000 89.252828 60.730039 1.372871 0.276238
97.000000 89.432828 61.998728 2.539120 0.271482
98.000000 89.252828 64.670392 1.225524 0.236107
99.000000 89.252828 64.636437 1.264450 0.228510
