

gen best mean std gain diversity
0 0.066667 -77.781556 23.950897 0.066667 0.577336
0 4.366667 -40.277111 28.482454 -49.533333 0.625755
1 4.966667 -36.458889 27.419498 4.966667 0.636433
2 4.966667 -39.148 28.954954 -7.966667 0.529902
3 4.966667 -37.259333 24.685904 -35.8 0.478721
4 5.366667 -36.035333 30.427966 5.366667 0.482534
5 5.366667 -33.572889 28.781047 -37.033333 0.399024
6 5.366667 -33.717111 29.02255 -49.533333 0.432964
7 5.366667 -26.942222 29.682188 1.533333 0.487798
8 5.366667 -27.115333 29.600323 1.533333 0.462318
9 5.366667 -28.109333 29.083437 -37.033333 0.45897
10 5.366667 -26.148 29.095519 -13.266667 0.434384
11 5.366667 -25.100444 29.394894 -49.533333 0.387119
12 5.366667 -24.624667 30.098911 -49.533333 0.432736
13 5.366667 -21.983111 29.300107 5.366667 0.425722
14 5.366667 -16.769778 25.653535 -7.566667 0.460931
15 5.366667 -21.576222 28.966108 -9.0 0.549178
16 6.266667 -20.966 30.423933 6.266667 0.51088
17 6.266667 -18.547333 30.15531 1.266667 0.503624
18 6.733333 -12.135111 23.65416 6.733333 0.520008
19 6.266667 -12.229333 25.997174 -19.166667 0.523623
20 6.733333 -10.837556 25.458582 2.966667 0.507218
21 10.2 -13.444444 27.537728 10.2 0.52458
22 10.2 -11.100222 23.509852 -3.466667 0.519353
23 10.2 -9.804222 25.280016 2.4 0.514819
24 10.2 -12.113556 25.93269 4.766667 0.51441
25 10.2 -9.714667 24.492022 -2.7 0.561927
26 10.2 -11.335556 25.710182 -25.4 0.541155
27 9.733333 -10.551111 23.128917 2.4 0.558645
28 9.733333 -10.778 22.687169 -13.466667 0.52874
29 11.166667 -10.181778 22.037873 11.166667 0.570845
30 11.166667 -10.112889 24.744943 4.4 0.573326
31 11.166667 -10.469111 26.412229 3.333333 0.567434
32 9.733333 -11.610667 26.407987 8.633333 0.604018
33 9.566667 -12.529556 26.817028 4.6 0.579795
34 9.566667 -8.586 22.338408 4.4 0.55616
35 10.4 -10.331556 27.937335 10.4 0.547767
36 10.4 -10.205111 26.256628 -14.233333 0.579676
37 10.4 -9.776444 25.407 -14.233333 0.545066
38 10.4 -10.024 24.081334 7.566667 0.541577
39 10.4 -10.419556 25.331554 -12.9 0.54155
40 10.4 -9.205111 27.239594 1.466667 0.548202
41 10.566667 -10.802 28.608998 10.566667 0.52365
42 12.133333 -10.175556 29.090726 12.133333 0.522311
43 12.133333 -8.202444 24.690153 -12.9 0.532845
44 14.533333 -9.589778 28.993316 14.533333 0.51967
45 14.966667 -8.288222 23.320166 14.966667 0.575901
46 14.966667 -9.415556 27.683237 7.433333 0.568853
47 14.966667 -6.126 24.175206 3.666667 0.568623
48 14.966667 -8.482 26.423963 12.133333 0.56459
49 14.966667 -11.630667 30.04968 6.066667 0.609917
50 14.966667 -10.158222 30.118256 0.3 0.55933
51 14.966667 -8.293111 28.397761 7.7 0.547142
52 14.966667 -7.925556 28.4984 7.466667 0.539721
