# gen best mean std diversity
0.000000 66.231679 14.954381 1.649020 0.478935
1.000000 86.470119 17.011977 3.305471 0.439842
2.000000 86.593573 25.399748 9.894247 0.409801
3.000000 85.585189 24.222754 4.813717 0.338479
4.000000 85.585189 33.304354 3.985097 0.290297
5.000000 85.585189 32.700515 6.458838 0.280813
6.000000 75.162270 25.180159 2.523861 0.261927
7.000000 74.695551 28.799494 6.575804 0.235958
8.000000 66.188859 34.375767 2.494724 0.198015
9.000000 85.462358 34.120746 5.721859 0.198505
10.000000 74.853671 33.181257 4.452840 0.303890
11.000000 75.427846 35.881721 1.399123 0.293833
12.000000 75.222348 44.444667 4.548669 0.252089
13.000000 66.216175 37.396295 3.200558 0.204941
14.000000 89.843033 38.982775 5.134701 0.195055
15.000000 86.192890 47.521149 5.335352 0.165859
16.000000 74.218942 36.293277 6.773978 0.156809
17.000000 74.218942 40.562440 5.102828 0.161610
18.000000 75.125069 43.738303 5.579847 0.138145
19.000000 87.866457 46.590438 2.620290 0.131582
20.000000 86.457907 44.294931 3.460525 0.249989
21.000000 66.383229 30.587016 2.741866 0.285743
22.000000 66.383229 46.160446 2.402399 0.233821
23.000000 66.197882 39.388638 1.989216 0.205296
24.000000 66.197882 35.954435 2.417352 0.178563
25.000000 66.203942 37.339633 4.087291 0.194281
26.000000 75.188859 41.697039 3.483526 0.160338
27.000000 84.171054 50.084679 3.608726 0.122479
28.000000 84.331054 52.227631 3.678015 0.119108
29.000000 84.603942 53.297187 3.877415 0.126181
30.000000 84.171054 44.200552 3.995999 0.213041
31.000000 85.880067 47.285080 4.539241 0.209312
32.000000 84.171054 45.124717 4.350431 0.180404
33.000000 84.171054 43.572275 5.490949 0.161994
34.000000 84.171054 41.926940 4.088637 0.167624
35.000000 85.574405 46.288373 2.311779 0.150932
36.000000 85.574405 49.326313 4.685220 0.149304
37.000000 85.574405 44.707837 0.905039 0.140382
38.000000 84.271054 52.204776 4.874962 0.136089
39.000000 83.470069 40.919090 2.453368 0.120406
40.000000 75.144928 46.059458 1.897753 0.240851
41.000000 83.470069 39.527732 3.211429 0.247063
42.000000 83.479481 46.069368 5.228682 0.233403
43.000000 66.282972 39.644692 3.067644 0.199234
44.000000 66.185869 40.172894 3.964248 0.159103
45.000000 75.165189 34.941906 3.060452 0.147671
46.000000 75.122264 42.396477 3.097893 0.144656
47.000000 85.157040 41.395331 1.176540 0.135694
48.000000 66.323246 36.860454 1.762591 0.136838
49.000000 75.225448 53.852718 1.726129 0.115378
50.000000 84.471858 50.827088 2.343228 0.209729
51.000000 66.276415 40.827478 4.785750 0.237346
52.000000 85.683942 40.800393 4.531246 0.197543
53.000000 66.269900 36.086776 2.483934 0.192014
54.000000 66.269900 43.100618 4.076358 0.160867
55.000000 75.200907 38.866803 3.479885 0.160369
56.000000 66.191858 40.514567 2.777520 0.139198
57.000000 75.266659 42.088152 3.562433 0.131512
58.000000 75.200907 38.736124 2.734577 0.133913
59.000000 84.944258 46.313611 7.731922 0.121796
60.000000 84.671917 43.281950 3.825155 0.236116
61.000000 85.804519 43.660526 3.312686 0.211063
62.000000 85.383942 46.306694 2.184198 0.219685
63.000000 75.210040 47.440565 4.650851 0.185058
64.000000 85.859743 50.402357 2.528602 0.174751
65.000000 85.859743 52.700499 2.336228 0.163788
66.000000 85.859743 54.318834 4.109989 0.139838
67.000000 85.859743 48.739696 3.795653 0.121180
68.000000 85.859743 50.356887 5.504928 0.107428
69.000000 87.090082 47.956533 5.023239 0.107963
70.000000 85.859743 51.812207 3.456465 0.187653
71.000000 85.859743 53.423464 3.131016 0.210841
72.000000 75.466611 57.681956 1.696002 0.163826
73.000000 75.466611 37.248584 3.024451 0.176860
74.000000 85.527729 51.917753 4.539888 0.146485
75.000000 85.542547 47.690909 2.686245 0.136270
76.000000 84.171054 48.414828 2.472970 0.127941
77.000000 75.454823 42.606936 1.422204 0.122736
78.000000 84.303942 51.445754 3.383507 0.108893
79.000000 84.483942 51.591980 1.787175 0.096752
80.000000 85.527729 46.803377 3.977729 0.165962
81.000000 85.527729 45.977874 4.403624 0.176580
82.000000 84.331054 43.943116 3.491696 0.155218
83.000000 75.427846 48.003525 4.711993 0.145559
84.000000 66.629362 44.100615 2.968166 0.139265
85.000000 75.462666 57.129677 6.357486 0.115262
86.000000 75.450924 50.762696 3.934829 0.106633
87.000000 85.362547 45.412679 2.563679 0.099698
88.000000 85.362547 60.032996 2.478570 0.096692
89.000000 85.422547 52.206841 2.426581 0.089576
90.000000 85.422547 53.109631 3.025841 0.185631
91.000000 66.401578 46.610909 6.433839 0.202090
92.000000 83.901802 36.823689 3.879560 0.166549
93.000000 83.901802 45.076157 6.725423 0.162770
94.000000 83.901802 36.001583 5.892786 0.148066
95.000000 75.191858 42.817292 2.584723 0.132449
96.000000 75.206986 50.808441 3.390431 0.110533
97.000000 75.125069 40.807087 2.490129 0.112910
98.000000 75.194865 49.306111 3.647102 0.099048
99.000000 84.451054 49.512730 3.826136 0.080636
