

gen best mean std gain diversity
0 74.719604 -0.695299 13.075238 0.0 0.575951
0 86.39141 43.295387 22.921053 26.0 0.550355
1 86.39141 59.496913 30.30677 -100.0 0.552369
2 88.018586 53.856247 22.308769 40.0 0.530212
3 88.018586 58.410445 19.367118 0.0 0.522327
4 66.194865 55.262895 11.347564 0.0 0.508614
5 74.750025 53.469905 15.441372 0.0 0.493537
6 85.99141 56.222032 13.809152 22.0 0.485513
7 86.39141 64.254618 18.294928 26.0 0.476347
8 86.640905 63.877013 17.739787 28.0 0.469794
9 86.59141 68.253595 17.80611 4.0 0.462247
10 85.767552 59.669102 18.34875 20.0 0.468291
11 86.229315 61.412564 18.799245 22.6 0.465136
12 86.39141 67.549258 22.348843 26.0 0.450224
13 90.310904 69.507151 20.262391 65.8 0.439108
14 91.559745 70.626912 18.409733 76.0 0.442778
15 86.621114 64.43212 16.271919 26.0 0.42756
16 87.193424 69.571969 18.481532 34.0 0.405358
17 89.793424 76.697211 18.214003 60.0 0.389644
18 89.793424 78.416205 18.745237 0.0 0.388631
19 90.423649 80.071096 17.798699 64.0 0.370528
20 90.423649 78.630751 20.968415 0.0 0.349101
21 89.593424 78.742726 18.333701 23.2 0.341528
22 87.593424 78.888734 22.130516 38.0 0.324865
23 88.593424 81.34183 14.322625 48.0 0.338146
24 87.733561 79.707298 17.737034 35.8 0.32939
25 87.733561 81.274844 18.192006 35.8 0.316492
26 87.593424 81.560707 14.235376 38.0 0.318672
27 89.393424 80.603059 19.252867 56.0 0.314251
28 89.793424 79.375417 21.968969 56.2 0.320589
29 89.793424 82.350454 16.543869 28.0 0.322956
30 89.14027 80.892715 18.836799 47.2 0.309407
31 89.239361 80.821403 19.557952 47.2 0.312742
32 90.417915 84.45637 12.102672 63.4 0.308556
33 90.417915 78.852737 21.836055 40.0 0.306148
34 89.793424 84.337613 10.887949 60.0 0.313137
35 87.793424 82.624166 14.47026 36.4 0.30884
36 89.393424 80.677369 20.299467 53.8 0.315946
37 89.793424 80.731663 20.856457 60.0 0.320422
38 88.357367 80.034623 22.211369 44.0 0.31305
39 89.015851 82.810542 15.158197 49.6 0.31618
40 88.150675 78.924339 23.486404 26.0 0.317239
41 88.573561 81.86839 15.601026 44.2 0.311561
42 87.793424 80.666652 21.2 30.0 0.314658
43 87.663246 81.088535 19.440342 33.4 0.311783
44 87.793424 80.850282 19.371878 40.0 0.310896
45 87.793424 80.847305 19.7257 30.0 0.30629
46 87.793424 80.438073 19.137582 40.0 0.306609
47 89.793424 81.996341 15.579606 60.0 0.305841
48 87.793424 80.123987 21.618519 40.0 0.307143
49 88.435744 81.712665 15.725284 43.6 0.310486
50 88.435744 81.976119 16.895216 0.0 0.305809
51 89.793424 82.965689 12.638955 55.0 0.308392
52 87.663246 82.408185 15.629759 33.4 0.307946
53 87.663246 82.176073 16.366834 33.4 0.305409
54 87.793424 82.052774 19.293424 40.0 0.308643
55 88.133025 83.558044 14.526328 38.2 0.309836
56 88.613791 81.08482 19.09348 48.0 0.311574
57 88.993424 83.443596 14.318142 49.6 0.310264
58 88.993424 81.739094 17.903925 26.0 0.304153
59 89.393424 79.705935 22.350098 49.0 0.309717
60 89.393424 81.709297 17.300175 49.0 0.309942
61 89.593424 82.446563 15.950565 55.0 0.301929
62 89.593424 82.687077 17.765994 43.6 0.293188
63 89.593424 83.778841 15.178278 0.0 0.298044
64 89.393424 82.670852 18.963136 56.0 0.307909
65 89.815851 82.88031 15.873792 60.0 0.300342
66 89.815851 83.006844 16.600468 38.0 0.301879
67 89.593424 80.75885 21.274137 58.0 0.306455
68 89.393424 81.294433 20.875839 34.0 0.304845
69 89.593424 81.794114 18.693636 58.0 0.312461
70 90.193424 80.46994 18.622218 64.0 0.312408
71 90.193424 83.375118 15.354913 53.2 0.312123
72 89.593424 83.914922 14.95909 0.0 0.313858
73 89.815851 83.649269 15.52414 59.2 0.305553
74 89.815851 82.737431 18.154892 26.0 0.317572
75 90.919361 83.383371 18.934543 64.0 0.313579
76 89.593424 84.821264 13.176847 55.6 0.316471
77 89.593424 82.385576 17.468397 48.0 0.310588
78 89.793424 81.902127 19.263816 55.0 0.305754
79 89.793424 84.613947 15.309759 26.0 0.300855
80 89.793424 84.813919 15.388224 60.0 0.299013
81 89.793424 81.49681 20.382704 22.0 0.299811
82 89.593424 82.936907 17.842502 58.0 0.296245
83 89.793424 82.926548 18.42416 60.0 0.291412
84 89.793424 83.747775 17.151189 53.8 0.297261
85 89.593424 83.364585 14.782315 58.0 0.298299
86 89.957367 82.333519 19.804487 60.0 0.290863
87 89.957367 83.216182 18.36877 33.4 0.296423
88 89.393424 83.322882 18.55266 53.8 0.295723
89 89.793424 84.045983 16.977201 54.4 0.293929
90 89.793424 84.954883 15.798326 47.2 0.291097
91 89.593424 85.01757 13.241163 58.0 0.285343
92 89.393424 84.469874 14.181967 53.2 0.292191
93 89.393424 82.944278 19.425472 40.0 0.295463
94 89.531062 83.624929 16.726407 50.2 0.290821
95 89.593424 84.204267 16.747862 58.0 0.29113
96 89.593424 84.232382 14.291939 58.0 0.293366
97 89.593424 86.605399 7.25636 34.0 0.291968
98 91.844163 82.458075 18.652084 77.2 0.292099
99 91.844163 86.004543 11.965102 41.2 0.285975
