

gen best mean std gain diversity
0 66.073074 -1.949061 8.381196 -20.0 0.573852
0 66.153561 26.135712 20.512436 -20.0 0.545153
1 48.506939 16.95236 13.853085 -40.0 0.550445
2 66.253797 22.845739 12.290458 -20.0 0.532521
3 66.253797 24.792896 12.22914 -70.0 0.51388
4 39.742505 25.535623 11.692699 -50.0 0.504782
5 57.511062 30.676655 12.159277 -30.0 0.489714
6 57.439318 36.703079 17.225416 -30.0 0.462277
7 57.439318 32.442675 17.026804 -70.0 0.481427
8 66.206986 28.499571 12.389852 -20.0 0.46563
9 66.206986 35.20105 15.515187 -70.0 0.446626
10 75.176954 40.548492 17.846786 -10.0 0.435875
11 85.542547 38.161579 15.884211 10.6 0.426649
12 75.200907 47.174566 16.457258 -50.0 0.39889
13 84.723942 52.990873 20.413696 5.2 0.399009
14 75.142067 47.489962 20.495232 -60.0 0.393318
15 66.185869 47.018936 17.630853 -20.0 0.376856
16 84.271054 51.493267 17.905539 1.0 0.382506
17 84.271054 46.658477 19.876981 -70.0 0.390403
18 84.423942 49.312155 19.966929 2.2 0.38662
19 66.351026 47.666966 16.94288 -20.0 0.379785
20 84.783942 51.79472 18.696313 5.8 0.371568
21 84.783942 59.961883 18.945056 5.8 0.369254
22 75.203942 53.619248 19.288845 -50.0 0.362822
23 75.194865 56.405821 17.128984 -20.0 0.354599
24 75.216175 53.052982 17.651639 -10.0 0.345255
25 84.843942 57.822915 19.421339 6.4 0.347935
26 84.843942 62.191934 17.975127 -20.0 0.343886
27 84.903942 62.54182 16.915565 7.0 0.344023
28 75.222348 59.6583 17.747163 -10.0 0.329232
29 75.222348 62.100045 17.547033 -20.0 0.326055
30 84.603942 59.340081 15.883275 4.0 0.318294
31 84.603942 64.863145 18.395161 -10.0 0.312887
32 84.171054 56.550691 18.146576 -20.0 0.316158
33 84.233532 62.925909 13.557502 1.0 0.30773
34 75.216175 59.940143 17.704779 -10.0 0.316582
35 84.271054 60.311046 16.30635 1.0 0.311391
36 84.391054 59.879726 19.564133 2.2 0.296888
37 84.391054 66.457933 19.538032 -20.0 0.302835
38 84.171054 60.413519 17.445668 0 0.313388
39 84.171054 62.681622 17.102196 -20.0 0.305806
40 84.423942 62.350995 17.766023 2.2 0.305512
41 84.723942 64.005417 15.53011 5.2 0.295383
42 84.603942 64.808649 15.267423 -20.0 0.303088
43 84.723942 63.835436 14.495406 5.2 0.298555
44 84.723942 66.101523 17.665604 -30.0 0.291378
45 84.805189 65.545446 17.380265 6.4 0.288977
46 84.723942 61.399002 18.388721 -30.0 0.299661
47 84.331054 62.622754 18.112198 1.6 0.294932
48 84.331054 62.765018 17.41544 -20.0 0.287079
49 84.723942 62.155716 15.372031 5.2 0.291116
50 84.723942 64.912556 19.544094 -50.0 0.285279
51 75.182889 63.645431 12.964509 -20.0 0.283294
52 84.391054 64.667768 16.599099 2.2 0.275931
53 84.391054 67.72841 13.320667 2.2 0.280586
54 84.303942 66.477473 16.88026 1.0 0.281181
55 84.483942 64.969067 16.428338 2.8 0.279456
56 84.451054 65.788293 15.911403 -20.0 0.273675
57 84.603942 63.77613 13.19546 4.0 0.275035
58 84.663942 68.009697 19.886709 4.6 0.270923
59 84.663942 69.013918 20.750418 -10.0 0.274085
60 84.663942 65.938083 18.822138 -40.0 0.26542
61 84.603942 67.426246 17.895496 -20.0 0.274418
62 84.271054 67.896442 15.876346 1.0 0.266747
63 84.723942 68.505384 18.626195 5.2 0.265478
64 84.843942 71.41865 19.82605 6.4 0.266003
65 84.391054 63.695518 14.847062 2.2 0.25983
66 84.483942 66.537183 18.257723 2.8 0.26183
67 84.423942 69.260138 17.602359 -20.0 0.25722
68 84.663942 67.194557 18.67485 4.6 0.260235
69 84.663942 71.322039 15.877202 -20.0 0.258603
70 84.543942 68.097424 16.713537 3.4 0.2601
71 84.543942 67.727037 18.93742 3.4 0.252492
72 84.603942 68.843287 18.513146 4.0 0.252049
73 84.603942 72.027006 18.576896 2.2 0.246228
74 84.663942 68.62251 18.323503 4.6 0.255246
75 84.663942 69.086819 16.97245 4.6 0.245727
76 84.543942 69.750263 15.551189 2.2 0.248386
77 84.663942 73.495588 13.850054 4.6 0.237572
78 84.663942 75.543104 16.744189 0 0.238238
79 84.663942 72.316738 17.728037 -20.0 0.237496
80 84.663942 72.339811 17.162329 -10.0 0.235412
81 84.603942 70.563521 17.085736 4.0 0.244039
82 84.663942 71.533094 15.425195 4.6 0.237163
83 84.663942 74.230143 15.63095 -60.0 0.237647
84 84.451054 71.411044 16.10579 0.4 0.24287
85 84.663942 75.28677 16.166891 4.6 0.239341
86 84.543942 72.366037 18.129155 3.4 0.237763
87 84.543942 73.657066 11.261016 3.4 0.243839
88 84.603942 74.913431 14.593973 4.0 0.236608
89 84.663942 71.734222 18.528138 4.6 0.23804
90 84.663942 74.648557 17.71581 4.6 0.238063
91 84.663942 76.895591 14.295061 2.8 0.238466
92 84.663942 73.348312 17.694721 4.6 0.233809
93 84.663942 76.508542 15.090726 -30.0 0.235069
94 84.663942 75.119114 16.858376 4.6 0.236082
95 84.603942 74.543706 17.394353 1.0 0.238005
96 84.663942 72.686962 18.546601 4.6 0.242132
97 84.603942 76.34897 15.104316 1.0 0.238318
98 84.603942 75.202718 19.023573 4.0 0.241998
99 84.603942 76.51112 13.943164 -60.0 0.241104
