# gen best mean std diversity
0.000000 92.780518 72.821747 6.975522 0.497815
1.000000 93.886708 81.757675 6.912946 0.360455
2.000000 94.043754 88.995782 7.729628 0.393170
3.000000 94.043754 86.167234 10.786918 0.225771
4.000000 94.024826 85.957374 9.086121 0.432973
5.000000 93.939644 89.770281 8.687038 0.246848
6.000000 94.144826 91.296632 6.503409 0.404622
7.000000 93.936796 91.953469 3.213171 0.240106
8.000000 93.784826 92.278080 0.497886 0.432970
9.000000 93.494823 92.506002 0.240676 0.264133
10.000000 94.300945 90.225239 8.694182 0.173297
11.000000 94.192404 91.235576 5.368480 0.128377
12.000000 94.103558 86.210813 3.849300 0.353636
13.000000 94.258596 91.278334 6.888945 0.228159
14.000000 94.258596 89.590796 10.986903 0.346717
15.000000 93.979465 91.129145 6.353976 0.210324
16.000000 93.979465 91.272972 7.520207 0.333555
17.000000 94.043558 91.294076 4.664056 0.215477
18.000000 94.043558 91.570001 6.005566 0.389842
19.000000 94.246250 90.538586 10.700903 0.269011
20.000000 94.600945 89.016967 7.490535 0.299250
21.000000 94.600945 91.494194 6.752670 0.171497
22.000000 93.931733 91.330656 5.905196 0.336413
23.000000 94.822788 91.657163 6.438969 0.249059
24.000000 94.822788 92.116802 6.426836 0.359664
25.000000 94.066708 92.068499 6.759490 0.260840
26.000000 94.822788 91.610212 9.107044 0.335711
27.000000 93.931733 91.550553 7.230598 0.235318
28.000000 93.615050 92.123190 4.755460 0.333464
29.000000 93.976695 91.572646 6.356786 0.220889
30.000000 93.494823 89.739673 8.796950 0.337859
31.000000 93.854024 90.861439 9.978471 0.204935
32.000000 93.931733 91.509254 6.563917 0.317374
33.000000 93.931733 92.896148 0.213809 0.195145
34.000000 94.432404 91.446451 7.043098 0.318140
35.000000 93.931733 90.810882 9.125247 0.259146
36.000000 94.115214 91.651291 6.955406 0.341843
37.000000 94.163414 92.219320 3.146941 0.260361
38.000000 93.978708 91.841829 6.334216 0.339721
39.000000 93.798253 87.195584 11.428231 0.255645
40.000000 93.916695 90.956731 8.557117 0.294710
41.000000 93.734024 91.569297 6.463277 0.201401
42.000000 93.995214 89.800279 9.900324 0.322330
43.000000 93.809516 92.480111 0.396417 0.242271
44.000000 93.147511 92.365706 0.260710 0.303729
45.000000 94.056168 91.665322 5.718406 0.254311
46.000000 93.494823 91.453128 7.485558 0.337876
47.000000 92.786695 91.608771 5.232187 0.229312
48.000000 93.466708 92.423399 0.280524 0.246158
49.000000 93.604826 92.348204 0.367284 0.209224
50.000000 93.676695 92.207866 1.481008 0.144139
51.000000 93.964826 91.997796 6.507166 0.058021
52.000000 93.964826 92.013209 5.741656 0.280664
53.000000 93.494823 91.938178 5.871857 0.211004
54.000000 93.826372 91.342218 6.524093 0.233518
55.000000 93.964826 91.834810 5.668493 0.121428
56.000000 93.964826 92.119638 6.245427 0.301269
57.000000 94.144826 92.078610 6.593687 0.222628
58.000000 93.784826 91.276543 6.623249 0.243835
59.000000 93.664826 90.798432 8.925155 0.137395
60.000000 93.494823 90.268633 8.986832 0.134492
61.000000 93.603172 90.983891 8.928371 0.072651
62.000000 93.904826 90.154961 10.271780 0.147880
63.000000 93.628142 90.038871 9.913131 0.078086
64.000000 93.686695 89.390507 10.286412 0.062957
65.000000 93.664826 92.396723 0.516883 0.050375
66.000000 93.784826 92.503257 0.253060 0.133559
67.000000 93.520945 91.962850 5.089361 0.115372
68.000000 93.904826 92.225454 3.867673 0.270901
69.000000 93.520945 92.530478 0.364539 0.199661
70.000000 93.844826 91.177084 7.876134 0.109456
71.000000 93.664826 90.825728 6.774460 0.042567
72.000000 93.904826 92.492520 0.536509 0.240005
73.000000 93.904826 90.815694 10.142002 0.166043
74.000000 93.814253 91.204871 8.173585 0.259865
75.000000 93.559465 90.883299 8.599202 0.147564
76.000000 93.814055 92.436688 0.480767 0.259175
77.000000 93.288788 85.768944 13.852226 0.215816
78.000000 93.746695 91.521700 6.155889 0.234362
79.000000 92.659688 90.450965 10.886487 0.163462
80.000000 93.568142 91.135672 8.879445 0.158823
81.000000 93.568142 90.719736 8.284136 0.123940
82.000000 93.592506 90.798071 8.546558 0.255753
83.000000 93.628891 91.920086 5.329395 0.198144
84.000000 93.317881 91.617009 6.380171 0.227483
85.000000 93.325289 92.423135 0.468945 0.190487
86.000000 94.264826 92.629272 0.289481 0.223027
87.000000 93.555203 92.508975 0.131164 0.066845
88.000000 93.664826 92.325170 1.833707 0.199031
89.000000 93.631733 91.702070 6.584583 0.128553
90.000000 93.280414 91.685623 5.707634 0.258239
91.000000 93.338539 91.648218 6.449543 0.152741
92.000000 93.957310 92.510524 0.318540 0.200726
93.000000 93.957310 91.926933 3.474789 0.124694
94.000000 93.957310 92.214856 2.688265 0.203607
95.000000 94.186708 92.764164 0.463598 0.165695
96.000000 93.784826 91.442923 6.824622 0.236839
97.000000 93.754253 91.773712 6.615039 0.183455
98.000000 93.983900 92.635750 0.357034 0.221183
99.000000 93.983900 92.516914 0.496008 0.145059
