# gen best mean std diversity
0.000000 84.517201 16.139030 4.475687 0.425617
1.000000 85.337040 28.861684 2.399823 0.192321
2.000000 85.863229 27.881698 7.570058 0.448728
3.000000 85.337040 29.130220 2.173695 0.276900
4.000000 85.356168 29.939866 3.642137 0.404495
5.000000 75.478539 30.368651 3.179203 0.344157
6.000000 86.432890 30.698285 3.335700 0.452468
7.000000 86.432890 33.986938 5.198967 0.352405
8.000000 86.432890 32.203031 7.507120 0.433052
9.000000 85.424258 24.862677 5.557590 0.285199
10.000000 86.432890 31.236990 6.479926 0.295683
11.000000 66.292890 28.312626 4.129089 0.116728
12.000000 75.203942 30.298028 2.964685 0.362538
13.000000 75.206986 39.146922 4.426655 0.216136
14.000000 75.142067 32.694497 4.870029 0.389666
15.000000 85.337040 40.843274 6.918039 0.274211
16.000000 75.162270 36.960529 7.153186 0.340626
17.000000 84.211054 38.349451 9.617994 0.294439
18.000000 84.309158 32.557513 7.464959 0.330442
19.000000 75.179917 31.591684 7.781592 0.200487
20.000000 75.125069 42.995810 3.882022 0.277388
21.000000 84.261574 43.228944 3.909977 0.194564
22.000000 87.284051 42.978605 4.479499 0.375686
23.000000 75.127882 33.694758 4.129683 0.258912
24.000000 75.182889 40.199341 6.259289 0.119309
25.000000 75.139214 43.980602 4.063755 0.036724
26.000000 83.324617 36.591996 5.074479 0.182839
27.000000 75.182889 38.857147 3.932344 0.126964
28.000000 75.136369 36.292614 4.217664 0.275275
29.000000 75.182889 38.041720 3.493787 0.069150
30.000000 75.136369 34.602043 7.279735 0.358554
31.000000 75.130703 31.728255 8.128044 0.243506
32.000000 75.176954 30.004702 8.543935 0.145603
33.000000 75.133532 32.249815 7.561104 0.106569
34.000000 75.144928 39.517010 6.445318 0.246498
35.000000 75.130703 35.795239 6.921915 0.134875
36.000000 66.200907 31.430809 5.192796 0.255079
37.000000 75.194865 39.986932 8.643730 0.140005
38.000000 75.136369 33.388761 7.475760 0.290682
39.000000 75.147798 36.272529 4.906834 0.264031
40.000000 75.144928 42.214212 6.276483 0.220231
41.000000 75.133532 36.501470 3.720081 0.152106
42.000000 75.136369 40.222595 6.584736 0.327930
43.000000 75.136369 41.272865 4.057942 0.226817
44.000000 75.427846 31.669726 3.085043 0.172123
45.000000 86.022547 44.199076 5.182589 0.138547
46.000000 86.022547 41.251427 5.827786 0.246548
47.000000 85.443229 45.347074 2.814447 0.187438
48.000000 87.342547 46.448429 2.593700 0.316857
49.000000 87.342547 53.591845 7.700510 0.199134
50.000000 66.486571 47.861469 3.248190 0.238913
51.000000 75.100103 41.914349 3.677872 0.130955
52.000000 86.453532 49.572798 5.607744 0.270329
53.000000 85.503942 52.042685 3.029398 0.124677
54.000000 84.271054 49.419797 2.474719 0.233661
55.000000 85.838539 54.076133 5.559452 0.139477
56.000000 86.515982 52.189316 5.274573 0.271548
57.000000 86.515982 57.823630 1.428495 0.128379
58.000000 86.635982 58.973837 6.048937 0.234516
59.000000 87.271940 65.142621 7.379525 0.058815
60.000000 86.515982 60.601872 3.347315 0.234723
61.000000 87.882547 58.351495 4.078904 0.174063
62.000000 86.837040 57.656212 2.084843 0.072290
63.000000 86.837040 59.820676 1.637540 0.055006
64.000000 86.755982 59.819729 4.302456 0.077356
65.000000 86.858539 55.431772 5.766554 0.048378
66.000000 87.038539 57.639638 5.278878 0.179168
67.000000 86.935982 63.692678 4.427395 0.118674
68.000000 86.871655 60.998303 2.694114 0.082237
69.000000 86.906267 63.175648 6.164788 0.071424
70.000000 87.094547 72.082650 3.220950 0.213234
71.000000 87.094547 68.383913 2.195927 0.029947
72.000000 87.454547 66.003517 3.747242 0.046478
73.000000 87.334547 64.016554 4.442213 0.033041
74.000000 87.334547 65.369308 6.936770 0.284771
75.000000 87.334547 68.935518 2.406798 0.169571
76.000000 87.394547 69.534668 3.109307 0.186398
77.000000 87.334547 64.767138 4.148415 0.033403
78.000000 87.154547 62.679463 5.097852 0.218274
79.000000 87.454547 67.603794 6.836062 0.159056
80.000000 86.974547 62.098478 4.994779 0.257907
81.000000 87.094547 64.530920 4.474053 0.155708
82.000000 87.871940 52.958209 3.343608 0.235748
83.000000 87.994547 61.566004 2.606868 0.127516
84.000000 86.215982 50.432461 4.510896 0.243403
85.000000 86.399599 59.763418 3.376475 0.166166
86.000000 86.297040 60.022802 2.467772 0.235536
87.000000 86.777040 63.505500 4.203675 0.240074
88.000000 87.274547 68.958041 1.908699 0.224877
89.000000 88.107729 65.396474 6.128132 0.153232
90.000000 87.274547 61.790250 4.374766 0.223408
91.000000 85.532890 58.335323 5.209160 0.151639
92.000000 87.038539 67.332638 2.691499 0.254089
93.000000 86.455982 58.919926 4.284648 0.203810
94.000000 86.575982 57.246752 3.943222 0.243095
95.000000 87.038539 61.207504 3.037347 0.103031
96.000000 86.991655 66.549968 3.452148 0.183087
97.000000 86.695982 67.057503 4.455745 0.159754
98.000000 86.695982 61.346587 2.978124 0.220823
99.000000 87.222547 67.896456 2.993001 0.075755
