gen,best,mean,sd
0,18.800000000000153,-69.25999999999992,25.091849938442856
1,18.800000000000153,-67.03390804597691,25.514427960518052
2,18.800000000000153,-67.38139534883712,25.446153872249774
3,18.800000000000153,-66.88728323699412,25.734697122208395
4,21.900000000000077,-66.58497109826581,26.18899969009798
5,21.900000000000077,-66.23448275862059,26.423290960670148
6,21.900000000000077,-66.69597701149416,26.304759761579565
7,21.900000000000077,-65.86896551724129,27.04223095921795
8,21.900000000000077,-65.93333333333324,26.939204293544933
9,21.900000000000077,-65.8396551724137,27.094599748165297
