

gen best mean std gain diversity
0 -14.233333 -78.796444 22.349959 -14.233333 0.577338
0 4.366667 -45.776 26.475186 -76.666667 0.605233
1 0.066667 -34.182667 25.719597 0.066667 0.617475
2 3.966667 -29.010444 22.83537 3.966667 0.581713
3 3.966667 -29.756667 24.538112 2.766667 0.553628
4 3.966667 -31.792 29.823405 -2.966667 0.544248
5 3.633333 -25.126667 26.381871 -39.666667 0.482149
6 2.766667 -30.893333 27.938775 -24.766667 0.51225
7 3.0 -34.663111 28.977068 3.0 0.53557
8 3.233333 -35.833111 23.921733 3.233333 0.435426
9 16.066667 -37.379333 23.183404 16.066667 0.443222
10 3.233333 -40.034222 22.197854 -45.7 0.452177
11 16.066667 -44.782889 23.13652 -45.7 0.371305
12 16.066667 -44.253111 27.836825 -45.7 0.324081
13 16.066667 -37.918889 29.025645 -45.7 0.318077
14 1.4 -40.085333 26.745009 -45.7 0.276863
15 4.833333 -35.480444 25.482417 4.833333 0.407002
16 4.833333 -33.356889 26.495137 -45.7 0.348701
17 11.7 -33.720667 26.588859 11.7 0.220512
18 20.333333 -28.801111 28.619475 20.333333 0.246974
19 20.333333 -33.421778 29.467978 3.933333 0.234258
20 20.333333 -32.985111 29.76736 -45.7 0.245435
21 33.766667 -29.458 32.081872 33.766667 0.240767
22 33.766667 -21.659333 30.774399 -45.7 0.242367
23 33.766667 -21.094889 36.88884 5.2 0.269923
24 33.766667 -12.987778 35.792895 -45.7 0.289419
25 33.766667 -11.797111 36.196202 32.4 0.341197
26 33.766667 -5.231556 32.002845 -46.533333 0.354598
27 33.766667 -5.290222 29.465153 -45.7 0.365763
28 33.766667 -7.256222 35.285764 28.7 0.366887
29 62.966667 -9.062889 35.721642 62.966667 0.377964
30 62.966667 -6.320667 34.293634 -4.233333 0.48053
31 62.966667 -9.268222 38.719709 -45.7 0.514257
32 62.966667 -3.682667 33.110947 12.6 0.456818
33 62.966667 -6.791333 37.429747 5.2 0.462023
34 62.966667 -0.702889 28.411388 5.2 0.464798
35 62.966667 -5.109333 34.038499 13.533333 0.450265
36 62.966667 0.091556 32.207888 5.966667 0.47209
37 62.966667 3.58 27.058488 11.533333 0.460606
38 32.366667 3.799556 26.039689 19.4 0.419529
39 32.366667 1.134889 28.947925 12.6 0.413738
40 32.366667 2.035556 26.392574 14.1 0.414335
41 28.7 -3.436889 32.672898 14.566667 0.43161
42 26.566667 -1.392222 30.359214 12.566667 0.410379
43 32.433333 -3.717778 33.304141 32.433333 0.393889
44 32.433333 0.621556 30.007945 19.466667 0.426602
45 32.433333 -6.518444 31.774239 5.2 0.521355
46 32.433333 -9.048444 32.003951 -3.2 0.559061
47 32.433333 -9.936444 33.089263 13.533333 0.550148
48 22.1 -7.454889 30.98383 8.2 0.498356
49 26.233333 -6.342889 30.576049 26.233333 0.541469
50 26.233333 -4.715556 30.083566 14.366667 0.486145
51 27.733333 -8.256444 35.871341 27.733333 0.500314
52 27.733333 -6.764667 32.577252 8.2 0.494079
53 27.733333 -7.556222 33.086332 -0.9 0.513733
54 27.733333 -7.441556 33.162161 26.233333 0.518463
55 27.966667 -5.438444 35.411036 27.966667 0.489907
56 27.966667 -5.608 34.242346 8.7 0.514665
57 27.966667 -4.147778 32.709084 14.1 0.480013
58 27.966667 -1.915111 32.308754 6.1 0.49493
59 28.233333 -6.312889 36.297622 28.233333 0.469916
60 44.733333 -3.024222 33.257723 44.733333 0.529975
61 44.733333 -1.732222 30.07941 21.866667 0.532127
62 44.733333 -2.406222 32.194966 3.633333 0.522951
63 44.733333 -5.968889 35.50809 0.066667 0.550316
64 27.966667 -6.402222 34.143401 3.633333 0.481791
65 28.733333 -1.169333 29.037496 20.6 0.516319
66 28.733333 -0.772222 30.251077 15.266667 0.456303
67 29.466667 0.149556 29.686717 29.466667 0.489285
68 29.466667 0.518 31.137301 5.033333 0.472639
69 29.466667 -2.908222 34.669477 13.533333 0.478949
70 29.466667 -2.593333 31.38995 25.6 0.474636
71 29.466667 -4.768222 38.874015 17.0 0.468478
72 29.466667 -2.602444 35.212074 17.833333 0.45145
73 29.466667 3.500667 27.50958 11.1 0.443882
74 29.466667 2.516 30.349719 23.8 0.448435
75 29.466667 -2.299111 33.362693 5.033333 0.494806
76 29.466667 -2.795556 33.721844 4.633333 0.527343
77 29.466667 -3.456667 34.192167 28.1 0.538229
78 29.466667 -5.031333 35.556376 14.866667 0.505716
79 29.466667 -4.244889 35.590267 19.966667 0.544861
80 29.466667 -4.541333 36.131543 -5.333333 0.515773
81 29.466667 -4.952889 34.788517 26.6 0.56201
82 29.466667 -4.466222 35.309257 4.033333 0.493117
