# gen best mean std diversity
0.000000 30.737310 4.132918 0.124841 0.522759
1.000000 48.100103 9.062583 1.155401 0.469927
2.000000 66.108356 12.446416 0.611929 0.389078
3.000000 86.562547 16.626734 4.363312 0.308573
4.000000 57.540414 16.493858 4.171777 0.254202
5.000000 86.562547 16.690156 3.947242 0.245098
6.000000 75.478539 20.265190 2.668284 0.456681
7.000000 84.818539 25.176101 1.028351 0.539158
8.000000 84.818539 24.162086 0.819605 0.506392
9.000000 66.282972 23.657614 3.023828 0.476285
10.000000 66.462666 25.283431 4.861705 0.416798
11.000000 66.462666 26.284945 3.776211 0.358736
12.000000 87.038539 24.364469 4.768100 0.325329
13.000000 87.038539 27.542621 7.121992 0.531797
14.000000 66.351026 28.379377 4.151934 0.499574
15.000000 75.194865 29.254125 6.853719 0.495503
16.000000 75.219256 30.209255 5.612495 0.471721
17.000000 66.358093 30.101121 5.222926 0.460358
18.000000 86.639681 31.122826 6.977252 0.397238
19.000000 83.973892 31.529350 5.399941 0.385808
20.000000 75.185869 30.870553 1.339288 0.425670
21.000000 75.185869 33.061916 2.744561 0.348409
22.000000 66.222348 31.849170 2.155482 0.333925
23.000000 66.427846 33.612365 1.140819 0.274343
24.000000 75.443172 36.371644 3.641901 0.258250
25.000000 84.831655 44.350707 2.057672 0.243993
26.000000 75.470571 40.056590 3.220773 0.431149
27.000000 75.470571 42.507883 1.384968 0.407190
28.000000 85.602547 47.844023 1.767050 0.391846
29.000000 85.602547 51.271261 4.105312 0.360276
30.000000 75.427846 48.026617 2.226231 0.322524
31.000000 85.302547 51.154976 0.727466 0.297601
32.000000 85.302547 52.547299 4.165422 0.286875
33.000000 75.466611 54.437989 1.824075 0.422303
34.000000 75.470571 52.716709 2.496849 0.340243
35.000000 75.466611 51.967211 1.081204 0.281420
36.000000 84.582547 52.488078 0.883874 0.221331
37.000000 84.582547 52.350692 2.596531 0.212358
38.000000 84.582547 55.929395 2.947462 0.209806
39.000000 85.602547 53.190090 1.772117 0.207679
40.000000 75.466611 53.625985 2.130652 0.370788
41.000000 84.666986 50.984598 0.996550 0.350071
42.000000 85.422547 50.759051 3.076011 0.336225
43.000000 75.466611 52.162458 1.210400 0.314237
44.000000 75.458736 51.604675 1.027797 0.289874
45.000000 75.478539 50.798404 1.016886 0.267583
46.000000 75.478539 46.841646 1.581321 0.389081
47.000000 75.427846 45.492797 1.314277 0.343739
48.000000 75.458736 48.113175 1.917238 0.307502
49.000000 75.458736 46.951011 2.371139 0.298617
50.000000 75.427846 48.342488 1.026438 0.275326
51.000000 75.474547 48.641502 1.682607 0.266617
52.000000 75.474547 47.918895 1.143517 0.238405
53.000000 84.812890 50.256229 1.837676 0.419293
54.000000 84.812890 51.102229 1.076819 0.364261
55.000000 85.004258 52.313082 0.838807 0.283814
56.000000 85.004258 48.590413 1.915269 0.248627
57.000000 85.004258 50.366951 0.539773 0.251844
58.000000 84.302129 48.147605 0.537389 0.243384
59.000000 75.462666 51.205558 1.015303 0.250427
60.000000 75.219256 51.189020 2.507350 0.328140
61.000000 75.197882 50.672587 3.536749 0.306268
62.000000 75.454823 49.052653 1.546084 0.280858
63.000000 75.191858 51.045066 2.739550 0.269347
64.000000 84.992890 47.947157 0.616739 0.266504
65.000000 75.458736 52.284148 1.493759 0.253224
66.000000 75.200907 49.925741 1.712488 0.342352
67.000000 84.692828 51.976925 2.576512 0.270209
68.000000 84.692828 50.185393 2.241892 0.215596
69.000000 84.692828 53.998115 1.349030 0.209817
70.000000 75.474547 53.909487 1.045490 0.206894
71.000000 75.253797 51.614869 1.753732 0.204302
72.000000 85.182547 52.430291 0.607876 0.201015
73.000000 85.182547 51.865960 0.555637 0.430192
74.000000 85.182547 54.641768 1.423909 0.361953
75.000000 75.225448 52.720717 3.047061 0.310618
76.000000 75.225448 53.830260 2.224850 0.259903
77.000000 75.454823 54.434069 2.140134 0.252090
78.000000 84.822547 58.665657 2.783760 0.239109
79.000000 75.427846 53.805852 0.847404 0.237925
80.000000 85.602547 52.496639 0.846231 0.374033
81.000000 85.602547 56.247188 3.721191 0.357139
82.000000 75.474547 51.453760 2.340023 0.362787
83.000000 75.474547 55.140335 2.350603 0.351046
84.000000 75.470571 51.113932 1.113938 0.337790
85.000000 75.458736 49.304264 2.054047 0.321997
86.000000 85.422547 50.231279 0.287516 0.397994
87.000000 85.422547 52.895826 2.000545 0.349034
88.000000 85.422547 51.336053 1.837315 0.271021
89.000000 75.447040 50.373560 2.922265 0.298754
90.000000 84.822547 49.484907 1.829481 0.296759
91.000000 84.822547 50.255977 2.525477 0.273633
92.000000 84.822547 52.146978 1.592441 0.254144
93.000000 84.822547 48.708619 0.716049 0.407006
94.000000 75.191858 50.399709 2.213674 0.312803
95.000000 75.424051 50.797502 2.316720 0.301988
96.000000 75.462666 52.442374 2.232262 0.289146
97.000000 75.470571 54.312504 1.381268 0.287455
98.000000 75.454823 50.072938 1.969565 0.276462
99.000000 75.490612 48.267486 2.076913 0.277529
