gen,best,mean,sd
0,34.350000000000136,-72.45299999999995,28.95705799397908
1,34.350000000000136,-71.41933333333328,30.72973738181888
2,34.350000000000136,-71.41933333333328,30.72973738181888
3,34.350000000000136,-71.41933333333328,30.72973738181888
4,34.350000000000136,-71.41933333333328,30.72973738181888
5,34.350000000000136,-71.41933333333328,30.72973738181888
6,34.350000000000136,-71.41933333333328,30.72973738181888
7,34.350000000000136,-71.41933333333328,30.72973738181888
8,34.350000000000136,-71.41933333333328,30.72973738181888
9,34.350000000000136,-71.41933333333328,30.72973738181888
10,34.350000000000136,-71.41933333333328,30.72973738181888
11,34.350000000000136,-71.41933333333328,30.72973738181888
12,34.350000000000136,-71.41933333333328,30.72973738181888
13,34.350000000000136,-71.41933333333328,30.72973738181888
14,34.350000000000136,-71.41933333333328,30.72973738181888
15,34.350000000000136,-71.41933333333328,30.72973738181888
16,34.350000000000136,-71.41933333333328,30.72973738181888
17,34.350000000000136,-71.41933333333328,30.72973738181888
18,34.350000000000136,-71.41933333333328,30.72973738181888
19,34.350000000000136,-71.41933333333328,30.72973738181888
20,34.350000000000136,-71.41933333333328,30.72973738181888
21,41.500000000000206,-56.49999999999994,37.317662769062274
22,41.500000000000206,-34.77133333333327,42.366800424651196
23,41.500000000000206,-33.438741721854235,44.40501588970646
24,43.60000000000021,-24.743666666666588,43.34216318884986
25,43.60000000000021,-26.2805369127516,43.83016594414849
26,44.05000000000021,-27.568456375838853,42.37501137336007
27,44.05000000000021,-25.05299999999992,43.68804879674383
28,44.05000000000021,-30.53566666666659,48.344858167360734
29,44.10000000000021,-22.92166666666659,45.31258596926715
30,44.10000000000021,-20.102666666666583,43.474917974492975
31,44.10000000000021,-31.78190789473676,45.7702437773592
32,44.450000000000166,-25.030921052631502,46.14262783044583
33,44.450000000000166,-25.971854304635688,45.516577496832234
34,44.450000000000166,-14.495302013422725,43.069784696093514
35,45.7500000000002,-15.780463576158853,42.66970635219385
36,46.20000000000021,-9.578999999999905,37.227490859130825
37,46.20000000000021,-11.468999999999905,41.73810595846442
38,46.20000000000021,-18.028187919462997,44.42117266889885
39,46.20000000000021,-12.872516556291295,43.9695291424038
40,51.350000000000215,-8.091946308724733,40.55071067787028
41,51.350000000000215,-9.428807947019767,41.50572626140034
42,51.350000000000215,-12.656333333333235,44.01704453832507
43,51.350000000000215,-9.60690789473674,42.25344857046326
44,51.350000000000215,-11.457999999999897,43.69226479214222
45,51.350000000000215,-8.943243243243142,41.478848667467545
46,51.350000000000215,-15.611258278145595,44.66250415308894
47,51.350000000000215,-18.869205298013146,46.67453602635744
48,51.350000000000215,-16.37666666666657,44.419997248486624
49,51.350000000000215,-15.358940397350892,43.485029427467445
50,51.350000000000215,-8.364900662251545,42.21328444850664
51,51.350000000000215,-11.053642384105855,40.8738671590341
52,52.35000000000022,-10.270999999999892,42.237522129815694
53,52.35000000000022,-2.697315436241504,36.6817282502337
54,52.35000000000022,-10.815333333333225,43.97411812519829
55,52.35000000000022,-13.130132450331027,44.346501418510236
56,52.35000000000022,-0.025666666666544654,40.37741148078827
57,52.900000000000226,-8.32483443708598,45.752894771145144
58,52.900000000000226,0.5390728476822336,39.557286355059205
59,52.900000000000226,-6.393046357615782,44.29243617117925
60,52.900000000000226,-7.514666666666561,43.36674438117561
61,53.50000000000022,-2.7759999999998866,43.306474773794946
62,53.50000000000022,-9.259666666666556,42.281318450219736
63,53.50000000000022,-3.564333333333217,44.24607641236557
64,53.50000000000022,-9.649333333333228,43.19080457175531
65,53.50000000000022,-3.1289999999998868,37.62826874837591
66,53.50000000000022,-7.227181208053586,41.41331185459363
67,53.50000000000022,-3.7913333333332235,42.98949202873759
68,53.50000000000022,-6.078999999999891,41.79498704789053
69,53.50000000000022,-1.2341059602647884,43.05358257503163
70,53.50000000000022,2.012582781457074,38.194555634071854
71,53.50000000000022,-12.122999999999891,46.08505348085578
72,53.50000000000022,-7.010999999999884,44.1609782009714
73,53.50000000000022,-1.799999999999894,40.456854384228514
74,53.50000000000022,-7.541946308724724,42.40918527324883
75,53.50000000000022,-6.624503311258171,42.52107614047453
76,53.50000000000022,-3.3307947019866377,42.12735102049753
77,53.50000000000022,-4.677152317880686,41.46245198976169
78,53.50000000000022,-5.0516666666665495,45.240038467662245
79,53.50000000000022,-8.994666666666568,42.254867627555356
80,53.50000000000022,-13.041275167785134,45.9112156508083
81,53.50000000000022,-3.8392617449663304,40.79282308067468
82,67.0500000000002,-1.0062913907283575,40.198674776612854
83,67.0500000000002,-10.618333333333231,42.138778821360724
84,67.0500000000002,-3.6066666666665546,41.26465544371953
85,67.0500000000002,-0.7543333333332178,40.53818156449003
86,67.0500000000002,-12.944666666666564,47.126005257772064
87,67.0500000000002,-4.995999999999887,43.85839734114025
88,67.0500000000002,-6.264900662251547,40.97267414161101
89,67.0500000000002,-10.360927152317775,44.577805295552714
90,67.0500000000002,-6.6667785234898185,45.59224501743116
91,67.0500000000002,-11.166442953020018,46.74346540949185
92,67.0500000000002,-4.42666666666655,44.40996459754904
93,67.0500000000002,-10.345333333333228,46.6575232756972
94,67.0500000000002,-7.560264900662146,42.477841250242754
95,67.0500000000002,-1.5284768211919384,42.0872349770219
96,67.0500000000002,-4.9079999999998885,41.094869136345196
97,67.0500000000002,-0.5403333333332194,38.56732455359363
98,67.0500000000002,0.4000000000001235,42.40963705853005
99,67.0500000000002,0.476510067114213,38.804438944276775
