,gen,best,mean,sd,med,worst
0,0,37.0,11.44,4.656865898863746,10.0,10.0
1,1,37.0,13.263736263736265,7.3706205694496845,10.0,10.0
2,2,46.0,14.26063829787234,8.325246377864758,10.0,10.0
3,3,46.0,15.122340425531915,9.238617542515568,10.0,10.0
4,4,46.0,14.793478260869565,9.331501164799684,10.0,10.0
5,5,46.0,15.886486486486486,10.459346322455366,10.0,10.0
6,6,46.0,16.03191489361702,10.816606743316752,10.0,10.0
7,7,46.0,15.936170212765957,10.7898775559853,10.0,10.0
8,8,46.0,15.761904761904763,10.299813969215828,10.0,10.0
9,9,46.0,15.32258064516129,10.285872230094004,10.0,10.0
10,10,46.0,16.275675675675675,11.013736028261217,10.0,10.0
11,11,64.0,16.22340425531915,11.484174360896445,10.0,10.0
12,12,64.0,16.16042780748663,11.253802011321726,10.0,10.0
13,13,64.0,16.0,11.563489339913179,10.0,10.0
14,14,64.0,15.904761904761905,11.237288106608714,10.0,10.0
15,15,64.0,16.545454545454547,11.82998176852592,10.0,10.0
16,16,64.0,15.951612903225806,11.153514445918711,10.0,10.0
17,17,64.0,16.629032258064516,11.58312714888974,10.0,10.0
18,18,64.0,15.85483870967742,11.282082246318506,10.0,10.0
19,19,64.0,16.449197860962567,11.512436284129663,10.0,10.0
20,20,64.0,15.564516129032258,10.841409513976483,10.0,10.0
21,21,64.0,22.503355704697988,12.800809622609009,19.0,10.0
22,22,64.0,23.7682119205298,13.256733242883431,19.0,10.0
23,23,64.0,23.68,13.697357409369157,19.0,10.0
24,24,64.0,24.859060402684563,14.025394099777355,19.0,10.0
25,25,64.0,27.21476510067114,13.632552710376666,28.0,10.0
26,26,64.0,27.14864864864865,14.166178252512488,28.0,10.0
27,27,64.0,26.369127516778523,14.858323766320792,28.0,10.0
28,28,64.0,27.21476510067114,14.064360097239486,28.0,10.0
29,29,64.0,25.67549668874172,14.105820351885182,28.0,10.0
30,30,64.0,26.32,14.60060272728493,28.0,10.0
31,31,64.0,24.55704697986577,14.166972911706104,19.0,10.0
32,32,64.0,23.77181208053691,13.855011840204357,19.0,10.0
33,33,64.0,24.777027027027028,14.07596232894063,19.0,10.0
34,34,64.0,28.0,13.662924163177578,37.0,10.0
35,35,64.0,25.6,14.236572621245607,28.0,10.0
36,36,64.0,26.56,13.750869063444682,28.0,10.0
37,37,64.0,23.827814569536425,13.84912151535513,19.0,10.0
38,38,64.0,26.807947019867548,13.806474741652757,28.0,10.0
39,39,64.0,27.403973509933774,13.689159827907636,28.0,10.0
40,40,64.0,26.62,14.201253465803632,28.0,10.0
41,41,64.0,26.211920529801326,14.538648776007186,28.0,10.0
42,42,64.0,25.157894736842106,14.394857114863642,19.0,10.0
43,43,64.0,27.16,14.562087762405493,28.0,10.0
44,44,64.0,27.04,14.442935989610982,28.0,10.0
45,45,64.0,27.289473684210527,14.023772851346015,28.0,10.0
46,46,64.0,26.02,15.960563899812561,19.0,10.0
47,47,64.0,25.42,15.772241438679538,19.0,10.0
48,48,64.0,25.42,15.840568171628185,19.0,10.0
49,49,64.0,28.66,15.34745581521575,37.0,10.0
